25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
725.0,'2404247020': -7, '2404247023': -5,'2404247020': 4, '2404247023': 2,'2404247020': 7, '2404247023': 5,
750.0,'2404247020': -1, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
775.0,'2404247020': -5, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
800.0,'2404247020': -6, '2404247023': -1,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 1,
825.0,'2404247020': -3, '2404247023': -1,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 3,
850.0,'2404247020': -3, '2404247023': -4,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 6,
875.0,'2404247020': 3, '2404247023': -8,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 8,
900.0,'2404247020': -3, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
925.0,'2404247020': 2, '2404247023': -3,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
950.0,'2404247020': 0, '2404247023': -5,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 5,
975.0,'2404247020': -4, '2404247023': 2,'2404247020': 2, '2404247023': 0,'2404247020': 4, '2404247023': 0,
1000.0,'2404247020': -2, '2404247023': -1,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
1025.0,'2404247020': -1, '2404247023': -4,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 4,
1050.0,'2404247020': 1, '2404247023': -2,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
1075.0,'2404247020': 0, '2404247023': -1,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1100.0,'2404247020': 0, '2404247023': -3,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1125.0,'2404247020': -2, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 3,
1150.0,'2404247020': -5, '2404247023': -2,'2404247020': 4, '2404247023': 1,'2404247020': 8, '2404247023': 3,
1175.0,'2404247020': -1, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
1200.0,'2404247020': -5, '2404247023': -3,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 3,
1225.0,'2404247020': -5, '2404247023': -5,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 5,
1250.0,'2404247020': -5, '2404247023': -7,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 7,
1275.0,'2404247020': -4, '2404247023': -6,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 6,
1300.0,'2404247020': -2, '2404247023': -4,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 5,
1325.0,'2404247020': -2, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
1350.0,'2404247020': -3, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
1375.0,'2404247020': -4, '2404247023': -3,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
1400.0,'2404247020': -5, '2404247023': -3,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
1425.0,'2404247020': -7, '2404247023': -4,'2404247020': 4, '2404247023': 2,'2404247020': 8, '2404247023': 5,
1450.0,'2404247020': -11, '2404247023': 0,'2404247020': 4, '2404247023': 1,'2404247020': 11, '2404247023': 2,
1475.0,'2404247020': -13, '2404247023': -1,'2404247020': 6, '2404247023': 1,'2404247020': 15, '2404247023': 3,
1500.0,'2404247020': 0, '2404247023': -7,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 7,
1525.0,'2404247020': -1, '2404247023': -7,'2404247020': 2, '2404247023': 3,'2404247020': 6, '2404247023': 7,
1550.0,'2404247020': -5, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1575.0,'2404247020': -6, '2404247023': 0,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 3,
1600.0,'2404247020': -3, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1625.0,'2404247020': -4, '2404247023': -1,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 1,
1650.0,'2404247020': 0, '2404247023': -2,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
1675.0,'2404247020': 2, '2404247023': -6,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 6,
1700.0,'2404247020': 1, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1725.0,'2404247020': 1, '2404247023': -7,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 7,
1750.0,'2404247020': -5, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1775.0,'2404247020': -5, '2404247023': -3,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
1800.0,'2404247020': -5, '2404247023': -2,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
1825.0,'2404247020': -5, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
1850.0,'2404247020': -4, '2404247023': -7,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 7,
1875.0,'2404247020': -4, '2404247023': -9,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 9,
1900.0,'2404247020': -5, '2404247023': -8,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
1925.0,'2404247020': -5, '2404247023': -12,'2404247020': 3, '2404247023': 5,'2404247020': 5, '2404247023': 12,
1950.0,'2404247020': -5, '2404247023': -12,'2404247020': 2, '2404247023': 5,'2404247020': 5, '2404247023': 14,
1975.0,'2404247020': -8, '2404247023': -11,'2404247020': 3, '2404247023': 5,'2404247020': 8, '2404247023': 13,
2000.0,'2404247020': -3, '2404247023': -10,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 10,
2025.0,'2404247020': -8, '2404247023': -9,'2404247020': 4, '2404247023': 2,'2404247020': 8, '2404247023': 9,
2050.0,'2404247020': -10, '2404247023': -11,'2404247020': 6, '2404247023': 3,'2404247020': 10, '2404247023': 11,
2075.0,'2404247020': -12, '2404247023': -11,'2404247020': 8, '2404247023': 4,'2404247020': 12, '2404247023': 11,
2100.0,'2404247020': -9, '2404247023': -9,'2404247020': 8, '2404247023': 4,'2404247020': 10, '2404247023': 9,
2125.0,'2404247020': -2, '2404247023': -3,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
2150.0,'2404247020': 3, '2404247023': -9,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 10,
2175.0,'2404247020': -3, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2200.0,'2404247020': -2, '2404247023': -6,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 6,
2225.0,'2404247020': -4, '2404247023': -10,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 10,
2250.0,'2404247020': -2, '2404247023': -7,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 9,
2275.0,'2404247020': -4, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2300.0,'2404247020': -4, '2404247023': -3,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 3,
2325.0,'2404247020': -4, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2350.0,'2404247020': -1, '2404247023': -6,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 6,
2375.0,'2404247020': 3, '2404247023': -6,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 6,
2400.0,'2404247020': -2, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2425.0,'2404247020': -1, '2404247023': -1,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
2450.0,'2404247020': -7, '2404247023': 1,'2404247020': 2, '2404247023': 1,'2404247020': 7, '2404247023': 3,
2475.0,'2404247020': -1, '2404247023': -1,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
2500.0,'2404247020': 0, '2404247023': -2,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
2525.0,'2404247020': -1, '2404247023': -3,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
2550.0,'2404247020': -1, '2404247023': -1,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
2575.0,'2404247020': -2, '2404247023': -1,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
2600.0,'2404247020': -4, '2404247023': -2,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
2625.0,'2404247020': -3, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
2650.0,'2404247020': -3, '2404247023': -8,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 8,
2675.0,'2404247020': -3, '2404247023': -10,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 10,
2700.0,'2404247020': -2, '2404247023': -5,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 5,
2725.0,'2404247020': -1, '2404247023': -7,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 7,
2750.0,'2404247020': 0, '2404247023': -7,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 7,
2775.0,'2404247020': 3, '2404247023': -8,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 8,
2800.0,'2404247020': 1, '2404247023': -3,'2404247020': 1, '2404247023': 2,'2404247020': 4, '2404247023': 6,
2825.0,'2404247020': -2, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2850.0,'2404247020': -4, '2404247023': -6,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2875.0,'2404247020': -4, '2404247023': -9,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 9,
2900.0,'2404247020': 4, '2404247023': -10,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 10,
2925.0,'2404247020': 4, '2404247023': -11,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 11,
2950.0,'2404247020': 4, '2404247023': -9,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 9,
2975.0,'2404247020': 7, '2404247023': -11,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 11,
3000.0,'2404247020': -3, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3025.0,'2404247020': -4, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
3050.0,'2404247020': -4, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
3075.0,'2404247020': -5, '2404247023': -3,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 3,
3100.0,'2404247020': -4, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 5,
3125.0,'2404247020': -5, '2404247023': -7,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 7,
3150.0,'2404247020': -2, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
3175.0,'2404247020': -2, '2404247023': -5,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
3200.0,'2404247020': -3, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3225.0,'2404247020': -5, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
3250.0,'2404247020': -7, '2404247023': -2,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 2,
3275.0,'2404247020': -6, '2404247023': -2,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
3300.0,'2404247020': -2, '2404247023': -2,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 3,
3325.0,'2404247020': -2, '2404247023': -6,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 7,
3350.0,'2404247020': -2, '2404247023': -6,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 7,
3375.0,'2404247020': -2, '2404247023': -6,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 7,
3400.0,'2404247020': -3, '2404247023': -6,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
3425.0,'2404247020': -2, '2404247023': -4,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 6,
3450.0,'2404247020': 0, '2404247023': -4,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 4,
3475.0,'2404247020': -5, '2404247023': -3,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
3500.0,'2404247020': 0, '2404247023': -3,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 4,
3525.0,'2404247020': -4, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
3550.0,'2404247020': 0, '2404247023': -5,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
3575.0,'2404247020': -2, '2404247023': -6,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
3600.0,'2404247020': -3, '2404247023': -3,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
