25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1425.0,'2404247020': 0, '2404247023': -5,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
1450.0,'2404247020': 3, '2404247023': -5,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
1475.0,'2404247020': 1, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1500.0,'2404247020': -5, '2404247023': -3,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 3,
1525.0,'2404247020': -5, '2404247023': -2,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
1550.0,'2404247020': -3, '2404247023': 1,'2404247020': 1, '2404247023': 1,'2404247020': 5, '2404247023': 2,
1575.0,'2404247020': -8, '2404247023': 2,'2404247020': 2, '2404247023': 1,'2404247020': 9, '2404247023': 3,
1600.0,'2404247020': -1, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
1625.0,'2404247020': -2, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
1650.0,'2404247020': -5, '2404247023': 0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 2,
1675.0,'2404247020': -8, '2404247023': -1,'2404247020': 4, '2404247023': 1,'2404247020': 9, '2404247023': 3,
1700.0,'2404247020': -1, '2404247023': -3,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 3,
1725.0,'2404247020': -4, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1750.0,'2404247020': -1, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
1775.0,'2404247020': 2, '2404247023': -8,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 8,
1800.0,'2404247020': 0, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1825.0,'2404247020': -3, '2404247023': -4,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 4,
1850.0,'2404247020': -3, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1875.0,'2404247020': -3, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1900.0,'2404247020': -4, '2404247023': -3,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 3,
1925.0,'2404247020': -6, '2404247023': -6,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
1950.0,'2404247020': -3, '2404247023': -5,'2404247020': 2, '2404247023': 3,'2404247020': 6, '2404247023': 8,
1975.0,'2404247020': -5, '2404247023': -1,'2404247020': 3, '2404247023': 2,'2404247020': 9, '2404247023': 4,
2000.0,'2404247020': 3, '2404247023': -8,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 8,
2025.0,'2404247020': 3, '2404247023': -9,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 9,
2050.0,'2404247020': 5, '2404247023': -9,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 9,
2075.0,'2404247020': -3, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2100.0,'2404247020': -2, '2404247023': -5,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2125.0,'2404247020': 1, '2404247023': -2,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
2150.0,'2404247020': -1, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2175.0,'2404247020': 0, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2200.0,'2404247020': -2, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2225.0,'2404247020': -4, '2404247023': -1,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 1,
2250.0,'2404247020': -5, '2404247023': -1,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
2275.0,'2404247020': -7, '2404247023': 1,'2404247020': 3, '2404247023': 1,'2404247020': 8, '2404247023': 2,
2300.0,'2404247020': 0, '2404247023': -2,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2325.0,'2404247020': 1, '2404247023': -2,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2350.0,'2404247020': 3, '2404247023': -5,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 5,
2375.0,'2404247020': 3, '2404247023': -6,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
2400.0,'2404247020': -4, '2404247023': -3,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 3,
2425.0,'2404247020': -5, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2450.0,'2404247020': -4, '2404247023': 1,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 2,
2475.0,'2404247020': 0, '2404247023': -6,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
2500.0,'2404247020': -2, '2404247023': -3,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2525.0,'2404247020': 2, '2404247023': -9,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 9,
2550.0,'2404247020': 2, '2404247023': -8,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 8,
2575.0,'2404247020': -3, '2404247023': -5,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 5,
2600.0,'2404247020': -2, '2404247023': -11,'2404247020': 2, '2404247023': 4,'2404247020': 3, '2404247023': 11,
2625.0,'2404247020': -3, '2404247023': -14,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 14,
2650.0,'2404247020': -5, '2404247023': -14,'2404247020': 3, '2404247023': 4,'2404247020': 5, '2404247023': 14,
2675.0,'2404247020': -5, '2404247023': -18,'2404247020': 3, '2404247023': 5,'2404247020': 5, '2404247023': 18,
2700.0,'2404247020': -2, '2404247023': -14,'2404247020': 2, '2404247023': 5,'2404247020': 3, '2404247023': 15,
2725.0,'2404247020': -2, '2404247023': -19,'2404247020': 3, '2404247023': 6,'2404247020': 4, '2404247023': 19,
2750.0,'2404247020': -3, '2404247023': -21,'2404247020': 3, '2404247023': 6,'2404247020': 6, '2404247023': 21,
2775.0,'2404247020': -7, '2404247023': -16,'2404247020': 3, '2404247023': 6,'2404247020': 7, '2404247023': 16,
2800.0,'2404247020': -2, '2404247023': -12,'2404247020': 1, '2404247023': 5,'2404247020': 4, '2404247023': 14,
2825.0,'2404247020': -7, '2404247023': -10,'2404247020': 3, '2404247023': 3,'2404247020': 7, '2404247023': 10,
2850.0,'2404247020': -9, '2404247023': -12,'2404247020': 3, '2404247023': 4,'2404247020': 9, '2404247023': 12,
2875.0,'2404247020': -9, '2404247023': -13,'2404247020': 3, '2404247023': 5,'2404247020': 9, '2404247023': 13,
2900.0,'2404247020': -11, '2404247023': -15,'2404247020': 4, '2404247023': 6,'2404247020': 11, '2404247023': 15,
2925.0,'2404247020': -15, '2404247023': -15,'2404247020': 7, '2404247023': 6,'2404247020': 15, '2404247023': 15,
2950.0,'2404247020': -15, '2404247023': -14,'2404247020': 8, '2404247023': 6,'2404247020': 15, '2404247023': 14,
2975.0,'2404247020': -14, '2404247023': -14,'2404247020': 8, '2404247023': 5,'2404247020': 14, '2404247023': 14,
3000.0,'2404247020': -17, '2404247023': -11,'2404247020': 8, '2404247023': 4,'2404247020': 17, '2404247023': 12,
3025.0,'2404247020': -17, '2404247023': -11,'2404247020': 8, '2404247023': 5,'2404247020': 17, '2404247023': 12,
3050.0,'2404247020': -10, '2404247023': -11,'2404247020': 7, '2404247023': 3,'2404247020': 14, '2404247023': 11,
3075.0,'2404247020': -18, '2404247023': -7,'2404247020': 7, '2404247023': 3,'2404247020': 18, '2404247023': 7,
3100.0,'2404247020': -21, '2404247023': -7,'2404247020': 10, '2404247023': 3,'2404247020': 21, '2404247023': 7,
3125.0,'2404247020': -24, '2404247023': -8,'2404247020': 13, '2404247023': 3,'2404247020': 24, '2404247023': 8,
3150.0,'2404247020': -16, '2404247023': -11,'2404247020': 15, '2404247023': 4,'2404247020': 22, '2404247023': 11,
3175.0,'2404247020': -25, '2404247023': -5,'2404247020': 15, '2404247023': 3,'2404247020': 25, '2404247023': 5,
3200.0,'2404247020': -28, '2404247023': -5,'2404247020': 15, '2404247023': 3,'2404247020': 28, '2404247023': 5,
3225.0,'2404247020': -30, '2404247023': -5,'2404247020': 15, '2404247023': 3,'2404247020': 30, '2404247023': 5,
3250.0,'2404247020': -32, '2404247023': -2,'2404247020': 16, '2404247023': 2,'2404247020': 32, '2404247023': 2,
3275.0,'2404247020': -30, '2404247023': -1,'2404247020': 16, '2404247023': 1,'2404247020': 31, '2404247023': 1,
3300.0,'2404247020': -34, '2404247023': -4,'2404247020': 16, '2404247023': 2,'2404247020': 34, '2404247023': 5,
3325.0,'2404247020': -34, '2404247023': -3,'2404247020': 16, '2404247023': 1,'2404247020': 34, '2404247023': 4,
3350.0,'2404247020': -35, '2404247023': -3,'2404247020': 17, '2404247023': 3,'2404247020': 36, '2404247023': 5,
3375.0,'2404247020': -35, '2404247023': -4,'2404247020': 17, '2404247023': 2,'2404247020': 36, '2404247023': 6,
3400.0,'2404247020': -36, '2404247023': -7,'2404247020': 17, '2404247023': 3,'2404247020': 37, '2404247023': 9,
3425.0,'2404247020': -39, '2404247023': -5,'2404247020': 18, '2404247023': 3,'2404247020': 41, '2404247023': 9,
3450.0,'2404247020': -23, '2404247023': -8,'2404247020': 15, '2404247023': 2,'2404247020': 28, '2404247023': 8,
3475.0,'2404247020': -29, '2404247023': -3,'2404247020': 14, '2404247023': 2,'2404247020': 29, '2404247023': 4,
3500.0,'2404247020': -28, '2404247023': -3,'2404247020': 14, '2404247023': 1,'2404247020': 31, '2404247023': 5,
3525.0,'2404247020': -33, '2404247023': -3,'2404247020': 15, '2404247023': 2,'2404247020': 36, '2404247023': 8,
3550.0,'2404247020': -37, '2404247023': -5,'2404247020': 17, '2404247023': 3,'2404247020': 40, '2404247023': 10,
3575.0,'2404247020': -43, '2404247023': 5,'2404247020': 18, '2404247023': 1,'2404247020': 43, '2404247023': 2,
3600.0,'2404247020': -26, '2404247023': -4,'2404247020': 17, '2404247023': 1,'2404247020': 28, '2404247023': 4,
