25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
750.0,'2404247020': -2, '2404247023': -3,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 3,
775.0,'2404247020': -5, '2404247023': -2,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
800.0,'2404247020': -1, '2404247023': -2,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
825.0,'2404247020': -2, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
850.0,'2404247020': -5, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
875.0,'2404247020': 0, '2404247023': -3,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
900.0,'2404247020': 3, '2404247023': -6,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
925.0,'2404247020': 4, '2404247023': -7,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
950.0,'2404247020': 5, '2404247023': -9,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 9,
975.0,'2404247020': 4, '2404247023': -6,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
1000.0,'2404247020': -5, '2404247023': -3,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
1025.0,'2404247020': -1, '2404247023': -3,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1050.0,'2404247020': -5, '2404247023': -3,'2404247020': 3, '2404247023': 1,'2404247020': 8, '2404247023': 5,
1075.0,'2404247020': 3, '2404247023': -6,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
1100.0,'2404247020': 1, '2404247023': -6,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
1125.0,'2404247020': 0, '2404247023': -8,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
1150.0,'2404247020': -2, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
1175.0,'2404247020': -3, '2404247023': -1,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 1,
1200.0,'2404247020': -5, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
1225.0,'2404247020': -6, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
1250.0,'2404247020': 1, '2404247023': -8,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 9,
1275.0,'2404247020': 3, '2404247023': -10,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 10,
1300.0,'2404247020': 3, '2404247023': -12,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 12,
1325.0,'2404247020': -4, '2404247023': -10,'2404247020': 3, '2404247023': 4,'2404247020': 4, '2404247023': 10,
1350.0,'2404247020': -4, '2404247023': -11,'2404247020': 2, '2404247023': 5,'2404247020': 5, '2404247023': 11,
1375.0,'2404247020': -4, '2404247023': -13,'2404247020': 2, '2404247023': 5,'2404247020': 5, '2404247023': 13,
1400.0,'2404247020': -1, '2404247023': -14,'2404247020': 1, '2404247023': 7,'2404247020': 2, '2404247023': 14,
1425.0,'2404247020': -3, '2404247023': -9,'2404247020': 2, '2404247023': 5,'2404247020': 4, '2404247023': 9,
1450.0,'2404247020': -4, '2404247023': -14,'2404247020': 3, '2404247023': 6,'2404247020': 6, '2404247023': 14,
1475.0,'2404247020': -2, '2404247023': -7,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 7,
1500.0,'2404247020': -1, '2404247023': -6,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
1525.0,'2404247020': -7, '2404247023': -1,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 4,
1550.0,'2404247020': 0, '2404247023': -4,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
1575.0,'2404247020': 1, '2404247023': -7,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 8,
1600.0,'2404247020': -2, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
1625.0,'2404247020': -2, '2404247023': -1,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1650.0,'2404247020': 3, '2404247023': -3,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 3,
1675.0,'2404247020': -3, '2404247023': -3,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1700.0,'2404247020': 0, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1725.0,'2404247020': -6, '2404247023': 1,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 1,
1750.0,'2404247020': -8, '2404247023': -1,'2404247020': 3, '2404247023': 1,'2404247020': 8, '2404247023': 3,
1775.0,'2404247020': 0, '2404247023': -3,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
1800.0,'2404247020': -1, '2404247023': -4,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 4,
1825.0,'2404247020': -3, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1850.0,'2404247020': -5, '2404247023': 0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 3,
1875.0,'2404247020': -6, '2404247023': 2,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 2,
1900.0,'2404247020': -9, '2404247023': 3,'2404247020': 2, '2404247023': 1,'2404247020': 9, '2404247023': 1,
1925.0,'2404247020': -2, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
1950.0,'2404247020': -5, '2404247023': 0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 2,
1975.0,'2404247020': 1, '2404247023': -1,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 1,
2000.0,'2404247020': -3, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2025.0,'2404247020': -5, '2404247023': 0,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 2,
2050.0,'2404247020': 0, '2404247023': -5,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2075.0,'2404247020': -3, '2404247023': -1,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
2100.0,'2404247020': -6, '2404247023': -1,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 1,
2125.0,'2404247020': -6, '2404247023': -1,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 1,
2150.0,'2404247020': 0, '2404247023': -1,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2175.0,'2404247020': -1, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2200.0,'2404247020': -2, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2225.0,'2404247020': -4, '2404247023': -6,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2250.0,'2404247020': -2, '2404247023': -1,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 3,
2275.0,'2404247020': 1, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2300.0,'2404247020': -3, '2404247023': -3,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2325.0,'2404247020': -1, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 1, '2404247023': 0,
2350.0,'2404247020': 0, '2404247023': -4,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
2375.0,'2404247020': 1, '2404247023': -8,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 8,
2400.0,'2404247020': -1, '2404247023': -3,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2425.0,'2404247020': -3, '2404247023': -5,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 5,
2450.0,'2404247020': -3, '2404247023': -8,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
2475.0,'2404247020': 3, '2404247023': -11,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 11,
2500.0,'2404247020': 2, '2404247023': -7,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
2525.0,'2404247020': 0, '2404247023': -5,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 5,
2550.0,'2404247020': -3, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2575.0,'2404247020': -4, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2600.0,'2404247020': -4, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2625.0,'2404247020': -5, '2404247023': -6,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2650.0,'2404247020': -7, '2404247023': -6,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 6,
2675.0,'2404247020': -9, '2404247023': -7,'2404247020': 4, '2404247023': 2,'2404247020': 9, '2404247023': 7,
2700.0,'2404247020': -9, '2404247023': -5,'2404247020': 6, '2404247023': 2,'2404247020': 9, '2404247023': 5,
2725.0,'2404247020': -7, '2404247023': -4,'2404247020': 6, '2404247023': 1,'2404247020': 7, '2404247023': 4,
2750.0,'2404247020': -12, '2404247023': -5,'2404247020': 6, '2404247023': 3,'2404247020': 12, '2404247023': 7,
2775.0,'2404247020': 0, '2404247023': -3,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
2800.0,'2404247020': -3, '2404247023': -6,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
2825.0,'2404247020': 0, '2404247023': -6,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 6,
2850.0,'2404247020': -4, '2404247023': -6,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 6,
2875.0,'2404247020': -5, '2404247023': -2,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
2900.0,'2404247020': -1, '2404247023': -5,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2925.0,'2404247020': -1, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2950.0,'2404247020': -3, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2975.0,'2404247020': -5, '2404247023': -2,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 2,
3000.0,'2404247020': -2, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3025.0,'2404247020': -3, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3050.0,'2404247020': -3, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3075.0,'2404247020': -3, '2404247023': -6,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 6,
3100.0,'2404247020': -4, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
3125.0,'2404247020': -5, '2404247023': -2,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
3150.0,'2404247020': -3, '2404247023': -5,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 5,
3175.0,'2404247020': -5, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
3200.0,'2404247020': -1, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
3225.0,'2404247020': -3, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3250.0,'2404247020': -4, '2404247023': -3,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 3,
3275.0,'2404247020': -3, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
3300.0,'2404247020': 2, '2404247023': -7,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 7,
3325.0,'2404247020': -2, '2404247023': -6,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 6,
3350.0,'2404247020': -3, '2404247023': -9,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 9,
3375.0,'2404247020': 1, '2404247023': -7,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 7,
3400.0,'2404247020': -2, '2404247023': -6,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
3425.0,'2404247020': -3, '2404247023': -8,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
3450.0,'2404247020': -3, '2404247023': -9,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 9,
3475.0,'2404247020': -2, '2404247023': -10,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 10,
3500.0,'2404247020': -1, '2404247023': -7,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 8,
3525.0,'2404247020': -2, '2404247023': -7,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 7,
3550.0,'2404247020': -2, '2404247023': -6,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
3575.0,'2404247020': -2, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
3600.0,'2404247020': -4, '2404247023': -1,'2404247020': 2, '2404247023': 1,'2404247020': 7, '2404247023': 4,
