25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1075.0,'2404247020': -3, '2404247023': -6,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
1100.0,'2404247020': -1, '2404247023': -5,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
1125.0,'2404247020': -3, '2404247023': -1,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 1,
1150.0,'2404247020': -2, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
1175.0,'2404247020': -3, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
1200.0,'2404247020': -4, '2404247023': -6,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 6,
1225.0,'2404247020': -4, '2404247023': -8,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 8,
1250.0,'2404247020': 1, '2404247023': -11,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 11,
1275.0,'2404247020': 2, '2404247023': -11,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 11,
1300.0,'2404247020': 2, '2404247023': -10,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 10,
1325.0,'2404247020': 3, '2404247023': -9,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 9,
1350.0,'2404247020': 4, '2404247023': -11,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 11,
1375.0,'2404247020': 7, '2404247023': -12,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 13,
1400.0,'2404247020': 9, '2404247023': -15,'2404247020': 2, '2404247023': 5,'2404247020': 2, '2404247023': 15,
1425.0,'2404247020': 8, '2404247023': -17,'2404247020': 2, '2404247023': 4,'2404247020': 3, '2404247023': 17,
1450.0,'2404247020': -3, '2404247023': -11,'2404247020': 2, '2404247023': 4,'2404247020': 3, '2404247023': 11,
1475.0,'2404247020': -4, '2404247023': -8,'2404247020': 2, '2404247023': 4,'2404247020': 5, '2404247023': 9,
1500.0,'2404247020': 0, '2404247023': -12,'2404247020': 1, '2404247023': 5,'2404247020': 2, '2404247023': 12,
1525.0,'2404247020': -1, '2404247023': -7,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 7,
1550.0,'2404247020': -4, '2404247023': -8,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 8,
1575.0,'2404247020': -3, '2404247023': -6,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 7,
1600.0,'2404247020': -3, '2404247023': -9,'2404247020': 2, '2404247023': 3,'2404247020': 6, '2404247023': 12,
1625.0,'2404247020': 0, '2404247023': -7,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 7,
1650.0,'2404247020': -2, '2404247023': -6,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
1675.0,'2404247020': 2, '2404247023': -3,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 3,
1700.0,'2404247020': 2, '2404247023': -3,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 3,
1725.0,'2404247020': -3, '2404247023': -5,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 5,
1750.0,'2404247020': -4, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1775.0,'2404247020': -4, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1800.0,'2404247020': -6, '2404247023': -6,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
1825.0,'2404247020': -1, '2404247023': -7,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
1850.0,'2404247020': -5, '2404247023': -2,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1875.0,'2404247020': -5, '2404247023': -3,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 5,
1900.0,'2404247020': -5, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
1925.0,'2404247020': -9, '2404247023': -8,'2404247020': 3, '2404247023': 2,'2404247020': 9, '2404247023': 8,
1950.0,'2404247020': -13, '2404247023': -9,'2404247020': 5, '2404247023': 3,'2404247020': 13, '2404247023': 9,
1975.0,'2404247020': -12, '2404247023': -6,'2404247020': 7, '2404247023': 2,'2404247020': 12, '2404247023': 6,
2000.0,'2404247020': -13, '2404247023': -5,'2404247020': 7, '2404247023': 2,'2404247020': 14, '2404247023': 5,
2025.0,'2404247020': -17, '2404247023': -6,'2404247020': 11, '2404247023': 2,'2404247020': 18, '2404247023': 6,
2050.0,'2404247020': -21, '2404247023': -7,'2404247020': 13, '2404247023': 2,'2404247020': 21, '2404247023': 7,
2075.0,'2404247020': -21, '2404247023': -6,'2404247020': 13, '2404247023': 2,'2404247020': 21, '2404247023': 6,
2100.0,'2404247020': -24, '2404247023': -7,'2404247020': 14, '2404247023': 2,'2404247020': 24, '2404247023': 7,
2125.0,'2404247020': -25, '2404247023': -8,'2404247020': 16, '2404247023': 2,'2404247020': 25, '2404247023': 8,
2150.0,'2404247020': -28, '2404247023': -8,'2404247020': 17, '2404247023': 2,'2404247020': 28, '2404247023': 8,
2175.0,'2404247020': -28, '2404247023': -9,'2404247020': 18, '2404247023': 3,'2404247020': 28, '2404247023': 9,
2200.0,'2404247020': -22, '2404247023': -8,'2404247020': 12, '2404247023': 4,'2404247020': 23, '2404247023': 8,
2225.0,'2404247020': -10, '2404247023': -11,'2404247020': 5, '2404247023': 4,'2404247020': 13, '2404247023': 11,
2250.0,'2404247020': -17, '2404247023': -10,'2404247020': 10, '2404247023': 4,'2404247020': 17, '2404247023': 12,
2275.0,'2404247020': -13, '2404247023': -9,'2404247020': 10, '2404247023': 2,'2404247020': 16, '2404247023': 9,
2300.0,'2404247020': -8, '2404247023': -8,'2404247020': 4, '2404247023': 2,'2404247020': 11, '2404247023': 8,
2325.0,'2404247020': -5, '2404247023': -11,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 11,
2350.0,'2404247020': -1, '2404247023': -6,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 10,
2375.0,'2404247020': -6, '2404247023': -2,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 6,
2400.0,'2404247020': 1, '2404247023': -8,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 8,
2425.0,'2404247020': 0, '2404247023': -11,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 11,
2450.0,'2404247020': -4, '2404247023': -8,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 8,
2475.0,'2404247020': -4, '2404247023': -11,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 11,
2500.0,'2404247020': 0, '2404247023': -11,'2404247020': 0, '2404247023': 4,'2404247020': 0, '2404247023': 11,
2525.0,'2404247020': -1, '2404247023': -12,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 12,
2550.0,'2404247020': -2, '2404247023': -10,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 10,
2575.0,'2404247020': 2, '2404247023': -9,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 9,
2600.0,'2404247020': -5, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 5,
2625.0,'2404247020': 1, '2404247023': -4,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
2650.0,'2404247020': -1, '2404247023': -4,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 4,
2675.0,'2404247020': -5, '2404247023': -6,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 6,
2700.0,'2404247020': -6, '2404247023': -6,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 6,
2725.0,'2404247020': -2, '2404247023': -3,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
2750.0,'2404247020': -2, '2404247023': -7,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 7,
2775.0,'2404247020': -2, '2404247023': -5,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
2800.0,'2404247020': -3, '2404247023': -3,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 4,
2825.0,'2404247020': -5, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2850.0,'2404247020': 3, '2404247023': -8,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 8,
2875.0,'2404247020': -1, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2900.0,'2404247020': -1, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2925.0,'2404247020': -4, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2950.0,'2404247020': 0, '2404247023': -1,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
2975.0,'2404247020': -3, '2404247023': -5,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 5,
3000.0,'2404247020': -3, '2404247023': -4,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 4,
3025.0,'2404247020': -1, '2404247023': -5,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
3050.0,'2404247020': 2, '2404247023': -6,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 6,
3075.0,'2404247020': 0, '2404247023': -6,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 6,
3100.0,'2404247020': -2, '2404247023': -1,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
3125.0,'2404247020': -4, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
3150.0,'2404247020': -3, '2404247023': -4,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 4,
3175.0,'2404247020': 1, '2404247023': -3,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3200.0,'2404247020': 3, '2404247023': -3,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 3,
3225.0,'2404247020': 1, '2404247023': -4,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 4,
3250.0,'2404247020': 0, '2404247023': -6,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
3275.0,'2404247020': 0, '2404247023': -7,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 7,
3300.0,'2404247020': 0, '2404247023': -2,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
3325.0,'2404247020': -3, '2404247023': -4,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 4,
3350.0,'2404247020': -4, '2404247023': -6,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 6,
3375.0,'2404247020': 1, '2404247023': -5,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 5,
3400.0,'2404247020': -2, '2404247023': -4,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 4,
3425.0,'2404247020': -2, '2404247023': -1,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
3450.0,'2404247020': -1, '2404247023': -2,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3475.0,'2404247020': 0, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3500.0,'2404247020': 0, '2404247023': -6,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
3525.0,'2404247020': 6, '2404247023': -11,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 11,
3550.0,'2404247020': 6, '2404247023': -14,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 14,
3575.0,'2404247020': 2, '2404247023': -7,'2404247020': 2, '2404247023': 3,'2404247020': 6, '2404247023': 10,
3600.0,'2404247020': -2, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
