25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
600.0,'2404247020': -14, '2404247023': -32,'2404247020': 9, '2404247023': 14,'2404247020': 14, '2404247023': 32,
625.0,'2404247020': -14, '2404247023': -36,'2404247020': 9, '2404247023': 16,'2404247020': 14, '2404247023': 36,
650.0,'2404247020': -15, '2404247023': -39,'2404247020': 9, '2404247023': 17,'2404247020': 15, '2404247023': 39,
675.0,'2404247020': -16, '2404247023': -39,'2404247020': 9, '2404247023': 17,'2404247020': 16, '2404247023': 39,
700.0,'2404247020': -20, '2404247023': -39,'2404247020': 13, '2404247023': 17,'2404247020': 20, '2404247023': 39,
725.0,'2404247020': -17, '2404247023': -39,'2404247020': 13, '2404247023': 17,'2404247020': 17, '2404247023': 39,
750.0,'2404247020': -23, '2404247023': -39,'2404247020': 14, '2404247023': 17,'2404247020': 23, '2404247023': 39,
775.0,'2404247020': -24, '2404247023': -39,'2404247020': 15, '2404247023': 17,'2404247020': 24, '2404247023': 39,
800.0,'2404247020': -26, '2404247023': -37,'2404247020': 17, '2404247023': 17,'2404247020': 26, '2404247023': 37,
825.0,'2404247020': -20, '2404247023': -38,'2404247020': 12, '2404247023': 17,'2404247020': 20, '2404247023': 38,
850.0,'2404247020': -25, '2404247023': -39,'2404247020': 17, '2404247023': 17,'2404247020': 25, '2404247023': 39,
875.0,'2404247020': -25, '2404247023': -38,'2404247020': 18, '2404247023': 17,'2404247020': 25, '2404247023': 38,
900.0,'2404247020': -28, '2404247023': -40,'2404247020': 19, '2404247023': 17,'2404247020': 28, '2404247023': 40,
925.0,'2404247020': -24, '2404247023': -37,'2404247020': 19, '2404247023': 17,'2404247020': 24, '2404247023': 38,
950.0,'2404247020': -27, '2404247023': -39,'2404247020': 20, '2404247023': 17,'2404247020': 27, '2404247023': 39,
975.0,'2404247020': -25, '2404247023': -38,'2404247020': 21, '2404247023': 17,'2404247020': 26, '2404247023': 38,
1000.0,'2404247020': -19, '2404247023': -39,'2404247020': 14, '2404247023': 17,'2404247020': 19, '2404247023': 39,
1025.0,'2404247020': -11, '2404247023': -38,'2404247020': 8, '2404247023': 17,'2404247020': 12, '2404247023': 38,
1050.0,'2404247020': -3, '2404247023': -36,'2404247020': 2, '2404247023': 17,'2404247020': 5, '2404247023': 36,
1075.0,'2404247020': 0, '2404247023': -40,'2404247020': 3, '2404247023': 17,'2404247020': 6, '2404247023': 42,
1100.0,'2404247020': 5, '2404247023': -43,'2404247020': 2, '2404247023': 17,'2404247020': 2, '2404247023': 43,
1125.0,'2404247020': 2, '2404247023': -39,'2404247020': 3, '2404247023': 15,'2404247020': 6, '2404247023': 39,
1150.0,'2404247020': -2, '2404247023': -45,'2404247020': 4, '2404247023': 17,'2404247020': 10, '2404247023': 45,
1175.0,'2404247020': -6, '2404247023': -36,'2404247020': 5, '2404247023': 16,'2404247020': 6, '2404247023': 36,
1200.0,'2404247020': -1, '2404247023': -39,'2404247020': 2, '2404247023': 17,'2404247020': 3, '2404247023': 39,
1225.0,'2404247020': -4, '2404247023': -39,'2404247020': 3, '2404247023': 17,'2404247020': 6, '2404247023': 39,
1250.0,'2404247020': -3, '2404247023': -42,'2404247020': 3, '2404247023': 17,'2404247020': 6, '2404247023': 42,
1275.0,'2404247020': -9, '2404247023': -39,'2404247020': 3, '2404247023': 17,'2404247020': 9, '2404247023': 39,
1300.0,'2404247020': -6, '2404247023': -34,'2404247020': 5, '2404247023': 15,'2404247020': 6, '2404247023': 34,
1325.0,'2404247020': -11, '2404247023': -29,'2404247020': 6, '2404247023': 15,'2404247020': 11, '2404247023': 29,
1350.0,'2404247020': -8, '2404247023': -27,'2404247020': 7, '2404247023': 16,'2404247020': 8, '2404247023': 27,
1375.0,'2404247020': -11, '2404247023': -22,'2404247020': 7, '2404247023': 16,'2404247020': 11, '2404247023': 22,
1400.0,'2404247020': -15, '2404247023': -38,'2404247020': 10, '2404247023': 17,'2404247020': 15, '2404247023': 38,
1425.0,'2404247020': -18, '2404247023': -39,'2404247020': 12, '2404247023': 17,'2404247020': 18, '2404247023': 39,
1450.0,'2404247020': -18, '2404247023': -33,'2404247020': 13, '2404247023': 16,'2404247020': 18, '2404247023': 34,
1475.0,'2404247020': -25, '2404247023': -30,'2404247020': 14, '2404247023': 16,'2404247020': 25, '2404247023': 31,
1500.0,'2404247020': -25, '2404247023': -35,'2404247020': 16, '2404247023': 16,'2404247020': 25, '2404247023': 36,
1525.0,'2404247020': -31, '2404247023': -32,'2404247020': 17, '2404247023': 16,'2404247020': 31, '2404247023': 35,
1550.0,'2404247020': -21, '2404247023': -38,'2404247020': 10, '2404247023': 17,'2404247020': 23, '2404247023': 38,
1575.0,'2404247020': -17, '2404247023': -42,'2404247020': 12, '2404247023': 17,'2404247020': 21, '2404247023': 42,
1600.0,'2404247020': -18, '2404247023': -45,'2404247020': 16, '2404247023': 17,'2404247020': 25, '2404247023': 45,
1625.0,'2404247020': -26, '2404247023': -39,'2404247020': 16, '2404247023': 17,'2404247020': 26, '2404247023': 39,
1650.0,'2404247020': -28, '2404247023': -38,'2404247020': 18, '2404247023': 17,'2404247020': 28, '2404247023': 38,
1675.0,'2404247020': -33, '2404247023': -39,'2404247020': 22, '2404247023': 17,'2404247020': 33, '2404247023': 39,
1700.0,'2404247020': -38, '2404247023': -38,'2404247020': 22, '2404247023': 17,'2404247020': 38, '2404247023': 38,
1725.0,'2404247020': -38, '2404247023': -38,'2404247020': 22, '2404247023': 17,'2404247020': 38, '2404247023': 39,
1750.0,'2404247020': -40, '2404247023': -33,'2404247020': 22, '2404247023': 17,'2404247020': 40, '2404247023': 36,
1775.0,'2404247020': -40, '2404247023': -34,'2404247020': 21, '2404247023': 15,'2404247020': 40, '2404247023': 34,
1800.0,'2404247020': -42, '2404247023': -39,'2404247020': 21, '2404247023': 17,'2404247020': 42, '2404247023': 39,
1825.0,'2404247020': -41, '2404247023': -40,'2404247020': 21, '2404247023': 17,'2404247020': 41, '2404247023': 40,
1850.0,'2404247020': -43, '2404247023': -41,'2404247020': 21, '2404247023': 17,'2404247020': 43, '2404247023': 41,
1875.0,'2404247020': -43, '2404247023': -40,'2404247020': 21, '2404247023': 17,'2404247020': 44, '2404247023': 41,
1900.0,'2404247020': -44, '2404247023': -42,'2404247020': 21, '2404247023': 17,'2404247020': 45, '2404247023': 42,
1925.0,'2404247020': -46, '2404247023': -42,'2404247020': 21, '2404247023': 17,'2404247020': 47, '2404247023': 42,
1950.0,'2404247020': -48, '2404247023': -42,'2404247020': 21, '2404247023': 17,'2404247020': 49, '2404247023': 42,
1975.0,'2404247020': -49, '2404247023': -41,'2404247020': 21, '2404247023': 17,'2404247020': 49, '2404247023': 41,
2000.0,'2404247020': -49, '2404247023': -41,'2404247020': 21, '2404247023': 17,'2404247020': 49, '2404247023': 41,
2025.0,'2404247020': -49, '2404247023': -41,'2404247020': 21, '2404247023': 17,'2404247020': 49, '2404247023': 41,
2050.0,'2404247020': -49, '2404247023': -42,'2404247020': 21, '2404247023': 17,'2404247020': 49, '2404247023': 42,
2075.0,'2404247020': -49, '2404247023': -42,'2404247020': 21, '2404247023': 17,'2404247020': 49, '2404247023': 42,
2100.0,'2404247020': -49, '2404247023': -42,'2404247020': 21, '2404247023': 17,'2404247020': 49, '2404247023': 42,
2125.0,'2404247020': -48, '2404247023': -42,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 42,
2150.0,'2404247020': -48, '2404247023': -43,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 43,
2175.0,'2404247020': -48, '2404247023': -43,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 43,
2200.0,'2404247020': -48, '2404247023': -43,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 43,
2225.0,'2404247020': -48, '2404247023': -45,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 45,
2250.0,'2404247020': -48, '2404247023': -46,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 46,
2275.0,'2404247020': -48, '2404247023': -46,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 46,
2300.0,'2404247020': -48, '2404247023': -47,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 47,
2325.0,'2404247020': -48, '2404247023': -47,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 47,
2350.0,'2404247020': -48, '2404247023': -48,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 48,
2375.0,'2404247020': -48, '2404247023': -50,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 50,
2400.0,'2404247020': -48, '2404247023': -52,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 52,
2425.0,'2404247020': -48, '2404247023': -55,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 55,
2450.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2475.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2500.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2525.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2550.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2575.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2600.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2625.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2650.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2675.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2700.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2725.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2750.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2775.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2800.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2825.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2850.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2875.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2900.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2925.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2950.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
2975.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3000.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3025.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3050.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3075.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3100.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3125.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3150.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3175.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3200.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3225.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3250.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3275.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3300.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3325.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3350.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3375.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3400.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3425.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3450.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3475.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3500.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3525.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3550.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3575.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
3600.0,'2404247020': -48, '2404247023': -56,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 56,
