25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
625.0,'2404247020': -2, '2404247023': -6,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
650.0,'2404247020': -1, '2404247023': -5,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
675.0,'2404247020': -2, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
700.0,'2404247020': -1, '2404247023': -3,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
725.0,'2404247020': 0, '2404247023': -4,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 4,
750.0,'2404247020': -4, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
775.0,'2404247020': -5, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 2,
800.0,'2404247020': 0, '2404247023': -6,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
825.0,'2404247020': -2, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
850.0,'2404247020': 0, '2404247023': -4,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
875.0,'2404247020': -1, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
900.0,'2404247020': 3, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
925.0,'2404247020': -2, '2404247023': -5,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 5,
950.0,'2404247020': -4, '2404247023': -2,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 2,
975.0,'2404247020': -2, '2404247023': 0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
1000.0,'2404247020': -4, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1025.0,'2404247020': -6, '2404247023': -5,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 5,
1050.0,'2404247020': -3, '2404247023': -3,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 4,
1075.0,'2404247020': -1, '2404247023': -5,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
1100.0,'2404247020': -1, '2404247023': -1,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
1125.0,'2404247020': -2, '2404247023': -6,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
1150.0,'2404247020': -3, '2404247023': -6,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
1175.0,'2404247020': -2, '2404247023': -6,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
1200.0,'2404247020': -5, '2404247023': -2,'2404247020': 1, '2404247023': 2,'2404247020': 5, '2404247023': 5,
1225.0,'2404247020': -5, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
1250.0,'2404247020': -5, '2404247023': -5,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 5,
1275.0,'2404247020': -5, '2404247023': -5,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
1300.0,'2404247020': -5, '2404247023': -8,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 8,
1325.0,'2404247020': 2, '2404247023': -7,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 8,
1350.0,'2404247020': -2, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 4, '2404247023': 6,
1375.0,'2404247020': 3, '2404247023': -4,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 4,
1400.0,'2404247020': -3, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1425.0,'2404247020': -4, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
1450.0,'2404247020': 4, '2404247023': -9,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 9,
1475.0,'2404247020': -6, '2404247023': -2,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 3,
1500.0,'2404247020': -2, '2404247023': -5,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
1525.0,'2404247020': -5, '2404247023': -1,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 3,
1550.0,'2404247020': 1, '2404247023': -1,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 1,
1575.0,'2404247020': -3, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1600.0,'2404247020': 2, '2404247023': -6,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
1625.0,'2404247020': 1, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1650.0,'2404247020': 0, '2404247023': -6,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 6,
1675.0,'2404247020': -2, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
1700.0,'2404247020': -3, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1725.0,'2404247020': 1, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
1750.0,'2404247020': 2, '2404247023': -6,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
1775.0,'2404247020': -1, '2404247023': -3,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
1800.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1825.0,'2404247020': -1, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 1, '2404247023': 0,
1850.0,'2404247020': -3, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1875.0,'2404247020': -2, '2404247023': 0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1900.0,'2404247020': -2, '2404247023': -3,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 3,
1925.0,'2404247020': -6, '2404247023': -3,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 3,
1950.0,'2404247020': 0, '2404247023': -3,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1975.0,'2404247020': 0, '2404247023': -3,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 3,
2000.0,'2404247020': 0, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2025.0,'2404247020': -2, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
2050.0,'2404247020': 0, '2404247023': -3,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 3,
2075.0,'2404247020': -2, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 2, '2404247023': 0,
2100.0,'2404247020': -3, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2125.0,'2404247020': -1, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2150.0,'2404247020': -4, '2404247023': 0,'2404247020': 3, '2404247023': 0,'2404247020': 4, '2404247023': 0,
2175.0,'2404247020': -3, '2404247023': -1,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
2200.0,'2404247020': 0, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2225.0,'2404247020': -1, '2404247023': -2,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2250.0,'2404247020': 0, '2404247023': -4,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 4,
2275.0,'2404247020': -2, '2404247023': -3,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 3,
2300.0,'2404247020': -3, '2404247023': -2,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 2,
2325.0,'2404247020': 1, '2404247023': -5,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 6,
2350.0,'2404247020': -5, '2404247023': -2,'2404247020': 1, '2404247023': 2,'2404247020': 5, '2404247023': 5,
2375.0,'2404247020': 2, '2404247023': -5,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 5,
2400.0,'2404247020': -2, '2404247023': 1,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2425.0,'2404247020': -2, '2404247023': -3,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
2450.0,'2404247020': -3, '2404247023': 2,'2404247020': 1, '2404247023': 0,'2404247020': 3, '2404247023': 0,
2475.0,'2404247020': -4, '2404247023': 3,'2404247020': 1, '2404247023': 0,'2404247020': 4, '2404247023': 0,
2500.0,'2404247020': -2, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2525.0,'2404247020': -3, '2404247023': -3,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2550.0,'2404247020': -3, '2404247023': -5,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 5,
2575.0,'2404247020': -6, '2404247023': -7,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 7,
2600.0,'2404247020': -2, '2404247023': -10,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 10,
2625.0,'2404247020': -4, '2404247023': -5,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2650.0,'2404247020': -2, '2404247023': -7,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 7,
2675.0,'2404247020': -2, '2404247023': -8,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 8,
2700.0,'2404247020': 0, '2404247023': -7,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 7,
2725.0,'2404247020': 1, '2404247023': -10,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 10,
2750.0,'2404247020': -4, '2404247023': -3,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 3,
2775.0,'2404247020': -5, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2800.0,'2404247020': -2, '2404247023': -3,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 5,
2825.0,'2404247020': -2, '2404247023': -3,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
2850.0,'2404247020': -4, '2404247023': -6,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
2875.0,'2404247020': 5, '2404247023': -8,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 8,
2900.0,'2404247020': -5, '2404247023': -4,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2925.0,'2404247020': -5, '2404247023': -4,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2950.0,'2404247020': 1, '2404247023': -2,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
2975.0,'2404247020': -1, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
3000.0,'2404247020': -2, '2404247023': -1,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
3025.0,'2404247020': -2, '2404247023': -4,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 4,
3050.0,'2404247020': -5, '2404247023': 1,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 1,
3075.0,'2404247020': -9, '2404247023': 0,'2404247020': 3, '2404247023': 2,'2404247020': 9, '2404247023': 4,
3100.0,'2404247020': 1, '2404247023': -2,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3125.0,'2404247020': 1, '2404247023': -4,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
3150.0,'2404247020': -3, '2404247023': -1,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 1,
3175.0,'2404247020': -5, '2404247023': 0,'2404247020': 3, '2404247023': 0,'2404247020': 5, '2404247023': 0,
3200.0,'2404247020': 0, '2404247023': -1,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
3225.0,'2404247020': -2, '2404247023': -2,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
3250.0,'2404247020': -1, '2404247023': -1,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
3275.0,'2404247020': -2, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3300.0,'2404247020': -6, '2404247023': 0,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 1,
3325.0,'2404247020': 0, '2404247023': -5,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 5,
3350.0,'2404247020': -2, '2404247023': -3,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3375.0,'2404247020': -1, '2404247023': -4,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
3400.0,'2404247020': -3, '2404247023': -2,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 2,
3425.0,'2404247020': -5, '2404247023': -1,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
3450.0,'2404247020': 2, '2404247023': -4,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
3475.0,'2404247020': -4, '2404247023': -2,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
3500.0,'2404247020': -4, '2404247023': -3,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 3,
3525.0,'2404247020': 4, '2404247023': -11,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 11,
3550.0,'2404247020': -6, '2404247023': -2,'2404247020': 2, '2404247023': 2,'2404247020': 6, '2404247023': 4,
3575.0,'2404247020': -3, '2404247023': -4,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 4,
3600.0,'2404247020': -3, '2404247023': -1,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
