25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
2375.0,'2404247020': -11, '2404247023': -17,'2404247020': 6, '2404247023': 7,'2404247020': 11, '2404247023': 17,
2400.0,'2404247020': -11, '2404247023': -18,'2404247020': 6, '2404247023': 7,'2404247020': 11, '2404247023': 18,
2425.0,'2404247020': -9, '2404247023': -17,'2404247020': 6, '2404247023': 7,'2404247020': 9, '2404247023': 17,
2450.0,'2404247020': -13, '2404247023': -16,'2404247020': 6, '2404247023': 7,'2404247020': 13, '2404247023': 18,
2475.0,'2404247020': -10, '2404247023': -20,'2404247020': 6, '2404247023': 9,'2404247020': 10, '2404247023': 20,
2500.0,'2404247020': -8, '2404247023': -21,'2404247020': 6, '2404247023': 10,'2404247020': 9, '2404247023': 22,
2525.0,'2404247020': -4, '2404247023': -19,'2404247020': 3, '2404247023': 9,'2404247020': 4, '2404247023': 19,
2550.0,'2404247020': -6, '2404247023': -17,'2404247020': 3, '2404247023': 7,'2404247020': 6, '2404247023': 17,
2575.0,'2404247020': -6, '2404247023': -19,'2404247020': 3, '2404247023': 8,'2404247020': 6, '2404247023': 19,
2600.0,'2404247020': -7, '2404247023': -21,'2404247020': 3, '2404247023': 8,'2404247020': 9, '2404247023': 21,
2625.0,'2404247020': -11, '2404247023': -19,'2404247020': 4, '2404247023': 8,'2404247020': 11, '2404247023': 19,
2650.0,'2404247020': -13, '2404247023': -20,'2404247020': 6, '2404247023': 8,'2404247020': 13, '2404247023': 20,
2675.0,'2404247020': -15, '2404247023': -21,'2404247020': 8, '2404247023': 9,'2404247020': 15, '2404247023': 21,
2700.0,'2404247020': -17, '2404247023': -21,'2404247020': 10, '2404247023': 9,'2404247020': 17, '2404247023': 21,
2725.0,'2404247020': -18, '2404247023': -23,'2404247020': 11, '2404247023': 10,'2404247020': 18, '2404247023': 23,
2750.0,'2404247020': -21, '2404247023': -24,'2404247020': 14, '2404247023': 10,'2404247020': 21, '2404247023': 24,
2775.0,'2404247020': -22, '2404247023': -24,'2404247020': 15, '2404247023': 10,'2404247020': 22, '2404247023': 24,
2800.0,'2404247020': -23, '2404247023': -25,'2404247020': 16, '2404247023': 11,'2404247020': 23, '2404247023': 25,
2825.0,'2404247020': -24, '2404247023': -27,'2404247020': 17, '2404247023': 12,'2404247020': 24, '2404247023': 27,
2850.0,'2404247020': -25, '2404247023': -29,'2404247020': 18, '2404247023': 13,'2404247020': 25, '2404247023': 29,
2875.0,'2404247020': -25, '2404247023': -30,'2404247020': 18, '2404247023': 13,'2404247020': 25, '2404247023': 30,
2900.0,'2404247020': -29, '2404247023': -32,'2404247020': 22, '2404247023': 14,'2404247020': 29, '2404247023': 32,
2925.0,'2404247020': -32, '2404247023': -32,'2404247020': 22, '2404247023': 14,'2404247020': 32, '2404247023': 32,
2950.0,'2404247020': -26, '2404247023': -36,'2404247020': 22, '2404247023': 14,'2404247020': 30, '2404247023': 36,
2975.0,'2404247020': -27, '2404247023': -36,'2404247020': 20, '2404247023': 15,'2404247020': 31, '2404247023': 36,
3000.0,'2404247020': -29, '2404247023': -34,'2404247020': 21, '2404247023': 15,'2404247020': 29, '2404247023': 34,
3025.0,'2404247020': -35, '2404247023': -34,'2404247020': 20, '2404247023': 16,'2404247020': 35, '2404247023': 35,
3050.0,'2404247020': -39, '2404247023': -36,'2404247020': 20, '2404247023': 16,'2404247020': 39, '2404247023': 37,
3075.0,'2404247020': -40, '2404247023': -31,'2404247020': 20, '2404247023': 15,'2404247020': 40, '2404247023': 34,
3100.0,'2404247020': -44, '2404247023': -31,'2404247020': 20, '2404247023': 15,'2404247020': 44, '2404247023': 34,
3125.0,'2404247020': -45, '2404247023': -32,'2404247020': 20, '2404247023': 15,'2404247020': 45, '2404247023': 35,
3150.0,'2404247020': -46, '2404247023': -34,'2404247020': 21, '2404247023': 16,'2404247020': 46, '2404247023': 37,
3175.0,'2404247020': -48, '2404247023': -35,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 38,
3200.0,'2404247020': -50, '2404247023': -35,'2404247020': 21, '2404247023': 17,'2404247020': 50, '2404247023': 38,
3225.0,'2404247020': -50, '2404247023': -38,'2404247020': 21, '2404247023': 17,'2404247020': 50, '2404247023': 41,
3250.0,'2404247020': -50, '2404247023': -36,'2404247020': 21, '2404247023': 17,'2404247020': 50, '2404247023': 39,
3275.0,'2404247020': -49, '2404247023': -37,'2404247020': 21, '2404247023': 17,'2404247020': 49, '2404247023': 40,
3300.0,'2404247020': -49, '2404247023': -35,'2404247020': 21, '2404247023': 17,'2404247020': 49, '2404247023': 38,
3325.0,'2404247020': -49, '2404247023': -35,'2404247020': 21, '2404247023': 17,'2404247020': 49, '2404247023': 38,
3350.0,'2404247020': -48, '2404247023': -32,'2404247020': 21, '2404247023': 17,'2404247020': 48, '2404247023': 36,
3375.0,'2404247020': -33, '2404247023': -39,'2404247020': 15, '2404247023': 17,'2404247020': 37, '2404247023': 40,
3400.0,'2404247020': -17, '2404247023': -43,'2404247020': 12, '2404247023': 17,'2404247020': 24, '2404247023': 43,
3425.0,'2404247020': -20, '2404247023': -43,'2404247020': 14, '2404247023': 17,'2404247020': 27, '2404247023': 43,
3450.0,'2404247020': -18, '2404247023': -45,'2404247020': 15, '2404247023': 17,'2404247020': 25, '2404247023': 45,
3475.0,'2404247020': -22, '2404247023': -46,'2404247020': 15, '2404247023': 17,'2404247020': 29, '2404247023': 46,
3500.0,'2404247020': -27, '2404247023': -41,'2404247020': 18, '2404247023': 17,'2404247020': 34, '2404247023': 43,
3525.0,'2404247020': -20, '2404247023': -42,'2404247020': 11, '2404247023': 17,'2404247020': 27, '2404247023': 44,
3550.0,'2404247020': -22, '2404247023': -40,'2404247020': 12, '2404247023': 17,'2404247020': 31, '2404247023': 44,
3575.0,'2404247020': -26, '2404247023': -43,'2404247020': 13, '2404247023': 17,'2404247020': 35, '2404247023': 47,
3600.0,'2404247020': -14, '2404247023': -47,'2404247020': 12, '2404247023': 17,'2404247020': 23, '2404247023': 47,
