25.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 0, 'cluster_254337786_31404743': 0, 'cluster_537912_578689': -10.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 0, 'cluster_254337786_31404743': 0, 'cluster_537912_578689': 1,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 0, 'cluster_254337786_31404743': 0, 'cluster_537912_578689': 1,
300.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -309.0, 'cluster_254337786_31404743': -202.0, 'cluster_537912_578689': -2946.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 1, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 22,
325.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -504.0, 'cluster_254337786_31404743': -186.0, 'cluster_537912_578689': -348.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 11,
350.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -706.0, 'cluster_254337786_31404743': -207.0, 'cluster_537912_578689': -240.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 17, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 9,
375.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -703.0, 'cluster_254337786_31404743': -151.0, 'cluster_537912_578689': -310.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 6,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 18, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 14,
400.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 0, 'cluster_254337786_31404743': -307.0, 'cluster_537912_578689': -790.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 0, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 6,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 0, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 22,
425.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -31.0, 'cluster_254337786_31404743': -498.0, 'cluster_537912_578689': -928.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 12, 'cluster_537912_578689': 23,
450.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -193.0, 'cluster_254337786_31404743': -57.0, 'cluster_537912_578689': -127.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,
475.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -562.0, 'cluster_254337786_31404743': -109.0, 'cluster_537912_578689': -83.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 1,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 26, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 4,
500.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -1275.0, 'cluster_254337786_31404743': -234.0, 'cluster_537912_578689': -65.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 32, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 3,
525.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -2112.0, 'cluster_254337786_31404743': -155.0, 'cluster_537912_578689': -77.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 1,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 35, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 2,
550.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -2939.0, 'cluster_254337786_31404743': -101.0, 'cluster_537912_578689': -163.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 8, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 38, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 5,
575.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -3950.0, 'cluster_254337786_31404743': -184.0, 'cluster_537912_578689': -310.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 8, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 43, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 6,
600.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -272.0, 'cluster_254337786_31404743': -393.0, 'cluster_537912_578689': -435.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 7,
625.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -430.0, 'cluster_254337786_31404743': -605.0, 'cluster_537912_578689': -97.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 11, 'cluster_537912_578689': 6,
650.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -213.0, 'cluster_254337786_31404743': -906.0, 'cluster_537912_578689': -277.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 15, 'cluster_537912_578689': 9,
675.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -561.0, 'cluster_254337786_31404743': -818.0, 'cluster_537912_578689': -452.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 19, 'cluster_254337786_31404743': 14, 'cluster_537912_578689': 10,
700.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -1107.0, 'cluster_254337786_31404743': -532.0, 'cluster_537912_578689': -641.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 25, 'cluster_254337786_31404743': 15, 'cluster_537912_578689': 9,
725.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -286.0, 'cluster_254337786_31404743': -398.0, 'cluster_537912_578689': -359.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 11, 'cluster_537912_578689': 8,
750.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -476.0, 'cluster_254337786_31404743': -308.0, 'cluster_537912_578689': -676.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 10, 'cluster_254337786_31404743': 14, 'cluster_537912_578689': 18,
775.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -793.0, 'cluster_254337786_31404743': -487.0, 'cluster_537912_578689': -1153.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 15, 'cluster_254337786_31404743': 14, 'cluster_537912_578689': 22,
800.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -411.0, 'cluster_254337786_31404743': -888.0, 'cluster_537912_578689': -775.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 14, 'cluster_254337786_31404743': 17, 'cluster_537912_578689': 9,
825.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -409.0, 'cluster_254337786_31404743': -923.0, 'cluster_537912_578689': -1022.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 6,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 8, 'cluster_254337786_31404743': 16, 'cluster_537912_578689': 10,
850.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -604.0, 'cluster_254337786_31404743': -1350.0, 'cluster_537912_578689': -246.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 19, 'cluster_537912_578689': 9,
875.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -807.0, 'cluster_254337786_31404743': -1803.0, 'cluster_537912_578689': -355.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 10, 'cluster_254337786_31404743': 20, 'cluster_537912_578689': 10,
900.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -170.0, 'cluster_254337786_31404743': -2378.0, 'cluster_537912_578689': -222.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 26, 'cluster_537912_578689': 4,
925.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -338.0, 'cluster_254337786_31404743': -3057.0, 'cluster_537912_578689': -280.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 8, 'cluster_254337786_31404743': 31, 'cluster_537912_578689': 11,
950.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -173.0, 'cluster_254337786_31404743': -3362.0, 'cluster_537912_578689': -396.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 27, 'cluster_537912_578689': 13,
975.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -245.0, 'cluster_254337786_31404743': -3939.0, 'cluster_537912_578689': -365.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 28, 'cluster_537912_578689': 9,
1000.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -452.0, 'cluster_254337786_31404743': -4545.0, 'cluster_537912_578689': -342.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 17, 'cluster_254337786_31404743': 29, 'cluster_537912_578689': 5,
1025.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -89.0, 'cluster_254337786_31404743': -5051.0, 'cluster_537912_578689': -88.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 31, 'cluster_537912_578689': 5,
1050.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -60.0, 'cluster_254337786_31404743': -5826.0, 'cluster_537912_578689': -104.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 31, 'cluster_537912_578689': 8,
1075.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -234.0, 'cluster_254337786_31404743': -6590.0, 'cluster_537912_578689': -332.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 8, 'cluster_254337786_31404743': 34, 'cluster_537912_578689': 10,
1100.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -423.0, 'cluster_254337786_31404743': -768.0, 'cluster_537912_578689': -594.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 6,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 13, 'cluster_537912_578689': 12,
1125.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -658.0, 'cluster_254337786_31404743': -244.0, 'cluster_537912_578689': -428.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 6,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 13, 'cluster_537912_578689': 10,
1150.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -1144.0, 'cluster_254337786_31404743': -326.0, 'cluster_537912_578689': -261.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 8, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 25, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 7,
1175.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -217.0, 'cluster_254337786_31404743': -499.0, 'cluster_537912_578689': -232.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 10, 'cluster_254337786_31404743': 11, 'cluster_537912_578689': 4,
1200.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -352.0, 'cluster_254337786_31404743': -753.0, 'cluster_537912_578689': -371.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 13, 'cluster_537912_578689': 10,
1225.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -320.0, 'cluster_254337786_31404743': -49.0, 'cluster_537912_578689': -763.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 8, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 18,
1250.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -267.0, 'cluster_254337786_31404743': -142.0, 'cluster_537912_578689': -799.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 17,
1275.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -133.0, 'cluster_254337786_31404743': -277.0, 'cluster_537912_578689': -1339.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 25,
1300.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -342.0, 'cluster_254337786_31404743': -454.0, 'cluster_537912_578689': -1894.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 10, 'cluster_254337786_31404743': 9, 'cluster_537912_578689': 26,
1325.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -252.0, 'cluster_254337786_31404743': -259.0, 'cluster_537912_578689': -2319.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 10, 'cluster_254337786_31404743': 9, 'cluster_537912_578689': 25,
1350.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -386.0, 'cluster_254337786_31404743': -493.0, 'cluster_537912_578689': -2878.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 26,
1375.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -517.0, 'cluster_254337786_31404743': -578.0, 'cluster_537912_578689': -3512.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 11, 'cluster_254337786_31404743': 11, 'cluster_537912_578689': 28,
1400.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -851.0, 'cluster_254337786_31404743': -875.0, 'cluster_537912_578689': -127.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 18, 'cluster_254337786_31404743': 12, 'cluster_537912_578689': 3,
1425.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -435.0, 'cluster_254337786_31404743': -1105.0, 'cluster_537912_578689': -148.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 17, 'cluster_537912_578689': 3,
1450.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -259.0, 'cluster_254337786_31404743': -399.0, 'cluster_537912_578689': -149.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 13, 'cluster_537912_578689': 9,
1475.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -106.0, 'cluster_254337786_31404743': -472.0, 'cluster_537912_578689': -243.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 11, 'cluster_537912_578689': 9,
1500.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -444.0, 'cluster_254337786_31404743': -748.0, 'cluster_537912_578689': -550.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 18, 'cluster_254337786_31404743': 13, 'cluster_537912_578689': 16,
1525.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -927.0, 'cluster_254337786_31404743': -1063.0, 'cluster_537912_578689': -456.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 22, 'cluster_254337786_31404743': 14, 'cluster_537912_578689': 11,
1550.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -1183.0, 'cluster_254337786_31404743': -42.0, 'cluster_537912_578689': -430.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 23, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 10,
1575.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -50.0, 'cluster_254337786_31404743': -200.0, 'cluster_537912_578689': -704.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 11, 'cluster_537912_578689': 11,
1600.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -142.0, 'cluster_254337786_31404743': -274.0, 'cluster_537912_578689': -485.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 9, 'cluster_537912_578689': 16,
1625.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -157.0, 'cluster_254337786_31404743': -499.0, 'cluster_537912_578689': -565.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 9, 'cluster_537912_578689': 18,
1650.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -347.0, 'cluster_254337786_31404743': -445.0, 'cluster_537912_578689': -1061.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 21,
1675.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -527.0, 'cluster_254337786_31404743': -177.0, 'cluster_537912_578689': -1430.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 13, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 22,
