25.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 0, 'cluster_254337786_31404743': 0, 'cluster_537912_578689': -12.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 0, 'cluster_254337786_31404743': 0, 'cluster_537912_578689': 1,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 0, 'cluster_254337786_31404743': 0, 'cluster_537912_578689': 1,
300.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -262.0, 'cluster_254337786_31404743': -447.0, 'cluster_537912_578689': -272.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 10, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 8,
325.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -620.0, 'cluster_254337786_31404743': -124.0, 'cluster_537912_578689': -252.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 1, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 17, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 7,
350.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -282.0, 'cluster_254337786_31404743': -172.0, 'cluster_537912_578689': -144.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 1, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 6,
375.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -156.0, 'cluster_254337786_31404743': -294.0, 'cluster_537912_578689': -107.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 1, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 5,
400.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -107.0, 'cluster_254337786_31404743': -459.0, 'cluster_537912_578689': -288.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 13,
425.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -201.0, 'cluster_254337786_31404743': -445.0, 'cluster_537912_578689': -423.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 13, 'cluster_537912_578689': 11,
450.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -138.0, 'cluster_254337786_31404743': -606.0, 'cluster_537912_578689': -400.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 9, 'cluster_537912_578689': 6,
475.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -40.0, 'cluster_254337786_31404743': -393.0, 'cluster_537912_578689': -557.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 6,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 8,
500.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -133.0, 'cluster_254337786_31404743': -97.0, 'cluster_537912_578689': -846.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 8,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 16,
525.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -201.0, 'cluster_254337786_31404743': -140.0, 'cluster_537912_578689': -313.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 9,
550.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -371.0, 'cluster_254337786_31404743': -91.0, 'cluster_537912_578689': -78.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 1, 'cluster_537912_578689': 1,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 16, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,
575.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -591.0, 'cluster_254337786_31404743': -283.0, 'cluster_537912_578689': -19.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 1,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 21, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 2,
600.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -202.0, 'cluster_254337786_31404743': -311.0, 'cluster_537912_578689': -85.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 1,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 4,
625.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -95.0, 'cluster_254337786_31404743': -323.0, 'cluster_537912_578689': -268.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 16,
650.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -183.0, 'cluster_254337786_31404743': -209.0, 'cluster_537912_578689': -631.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 20,
675.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -356.0, 'cluster_254337786_31404743': -215.0, 'cluster_537912_578689': -269.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 11, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 7,
700.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -204.0, 'cluster_254337786_31404743': -304.0, 'cluster_537912_578689': -168.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 5,
725.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -341.0, 'cluster_254337786_31404743': -224.0, 'cluster_537912_578689': -205.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 12,
750.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -243.0, 'cluster_254337786_31404743': -371.0, 'cluster_537912_578689': -117.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 10, 'cluster_254337786_31404743': 15, 'cluster_537912_578689': 4,
775.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -199.0, 'cluster_254337786_31404743': -501.0, 'cluster_537912_578689': -18.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 1,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 8, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 3,
800.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -242.0, 'cluster_254337786_31404743': -258.0, 'cluster_537912_578689': -85.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 11, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 4,
825.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -246.0, 'cluster_254337786_31404743': -482.0, 'cluster_537912_578689': -227.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 11, 'cluster_537912_578689': 8,
850.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -172.0, 'cluster_254337786_31404743': -445.0, 'cluster_537912_578689': -361.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 13, 'cluster_537912_578689': 13,
875.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -175.0, 'cluster_254337786_31404743': -287.0, 'cluster_537912_578689': -385.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 8,
900.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -420.0, 'cluster_254337786_31404743': -246.0, 'cluster_537912_578689': -351.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 11, 'cluster_254337786_31404743': 12, 'cluster_537912_578689': 7,
925.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -803.0, 'cluster_254337786_31404743': -218.0, 'cluster_537912_578689': -198.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 17, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 7,
950.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -161.0, 'cluster_254337786_31404743': -66.0, 'cluster_537912_578689': -261.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 11,
975.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -242.0, 'cluster_254337786_31404743': -46.0, 'cluster_537912_578689': -661.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 10, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 22,
1000.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -270.0, 'cluster_254337786_31404743': -99.0, 'cluster_537912_578689': -389.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 1, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 8, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 9,
1025.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -347.0, 'cluster_254337786_31404743': -172.0, 'cluster_537912_578689': -272.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 1, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 14, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 5,
1050.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -382.0, 'cluster_254337786_31404743': -158.0, 'cluster_537912_578689': -188.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 8,
1075.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -198.0, 'cluster_254337786_31404743': -417.0, 'cluster_537912_578689': -224.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 14, 'cluster_537912_578689': 5,
1100.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -358.0, 'cluster_254337786_31404743': -265.0, 'cluster_537912_578689': -233.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 8, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 7,
1125.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -149.0, 'cluster_254337786_31404743': -169.0, 'cluster_537912_578689': -316.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 7,
1150.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -297.0, 'cluster_254337786_31404743': -150.0, 'cluster_537912_578689': -377.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 7,
1175.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -322.0, 'cluster_254337786_31404743': -349.0, 'cluster_537912_578689': -162.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 1,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 6,
1200.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -438.0, 'cluster_254337786_31404743': -279.0, 'cluster_537912_578689': -138.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 17, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 4,
1225.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -403.0, 'cluster_254337786_31404743': -87.0, 'cluster_537912_578689': -153.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 6,
1250.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -106.0, 'cluster_254337786_31404743': -286.0, 'cluster_537912_578689': -224.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 9,
1275.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -202.0, 'cluster_254337786_31404743': -205.0, 'cluster_537912_578689': -126.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 8,
1300.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -178.0, 'cluster_254337786_31404743': -110.0, 'cluster_537912_578689': -207.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 7,
1325.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -144.0, 'cluster_254337786_31404743': -126.0, 'cluster_537912_578689': -296.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 12,
1350.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -394.0, 'cluster_254337786_31404743': -39.0, 'cluster_537912_578689': -372.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 13, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 12,
1375.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -396.0, 'cluster_254337786_31404743': -54.0, 'cluster_537912_578689': -435.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 12,
1400.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -218.0, 'cluster_254337786_31404743': -110.0, 'cluster_537912_578689': -301.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 7,
1425.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -120.0, 'cluster_254337786_31404743': -119.0, 'cluster_537912_578689': -320.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 9, 'cluster_537912_578689': 12,
1450.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -176.0, 'cluster_254337786_31404743': -349.0, 'cluster_537912_578689': -285.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 9,
1475.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -103.0, 'cluster_254337786_31404743': -98.0, 'cluster_537912_578689': -68.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 6,
1500.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -91.0, 'cluster_254337786_31404743': -78.0, 'cluster_537912_578689': -232.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 8,
1525.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -205.0, 'cluster_254337786_31404743': -134.0, 'cluster_537912_578689': -204.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 6,
1550.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -102.0, 'cluster_254337786_31404743': -158.0, 'cluster_537912_578689': -55.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 1,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 7, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 3,
1575.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -200.0, 'cluster_254337786_31404743': -125.0, 'cluster_537912_578689': -66.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 4,
1600.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -375.0, 'cluster_254337786_31404743': -196.0, 'cluster_537912_578689': -59.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 10, 'cluster_254337786_31404743': 6, 'cluster_537912_578689': 4,
1625.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -114.0, 'cluster_254337786_31404743': -136.0, 'cluster_537912_578689': -81.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 1,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,
1650.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -206.0, 'cluster_254337786_31404743': -68.0, 'cluster_537912_578689': -242.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 8, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 8,
1675.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -206.0, 'cluster_254337786_31404743': -253.0, 'cluster_537912_578689': -292.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 9,
