25.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -9.0, 'cluster_254337786_31404743': 0, 'cluster_537912_578689': -11.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 0, 'cluster_537912_578689': 1,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 0, 'cluster_537912_578689': 1,
975.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -736.0, 'cluster_254337786_31404743': -714.0, 'cluster_537912_578689': -413.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 16,
1000.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -205.0, 'cluster_254337786_31404743': -980.0, 'cluster_537912_578689': -587.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 11, 'cluster_537912_578689': 13,
1025.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -255.0, 'cluster_254337786_31404743': -1259.0, 'cluster_537912_578689': -475.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 10, 'cluster_254337786_31404743': 13, 'cluster_537912_578689': 9,
1050.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -488.0, 'cluster_254337786_31404743': -1602.0, 'cluster_537912_578689': -197.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 17, 'cluster_254337786_31404743': 15, 'cluster_537912_578689': 7,
1075.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -868.0, 'cluster_254337786_31404743': -2006.0, 'cluster_537912_578689': -389.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 9, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 19, 'cluster_254337786_31404743': 20, 'cluster_537912_578689': 9,
1100.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -42.0, 'cluster_254337786_31404743': -270.0, 'cluster_537912_578689': -204.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 9, 'cluster_537912_578689': 7,
1125.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -6.0, 'cluster_254337786_31404743': -176.0, 'cluster_537912_578689': -364.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 6,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 10,
1150.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -128.0, 'cluster_254337786_31404743': -325.0, 'cluster_537912_578689': -166.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 7,
1175.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -392.0, 'cluster_254337786_31404743': -368.0, 'cluster_537912_578689': -364.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 15, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 8,
1200.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -204.0, 'cluster_254337786_31404743': -621.0, 'cluster_537912_578689': -648.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 11, 'cluster_537912_578689': 13,
1225.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -324.0, 'cluster_254337786_31404743': -573.0, 'cluster_537912_578689': -613.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 10, 'cluster_254337786_31404743': 11, 'cluster_537912_578689': 8,
1250.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -655.0, 'cluster_254337786_31404743': -104.0, 'cluster_537912_578689': -282.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 2,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 16, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 4,
1275.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -1188.0, 'cluster_254337786_31404743': -197.0, 'cluster_537912_578689': -205.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 23, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 9,
1300.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -1870.0, 'cluster_254337786_31404743': -12.0, 'cluster_537912_578689': -486.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 31, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 13,
1325.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -2314.0, 'cluster_254337786_31404743': -67.0, 'cluster_537912_578689': -848.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 32, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 16,
1350.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -3101.0, 'cluster_254337786_31404743': -182.0, 'cluster_537912_578689': -784.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 8, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 8,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 34, 'cluster_254337786_31404743': 7, 'cluster_537912_578689': 15,
1375.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -1296.0, 'cluster_254337786_31404743': -42.0, 'cluster_537912_578689': -516.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 1, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 12, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 9,
1400.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -156.0, 'cluster_254337786_31404743': -141.0, 'cluster_537912_578689': -662.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 7,
1425.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -170.0, 'cluster_254337786_31404743': -252.0, 'cluster_537912_578689': -792.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 11,
1450.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -131.0, 'cluster_254337786_31404743': -264.0, 'cluster_537912_578689': -1085.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 13,
1475.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -120.0, 'cluster_254337786_31404743': -555.0, 'cluster_537912_578689': -221.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 12, 'cluster_537912_578689': 8,
1500.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -305.0, 'cluster_254337786_31404743': -865.0, 'cluster_537912_578689': -320.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 15, 'cluster_537912_578689': 12,
1525.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -565.0, 'cluster_254337786_31404743': -1207.0, 'cluster_537912_578689': -472.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 13, 'cluster_254337786_31404743': 18, 'cluster_537912_578689': 11,
1550.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -47.0, 'cluster_254337786_31404743': -233.0, 'cluster_537912_578689': -797.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 1, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 6,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 4, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 14,
1575.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -101.0, 'cluster_254337786_31404743': -287.0, 'cluster_537912_578689': -587.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 3, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 6,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 6, 'cluster_254337786_31404743': 11, 'cluster_537912_578689': 10,
1600.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -367.0, 'cluster_254337786_31404743': -306.0, 'cluster_537912_578689': -192.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 15, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 6,
1625.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -147.0, 'cluster_254337786_31404743': -273.0, 'cluster_537912_578689': -315.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 2, 'cluster_537912_578689': 3,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 5, 'cluster_254337786_31404743': 5, 'cluster_537912_578689': 7,
1650.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -288.0, 'cluster_254337786_31404743': -130.0, 'cluster_537912_578689': -417.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 3, 'cluster_537912_578689': 5,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 8, 'cluster_537912_578689': 10,
1675.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': -244.0, 'cluster_254337786_31404743': -286.0, 'cluster_537912_578689': -260.0,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 2, 'cluster_254337786_31404743': 4, 'cluster_537912_578689': 4,'GS_cluster_14485274_151021003_2335517648_254337785_#1more': 9, 'cluster_254337786_31404743': 10, 'cluster_537912_578689': 9,
