25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1350.0,'2404247020': -17.0, '2404247023': -306.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 10,
1375.0,'2404247020': 0, '2404247023': -490.0,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 9,
1400.0,'2404247020': -12.0, '2404247023': -206.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
1425.0,'2404247020': -19.0, '2404247023': -24.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
1450.0,'2404247020': -22.0, '2404247023': -17.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
1475.0,'2404247020': -91.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 3, '2404247023': 0,
1500.0,'2404247020': -176.0, '2404247023': -42.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
1525.0,'2404247020': -71.0, '2404247023': -148.0,'2404247020': 2, '2404247023': 3,'2404247020': 7, '2404247023': 6,
1550.0,'2404247020': 0, '2404247023': -298.0,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 6,
1575.0,'2404247020': -20.0, '2404247023': -50.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
1600.0,'2404247020': -24.0, '2404247023': -74.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
1625.0,'2404247020': -6.0, '2404247023': -224.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 6,
1650.0,'2404247020': 0, '2404247023': -22.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 3,
1675.0,'2404247020': -34.0, '2404247023': -41.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1700.0,'2404247020': -109.0, '2404247023': -34.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
1725.0,'2404247020': -203.0, '2404247023': -153.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 7,
1750.0,'2404247020': -5.0, '2404247023': -302.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 6,
1775.0,'2404247020': -12.0, '2404247023': -192.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 7,
1800.0,'2404247020': -41.0, '2404247023': -153.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 5,
1825.0,'2404247020': -12.0, '2404247023': -295.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
1850.0,'2404247020': -49.0, '2404247023': -70.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 4,
1875.0,'2404247020': -55.0, '2404247023': -114.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
1900.0,'2404247020': -187.0, '2404247023': -189.0,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 3,
1925.0,'2404247020': -337.0, '2404247023': -53.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
1950.0,'2404247020': -38.0, '2404247023': -66.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
1975.0,'2404247020': -16.0, '2404247023': -201.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
2000.0,'2404247020': -66.0, '2404247023': -331.0,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 9,
2025.0,'2404247020': -189.0, '2404247023': -156.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2050.0,'2404247020': -314.0, '2404247023': -281.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
2075.0,'2404247020': -439.0, '2404247023': -491.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 9,
2100.0,'2404247020': -12.0, '2404247023': -369.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 7,
2125.0,'2404247020': -28.0, '2404247023': -182.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2150.0,'2404247020': -11.0, '2404247023': -198.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2175.0,'2404247020': -18.0, '2404247023': -348.0,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 6,
2200.0,'2404247020': -80.0, '2404247023': -99.0,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 4,
2225.0,'2404247020': -197.0, '2404247023': -183.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2250.0,'2404247020': -59.0, '2404247023': -95.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2275.0,'2404247020': -39.0, '2404247023': -85.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2300.0,'2404247020': -28.0, '2404247023': -232.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 7,
2325.0,'2404247020': -7.0, '2404247023': -3.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
2350.0,'2404247020': -58.0, '2404247023': -53.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 5,
2375.0,'2404247020': -18.0, '2404247023': -15.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2400.0,'2404247020': -24.0, '2404247023': -28.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2425.0,'2404247020': -7.0, '2404247023': -142.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
2450.0,'2404247020': -95.0, '2404247023': -45.0,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 1,
2475.0,'2404247020': -18.0, '2404247023': -8.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2500.0,'2404247020': 0, '2404247023': -11.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 1,
2525.0,'2404247020': -18.0, '2404247023': -46.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
2550.0,'2404247020': -113.0, '2404247023': -82.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 4,
2575.0,'2404247020': -250.0, '2404247023': -226.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 7,
2600.0,'2404247020': -20.0, '2404247023': -273.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 8,
2625.0,'2404247020': -81.0, '2404247023': -389.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
2650.0,'2404247020': -218.0, '2404247023': -445.0,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 11,
2675.0,'2404247020': -10.0, '2404247023': -223.0,'2404247020': 1, '2404247023': 3,'2404247020': 4, '2404247023': 5,
2700.0,'2404247020': -43.0, '2404247023': -89.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2725.0,'2404247020': -140.0, '2404247023': -96.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 4,
2750.0,'2404247020': -42.0, '2404247023': -36.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
2775.0,'2404247020': -13.0, '2404247023': -24.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
2800.0,'2404247020': -51.0, '2404247023': -109.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 5,
2825.0,'2404247020': -26.0, '2404247023': -36.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
2850.0,'2404247020': -55.0, '2404247023': -13.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 1,
2875.0,'2404247020': -173.0, '2404247023': -72.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 3,
2900.0,'2404247020': -16.0, '2404247023': -141.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
2925.0,'2404247020': -15.0, '2404247023': -205.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2950.0,'2404247020': -66.0, '2404247023': -334.0,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 6,
2975.0,'2404247020': -159.0, '2404247023': -484.0,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 6,
3000.0,'2404247020': -17.0, '2404247023': -634.0,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 6,
3025.0,'2404247020': -14.0, '2404247023': -640.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 5,
3050.0,'2404247020': -58.0, '2404247023': -783.0,'2404247020': 4, '2404247023': 3,'2404247020': 4, '2404247023': 6,
3075.0,'2404247020': -2.0, '2404247023': -51.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3100.0,'2404247020': -49.0, '2404247023': -82.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
3125.0,'2404247020': -104.0, '2404247023': -102.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3150.0,'2404247020': -179.0, '2404247023': -50.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
3175.0,'2404247020': -42.0, '2404247023': -154.0,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 6,
3200.0,'2404247020': -150.0, '2404247023': -96.0,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 3,
3225.0,'2404247020': -14.0, '2404247023': -17.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
3250.0,'2404247020': -42.0, '2404247023': -90.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
3275.0,'2404247020': -222.0, '2404247023': -1.0,'2404247020': 3, '2404247023': 1,'2404247020': 10, '2404247023': 1,
3300.0,'2404247020': -2.0, '2404247023': -27.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
3325.0,'2404247020': -49.0, '2404247023': -101.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 6,
3350.0,'2404247020': -33.0, '2404247023': -186.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3375.0,'2404247020': -83.0, '2404247023': -286.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3400.0,'2404247020': -30.0, '2404247023': -291.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3425.0,'2404247020': -25.0, '2404247023': -93.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 6,
3450.0,'2404247020': -42.0, '2404247023': -28.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
3475.0,'2404247020': -134.0, '2404247023': -37.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
3500.0,'2404247020': -43.0, '2404247023': -61.0,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 5,
3525.0,'2404247020': -16.0, '2404247023': -31.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 3,
3550.0,'2404247020': -61.0, '2404247023': -30.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 1,
3575.0,'2404247020': -36.0, '2404247023': -46.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 3,
3600.0,'2404247020': -26.0, '2404247023': -20.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
