25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1100.0,'2404247020': -8.0, '2404247023': -33.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
1125.0,'2404247020': -49.0, '2404247023': -60.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 2,
1150.0,'2404247020': -8.0, '2404247023': -11.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
1175.0,'2404247020': -7.0, '2404247023': -47.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
1200.0,'2404247020': -31.0, '2404247023': -36.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
1225.0,'2404247020': -130.0, '2404247023': -5.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
1250.0,'2404247020': -44.0, '2404247023': -63.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1275.0,'2404247020': -37.0, '2404247023': -71.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1300.0,'2404247020': -124.0, '2404247023': -28.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 3,
1325.0,'2404247020': 0, '2404247023': -60.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 3,
1350.0,'2404247020': -48.0, '2404247023': -58.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
1375.0,'2404247020': -196.0, '2404247023': -116.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
1400.0,'2404247020': -15.0, '2404247023': -191.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 7,
1425.0,'2404247020': -20.0, '2404247023': -186.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1450.0,'2404247020': -11.0, '2404247023': -96.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 9,
1475.0,'2404247020': -40.0, '2404247023': -25.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
1500.0,'2404247020': -126.0, '2404247023': -33.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
1525.0,'2404247020': -60.0, '2404247023': -36.0,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 3,
1550.0,'2404247020': -10.0, '2404247023': -29.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
1575.0,'2404247020': -23.0, '2404247023': -36.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
1600.0,'2404247020': -48.0, '2404247023': -116.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1625.0,'2404247020': -4.0, '2404247023': -74.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
1650.0,'2404247020': -90.0, '2404247023': -74.0,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 4,
1675.0,'2404247020': -17.0, '2404247023': -27.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1700.0,'2404247020': -92.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 3, '2404247023': 0,
1725.0,'2404247020': -190.0, '2404247023': -23.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
1750.0,'2404247020': -41.0, '2404247023': -24.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1775.0,'2404247020': -14.0, '2404247023': -102.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
1800.0,'2404247020': -28.0, '2404247023': -224.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1825.0,'2404247020': -2.0, '2404247023': -379.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 8,
1850.0,'2404247020': -52.0, '2404247023': -506.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
1875.0,'2404247020': -75.0, '2404247023': -215.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
1900.0,'2404247020': -210.0, '2404247023': -303.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
1925.0,'2404247020': -26.0, '2404247023': -256.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 9,
1950.0,'2404247020': -29.0, '2404247023': -227.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
1975.0,'2404247020': -151.0, '2404247023': -310.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2000.0,'2404247020': -25.0, '2404247023': -290.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2025.0,'2404247020': -19.0, '2404247023': -90.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2050.0,'2404247020': -45.0, '2404247023': -27.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2075.0,'2404247020': -40.0, '2404247023': -28.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2100.0,'2404247020': -44.0, '2404247023': -38.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
2125.0,'2404247020': -51.0, '2404247023': -43.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 4,
2150.0,'2404247020': -164.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 5, '2404247023': 0,
2175.0,'2404247020': -16.0, '2404247023': -27.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
2200.0,'2404247020': -42.0, '2404247023': -38.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2225.0,'2404247020': -175.0, '2404247023': -26.0,'2404247020': 2, '2404247023': 1,'2404247020': 7, '2404247023': 2,
2250.0,'2404247020': 0, '2404247023': -13.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
2275.0,'2404247020': -19.0, '2404247023': -15.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2300.0,'2404247020': -24.0, '2404247023': -26.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2325.0,'2404247020': -23.0, '2404247023': -19.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
2350.0,'2404247020': -34.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 2, '2404247023': 0,
2375.0,'2404247020': -13.0, '2404247023': -15.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2400.0,'2404247020': -56.0, '2404247023': -29.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2425.0,'2404247020': -61.0, '2404247023': -142.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
2450.0,'2404247020': 0, '2404247023': -49.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
2475.0,'2404247020': -13.0, '2404247023': -108.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2500.0,'2404247020': -17.0, '2404247023': -34.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 4,
2525.0,'2404247020': -18.0, '2404247023': -85.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 5,
2550.0,'2404247020': -68.0, '2404247023': -164.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
2575.0,'2404247020': -204.0, '2404247023': -349.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 9,
2600.0,'2404247020': -354.0, '2404247023': -364.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 7,
2625.0,'2404247020': -504.0, '2404247023': -539.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 7,
2650.0,'2404247020': -654.0, '2404247023': -718.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 8,
2675.0,'2404247020': -24.0, '2404247023': -714.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 9,
2700.0,'2404247020': -152.0, '2404247023': -437.0,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 6,
2725.0,'2404247020': -54.0, '2404247023': -265.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 5,
2750.0,'2404247020': -28.0, '2404247023': -366.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 7,
2775.0,'2404247020': -8.0, '2404247023': -479.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 6,
2800.0,'2404247020': -33.0, '2404247023': -38.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2825.0,'2404247020': -18.0, '2404247023': -186.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 8,
2850.0,'2404247020': -49.0, '2404247023': -45.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2875.0,'2404247020': -148.0, '2404247023': -168.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 8,
2900.0,'2404247020': -248.0, '2404247023': -227.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
2925.0,'2404247020': -51.0, '2404247023': -286.0,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 7,
2950.0,'2404247020': -35.0, '2404247023': -24.0,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2975.0,'2404247020': -125.0, '2404247023': -95.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
3000.0,'2404247020': -17.0, '2404247023': -119.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3025.0,'2404247020': -117.0, '2404247023': -86.0,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 4,
3050.0,'2404247020': -38.0, '2404247023': -159.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
3075.0,'2404247020': -29.0, '2404247023': -207.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3100.0,'2404247020': -35.0, '2404247023': -66.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3125.0,'2404247020': -92.0, '2404247023': -64.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3150.0,'2404247020': -167.0, '2404247023': -21.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
3175.0,'2404247020': -281.0, '2404247023': -51.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 3,
3200.0,'2404247020': -406.0, '2404247023': -88.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
3225.0,'2404247020': -22.0, '2404247023': -41.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
3250.0,'2404247020': -108.0, '2404247023': -43.0,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 2,
3275.0,'2404247020': -12.0, '2404247023': -18.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3300.0,'2404247020': -38.0, '2404247023': -68.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 2,
3325.0,'2404247020': -19.0, '2404247023': -181.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 8,
3350.0,'2404247020': -68.0, '2404247023': -53.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 4,
3375.0,'2404247020': -13.0, '2404247023': -179.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 9,
3400.0,'2404247020': -61.0, '2404247023': -172.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
3425.0,'2404247020': -205.0, '2404247023': -134.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
3450.0,'2404247020': -15.0, '2404247023': -152.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3475.0,'2404247020': -74.0, '2404247023': -32.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3500.0,'2404247020': -39.0, '2404247023': -85.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3525.0,'2404247020': -21.0, '2404247023': -55.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
3550.0,'2404247020': -7.0, '2404247023': -32.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
3575.0,'2404247020': -70.0, '2404247023': -42.0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 2,
3600.0,'2404247020': -24.0, '2404247023': -7.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
