25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1350.0,'2404247020': -25.0, '2404247023': -107.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 6,
1375.0,'2404247020': -49.0, '2404247023': -274.0,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 8,
1400.0,'2404247020': -127.0, '2404247023': -389.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 7,
1425.0,'2404247020': -30.0, '2404247023': -471.0,'2404247020': 1, '2404247023': 4,'2404247020': 2, '2404247023': 11,
1450.0,'2404247020': -16.0, '2404247023': -554.0,'2404247020': 2, '2404247023': 5,'2404247020': 2, '2404247023': 10,
1475.0,'2404247020': -78.0, '2404247023': -804.0,'2404247020': 2, '2404247023': 5,'2404247020': 6, '2404247023': 10,
1500.0,'2404247020': -92.0, '2404247023': -1003.0,'2404247020': 2, '2404247023': 5,'2404247020': 5, '2404247023': 9,
1525.0,'2404247020': -178.0, '2404247023': -47.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
1550.0,'2404247020': -21.0, '2404247023': -187.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
1575.0,'2404247020': -24.0, '2404247023': -148.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
1600.0,'2404247020': -117.0, '2404247023': -87.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 2,
1625.0,'2404247020': -39.0, '2404247023': -173.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 6,
1650.0,'2404247020': 0, '2404247023': -251.0,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 8,
1675.0,'2404247020': -14.0, '2404247023': -312.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 8,
1700.0,'2404247020': -61.0, '2404247023': -49.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1725.0,'2404247020': -24.0, '2404247023': -58.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
1750.0,'2404247020': -90.0, '2404247023': -12.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
1775.0,'2404247020': -36.0, '2404247023': -30.0,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 2,
1800.0,'2404247020': -14.0, '2404247023': -97.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
1825.0,'2404247020': -2.0, '2404247023': -132.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 3,
1850.0,'2404247020': -71.0, '2404247023': -16.0,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 2,
1875.0,'2404247020': -47.0, '2404247023': -13.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 1,
1900.0,'2404247020': -42.0, '2404247023': -7.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
1925.0,'2404247020': -31.0, '2404247023': -56.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
1950.0,'2404247020': -47.0, '2404247023': -40.0,'2404247020': 2, '2404247023': 1,'2404247020': 7, '2404247023': 4,
1975.0,'2404247020': -11.0, '2404247023': -109.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2000.0,'2404247020': -22.0, '2404247023': -66.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2025.0,'2404247020': -18.0, '2404247023': -189.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2050.0,'2404247020': -51.0, '2404247023': -17.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2075.0,'2404247020': -156.0, '2404247023': 0,'2404247020': 3, '2404247023': 0,'2404247020': 5, '2404247023': 0,
2100.0,'2404247020': -11.0, '2404247023': -24.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2125.0,'2404247020': -105.0, '2404247023': -22.0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 1,
2150.0,'2404247020': -43.0, '2404247023': -11.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2175.0,'2404247020': -37.0, '2404247023': -32.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2200.0,'2404247020': -130.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 4, '2404247023': 0,
2225.0,'2404247020': -22.0, '2404247023': -40.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
2250.0,'2404247020': -58.0, '2404247023': -166.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 6,
2275.0,'2404247020': -24.0, '2404247023': -20.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2300.0,'2404247020': -80.0, '2404247023': -123.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2325.0,'2404247020': -33.0, '2404247023': -24.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 4,
2350.0,'2404247020': -21.0, '2404247023': -152.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
2375.0,'2404247020': -15.0, '2404247023': -15.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2400.0,'2404247020': -19.0, '2404247023': -11.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2425.0,'2404247020': -38.0, '2404247023': -36.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 1,
2450.0,'2404247020': -187.0, '2404247023': -25.0,'2404247020': 2, '2404247023': 1,'2404247020': 8, '2404247023': 1,
2475.0,'2404247020': -9.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 2, '2404247023': 0,
2500.0,'2404247020': -17.0, '2404247023': -33.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
2525.0,'2404247020': -13.0, '2404247023': -133.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2550.0,'2404247020': -20.0, '2404247023': -150.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2575.0,'2404247020': -41.0, '2404247023': -270.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 7,
2600.0,'2404247020': -20.0, '2404247023': -368.0,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 6,
2625.0,'2404247020': -8.0, '2404247023': -255.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
2650.0,'2404247020': -28.0, '2404247023': -321.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2675.0,'2404247020': -44.0, '2404247023': -229.0,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 6,
2700.0,'2404247020': -19.0, '2404247023': -379.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
2725.0,'2404247020': -20.0, '2404247023': -176.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2750.0,'2404247020': -38.0, '2404247023': -38.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
2775.0,'2404247020': -23.0, '2404247023': -6.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2800.0,'2404247020': -73.0, '2404247023': -119.0,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 5,
2825.0,'2404247020': -12.0, '2404247023': -139.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2850.0,'2404247020': -35.0, '2404247023': -180.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2875.0,'2404247020': -176.0, '2404247023': -15.0,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 1,
2900.0,'2404247020': -17.0, '2404247023': -41.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2925.0,'2404247020': -4.0, '2404247023': -27.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
2950.0,'2404247020': -12.0, '2404247023': -65.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2975.0,'2404247020': -41.0, '2404247023': -165.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3000.0,'2404247020': -116.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 3, '2404247023': 0,
3025.0,'2404247020': -25.0, '2404247023': -15.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3050.0,'2404247020': -15.0, '2404247023': -67.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3075.0,'2404247020': -43.0, '2404247023': -120.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
3100.0,'2404247020': -113.0, '2404247023': -152.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
3125.0,'2404247020': -198.0, '2404247023': -57.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 3,
3150.0,'2404247020': -310.0, '2404247023': -18.0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 1,
3175.0,'2404247020': -18.0, '2404247023': -28.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3200.0,'2404247020': -22.0, '2404247023': -67.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3225.0,'2404247020': -23.0, '2404247023': -13.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3250.0,'2404247020': -101.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 5, '2404247023': 0,
3275.0,'2404247020': -19.0, '2404247023': -19.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3300.0,'2404247020': -81.0, '2404247023': -72.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3325.0,'2404247020': -17.0, '2404247023': -63.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3350.0,'2404247020': -15.0, '2404247023': -164.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3375.0,'2404247020': -74.0, '2404247023': -236.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3400.0,'2404247020': -180.0, '2404247023': -245.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
3425.0,'2404247020': -23.0, '2404247023': -36.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 5,
3450.0,'2404247020': -21.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 2, '2404247023': 0,
3475.0,'2404247020': -30.0, '2404247023': -11.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3500.0,'2404247020': -122.0, '2404247023': -7.0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 1,
3525.0,'2404247020': -12.0, '2404247023': -23.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3550.0,'2404247020': -62.0, '2404247023': -57.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
3575.0,'2404247020': -209.0, '2404247023': -132.0,'2404247020': 3, '2404247023': 1,'2404247020': 7, '2404247023': 3,
3600.0,'2404247020': -27.0, '2404247023': -26.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
