25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
600.0,'2404247020': -13.0, '2404247023': -938.0,'2404247020': 1, '2404247023': 6,'2404247020': 1, '2404247023': 15,
625.0,'2404247020': 0, '2404247023': -796.0,'2404247020': 0, '2404247023': 5,'2404247020': 0, '2404247023': 11,
650.0,'2404247020': -53.0, '2404247023': -1183.0,'2404247020': 3, '2404247023': 8,'2404247020': 4, '2404247023': 18,
675.0,'2404247020': -153.0, '2404247023': -1712.0,'2404247020': 3, '2404247023': 10,'2404247020': 4, '2404247023': 23,
700.0,'2404247020': -253.0, '2404247023': -2287.0,'2404247020': 2, '2404247023': 10,'2404247020': 4, '2404247023': 23,
725.0,'2404247020': -23.0, '2404247023': -983.0,'2404247020': 1, '2404247023': 6,'2404247020': 1, '2404247023': 14,
750.0,'2404247020': -35.0, '2404247023': -891.0,'2404247020': 3, '2404247023': 5,'2404247020': 3, '2404247023': 11,
775.0,'2404247020': -37.0, '2404247023': -1219.0,'2404247020': 2, '2404247023': 5,'2404247020': 2, '2404247023': 15,
800.0,'2404247020': -104.0, '2404247023': -1007.0,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 10,
825.0,'2404247020': -270.0, '2404247023': -986.0,'2404247020': 4, '2404247023': 4,'2404247020': 9, '2404247023': 8,
850.0,'2404247020': -17.0, '2404247023': -483.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 8,
875.0,'2404247020': -30.0, '2404247023': -77.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
900.0,'2404247020': -109.0, '2404247023': -105.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 5,
925.0,'2404247020': -217.0, '2404247023': -27.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 3,
950.0,'2404247020': -344.0, '2404247023': -34.0,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 2,
975.0,'2404247020': -527.0, '2404247023': -57.0,'2404247020': 4, '2404247023': 1,'2404247020': 9, '2404247023': 4,
1000.0,'2404247020': -67.0, '2404247023': -2.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
1025.0,'2404247020': -195.0, '2404247023': -87.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
1050.0,'2404247020': -50.0, '2404247023': -187.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1075.0,'2404247020': -195.0, '2404247023': -136.0,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
1100.0,'2404247020': -146.0, '2404247023': -39.0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 2,
1125.0,'2404247020': -215.0, '2404247023': -89.0,'2404247020': 2, '2404247023': 1,'2404247020': 7, '2404247023': 2,
1150.0,'2404247020': -14.0, '2404247023': -15.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
1175.0,'2404247020': -96.0, '2404247023': -13.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 2,
1200.0,'2404247020': -209.0, '2404247023': -91.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
1225.0,'2404247020': -23.0, '2404247023': -72.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
1250.0,'2404247020': -127.0, '2404247023': -145.0,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 5,
1275.0,'2404247020': -69.0, '2404247023': -280.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 6,
1300.0,'2404247020': -103.0, '2404247023': -452.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 8,
1325.0,'2404247020': -203.0, '2404247023': -676.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 10,
1350.0,'2404247020': -314.0, '2404247023': -99.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
1375.0,'2404247020': -458.0, '2404247023': -112.0,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 6,
1400.0,'2404247020': -5.0, '2404247023': -264.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 8,
1425.0,'2404247020': -30.0, '2404247023': -325.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 8,
1450.0,'2404247020': -50.0, '2404247023': -138.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 4,
1475.0,'2404247020': -22.0, '2404247023': -137.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 4,
1500.0,'2404247020': -70.0, '2404247023': -253.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
1525.0,'2404247020': -178.0, '2404247023': -403.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
1550.0,'2404247020': -308.0, '2404247023': -553.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
1575.0,'2404247020': -72.0, '2404247023': -174.0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 6,
1600.0,'2404247020': -23.0, '2404247023': -355.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 10,
1625.0,'2404247020': -43.0, '2404247023': -478.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 8,
1650.0,'2404247020': -10.0, '2404247023': -549.0,'2404247020': 1, '2404247023': 4,'2404247020': 2, '2404247023': 8,
1675.0,'2404247020': -57.0, '2404247023': -764.0,'2404247020': 2, '2404247023': 5,'2404247020': 5, '2404247023': 9,
1700.0,'2404247020': -197.0, '2404247023': -352.0,'2404247020': 4, '2404247023': 2,'2404247020': 9, '2404247023': 4,
1725.0,'2404247020': -77.0, '2404247023': -130.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 5,
1750.0,'2404247020': -44.0, '2404247023': -191.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
1775.0,'2404247020': -16.0, '2404247023': -155.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
1800.0,'2404247020': -22.0, '2404247023': -197.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
1825.0,'2404247020': -16.0, '2404247023': -66.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
1850.0,'2404247020': -30.0, '2404247023': -171.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
1875.0,'2404247020': -143.0, '2404247023': -158.0,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 3,
1900.0,'2404247020': -292.0, '2404247023': -151.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 3,
1925.0,'2404247020': -51.0, '2404247023': -251.0,'2404247020': 1, '2404247023': 2,'2404247020': 4, '2404247023': 6,
1950.0,'2404247020': -44.0, '2404247023': -316.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 8,
1975.0,'2404247020': -16.0, '2404247023': -286.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
2000.0,'2404247020': -8.0, '2404247023': -101.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2025.0,'2404247020': -113.0, '2404247023': -66.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 3,
2050.0,'2404247020': -50.0, '2404247023': -103.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 3,
2075.0,'2404247020': -25.0, '2404247023': -178.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 3,
2100.0,'2404247020': -101.0, '2404247023': -74.0,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
2125.0,'2404247020': -26.0, '2404247023': -16.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2150.0,'2404247020': -44.0, '2404247023': -48.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2175.0,'2404247020': -136.0, '2404247023': -31.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 2,
2200.0,'2404247020': -20.0, '2404247023': -120.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2225.0,'2404247020': -28.0, '2404247023': -139.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2250.0,'2404247020': -103.0, '2404247023': -44.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
2275.0,'2404247020': -203.0, '2404247023': -119.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
2300.0,'2404247020': -38.0, '2404247023': -54.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 5,
2325.0,'2404247020': -8.0, '2404247023': -98.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
2350.0,'2404247020': -38.0, '2404247023': -198.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 5,
2375.0,'2404247020': 0, '2404247023': -383.0,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 10,
2400.0,'2404247020': -20.0, '2404247023': -651.0,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 12,
2425.0,'2404247020': -108.0, '2404247023': -18.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 2,
2450.0,'2404247020': -208.0, '2404247023': -77.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 4,
2475.0,'2404247020': -315.0, '2404247023': -118.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
2500.0,'2404247020': -440.0, '2404247023': -292.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
2525.0,'2404247020': -587.0, '2404247023': -520.0,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 10,
2550.0,'2404247020': -760.0, '2404247023': -831.0,'2404247020': 3, '2404247023': 4,'2404247020': 7, '2404247023': 14,
2575.0,'2404247020': -7.0, '2404247023': -974.0,'2404247020': 1, '2404247023': 5,'2404247020': 1, '2404247023': 15,
2600.0,'2404247020': -77.0, '2404247023': -882.0,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 11,
2625.0,'2404247020': -26.0, '2404247023': -650.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 8,
2650.0,'2404247020': -138.0, '2404247023': -614.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2675.0,'2404247020': -18.0, '2404247023': -73.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2700.0,'2404247020': -108.0, '2404247023': -110.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 6,
2725.0,'2404247020': -233.0, '2404247023': -288.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
2750.0,'2404247020': -358.0, '2404247023': -284.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2775.0,'2404247020': -483.0, '2404247023': -382.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 7,
2800.0,'2404247020': -9.0, '2404247023': -405.0,'2404247020': 2, '2404247023': 5,'2404247020': 3, '2404247023': 14,
2825.0,'2404247020': -52.0, '2404247023': -311.0,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 6,
2850.0,'2404247020': -164.0, '2404247023': -461.0,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 6,
2875.0,'2404247020': -220.0, '2404247023': -611.0,'2404247020': 2, '2404247023': 3,'2404247020': 6, '2404247023': 6,
2900.0,'2404247020': -250.0, '2404247023': -373.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 3,
2925.0,'2404247020': -287.0, '2404247023': -138.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
2950.0,'2404247020': -412.0, '2404247023': -338.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
2975.0,'2404247020': -19.0, '2404247023': -467.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 10,
3000.0,'2404247020': -62.0, '2404247023': -535.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 10,
3025.0,'2404247020': -33.0, '2404247023': -153.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
3050.0,'2404247020': -170.0, '2404247023': -265.0,'2404247020': 5, '2404247023': 3,'2404247020': 8, '2404247023': 5,
3075.0,'2404247020': -371.0, '2404247023': -431.0,'2404247020': 5, '2404247023': 3,'2404247020': 9, '2404247023': 8,
3100.0,'2404247020': -642.0, '2404247023': -631.0,'2404247020': 8, '2404247023': 3,'2404247020': 12, '2404247023': 8,
3125.0,'2404247020': -573.0, '2404247023': -353.0,'2404247020': 9, '2404247023': 2,'2404247020': 10, '2404247023': 9,
3150.0,'2404247020': -942.0, '2404247023': -235.0,'2404247020': 9, '2404247023': 2,'2404247020': 17, '2404247023': 5,
3175.0,'2404247020': -85.0, '2404247023': -278.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
3200.0,'2404247020': -124.0, '2404247023': -75.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 3,
3225.0,'2404247020': -254.0, '2404247023': -92.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
3250.0,'2404247020': -9.0, '2404247023': -81.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 3,
3275.0,'2404247020': -46.0, '2404247023': -113.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
3300.0,'2404247020': -18.0, '2404247023': -72.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
3325.0,'2404247020': -26.0, '2404247023': -74.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 6,
3350.0,'2404247020': -92.0, '2404247023': -138.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3375.0,'2404247020': -17.0, '2404247023': -264.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 8,
3400.0,'2404247020': -63.0, '2404247023': -327.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 7,
3425.0,'2404247020': -15.0, '2404247023': -373.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 5,
3450.0,'2404247020': -86.0, '2404247023': -24.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 2,
3475.0,'2404247020': -210.0, '2404247023': 0,'2404247020': 3, '2404247023': 0,'2404247020': 6, '2404247023': 0,
3500.0,'2404247020': -21.0, '2404247023': -19.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3525.0,'2404247020': -30.0, '2404247023': -11.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
3550.0,'2404247020': -81.0, '2404247023': -82.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
3575.0,'2404247020': -156.0, '2404247023': -207.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
3600.0,'2404247020': -36.0, '2404247023': -332.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
