25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1200.0,'2404247020': -77.0, '2404247023': -155.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1225.0,'2404247020': -45.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 4, '2404247023': 0,
1250.0,'2404247020': -52.0, '2404247023': -37.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 4,
1275.0,'2404247020': -38.0, '2404247023': -6.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
1300.0,'2404247020': -138.0, '2404247023': -19.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
1325.0,'2404247020': -263.0, '2404247023': -89.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1350.0,'2404247020': -38.0, '2404247023': -232.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 7,
1375.0,'2404247020': -113.0, '2404247023': -70.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 5,
1400.0,'2404247020': -217.0, '2404247023': -195.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 5,
1425.0,'2404247020': -13.0, '2404247023': -87.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
1450.0,'2404247020': -32.0, '2404247023': -181.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 9,
1475.0,'2404247020': -13.0, '2404247023': -47.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
1500.0,'2404247020': -26.0, '2404247023': -171.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1525.0,'2404247020': -12.0, '2404247023': -28.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
1550.0,'2404247020': -69.0, '2404247023': -13.0,'2404247020': 1, '2404247023': 1,'2404247020': 5, '2404247023': 1,
1575.0,'2404247020': -20.0, '2404247023': -72.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 4,
1600.0,'2404247020': -52.0, '2404247023': -102.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 4,
1625.0,'2404247020': -21.0, '2404247023': -194.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1650.0,'2404247020': -14.0, '2404247023': -48.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
1675.0,'2404247020': -51.0, '2404247023': -48.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1700.0,'2404247020': -70.0, '2404247023': -148.0,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 6,
1725.0,'2404247020': -219.0, '2404247023': -298.0,'2404247020': 3, '2404247023': 3,'2404247020': 7, '2404247023': 6,
1750.0,'2404247020': -435.0, '2404247023': -58.0,'2404247020': 4, '2404247023': 1,'2404247020': 10, '2404247023': 3,
1775.0,'2404247020': -701.0, '2404247023': -62.0,'2404247020': 4, '2404247023': 1,'2404247020': 11, '2404247023': 2,
1800.0,'2404247020': -1.0, '2404247023': -46.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
1825.0,'2404247020': 0, '2404247023': -115.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 4,
1850.0,'2404247020': -57.0, '2404247023': -29.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
1875.0,'2404247020': -163.0, '2404247023': -54.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
1900.0,'2404247020': -58.0, '2404247023': -114.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1925.0,'2404247020': -34.0, '2404247023': -126.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
1950.0,'2404247020': -42.0, '2404247023': -64.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
1975.0,'2404247020': -41.0, '2404247023': -65.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2000.0,'2404247020': -22.0, '2404247023': -68.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2025.0,'2404247020': -118.0, '2404247023': -186.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
2050.0,'2404247020': -1.0, '2404247023': -187.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2075.0,'2404247020': -33.0, '2404247023': -138.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
2100.0,'2404247020': -17.0, '2404247023': -122.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 4,
2125.0,'2404247020': -45.0, '2404247023': -7.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
2150.0,'2404247020': -173.0, '2404247023': -6.0,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 1,
2175.0,'2404247020': -72.0, '2404247023': -53.0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 3,
2200.0,'2404247020': -214.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 6, '2404247023': 0,
2225.0,'2404247020': -402.0, '2404247023': -64.0,'2404247020': 3, '2404247023': 1,'2404247020': 9, '2404247023': 4,
2250.0,'2404247020': -7.0, '2404247023': -25.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
2275.0,'2404247020': -28.0, '2404247023': -14.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 2,
2300.0,'2404247020': -13.0, '2404247023': -35.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2325.0,'2404247020': -85.0, '2404247023': -60.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
2350.0,'2404247020': 0, '2404247023': -131.0,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 6,
2375.0,'2404247020': -12.0, '2404247023': -12.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
2400.0,'2404247020': -22.0, '2404247023': -14.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2425.0,'2404247020': -2.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 1, '2404247023': 0,
2450.0,'2404247020': -45.0, '2404247023': -20.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2475.0,'2404247020': -6.0, '2404247023': -28.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
2500.0,'2404247020': -65.0, '2404247023': -15.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 2,
2525.0,'2404247020': -20.0, '2404247023': -43.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
2550.0,'2404247020': -42.0, '2404247023': -83.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2575.0,'2404247020': -9.0, '2404247023': -184.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2600.0,'2404247020': -3.0, '2404247023': -80.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
2625.0,'2404247020': -54.0, '2404247023': -45.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2650.0,'2404247020': -150.0, '2404247023': -109.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2675.0,'2404247020': -252.0, '2404247023': -282.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 9,
2700.0,'2404247020': -350.0, '2404247023': -507.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 9,
2725.0,'2404247020': -9.0, '2404247023': -388.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 10,
2750.0,'2404247020': -80.0, '2404247023': -145.0,'2404247020': 2, '2404247023': 3,'2404247020': 7, '2404247023': 6,
2775.0,'2404247020': -40.0, '2404247023': -84.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
2800.0,'2404247020': -96.0, '2404247023': -171.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 8,
2825.0,'2404247020': 0, '2404247023': -135.0,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 4,
2850.0,'2404247020': -54.0, '2404247023': -113.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 6,
2875.0,'2404247020': -20.0, '2404247023': -235.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 8,
2900.0,'2404247020': -16.0, '2404247023': -452.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 9,
2925.0,'2404247020': -4.0, '2404247023': -704.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 11,
2950.0,'2404247020': -56.0, '2404247023': -43.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 3,
2975.0,'2404247020': -33.0, '2404247023': -31.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
3000.0,'2404247020': -33.0, '2404247023': -7.0,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 1,
3025.0,'2404247020': -108.0, '2404247023': -46.0,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3050.0,'2404247020': -184.0, '2404247023': -146.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
3075.0,'2404247020': -269.0, '2404247023': -116.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 2,
3100.0,'2404247020': -16.0, '2404247023': -37.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3125.0,'2404247020': -5.0, '2404247023': -66.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 5,
3150.0,'2404247020': -29.0, '2404247023': -122.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3175.0,'2404247020': -34.0, '2404247023': -233.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
3200.0,'2404247020': -39.0, '2404247023': -12.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 1,
3225.0,'2404247020': -35.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 2, '2404247023': 0,
3250.0,'2404247020': -40.0, '2404247023': -24.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
3275.0,'2404247020': -206.0, '2404247023': -1.0,'2404247020': 3, '2404247023': 1,'2404247020': 9, '2404247023': 1,
3300.0,'2404247020': 0, '2404247023': -71.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 6,
3325.0,'2404247020': -14.0, '2404247023': -144.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3350.0,'2404247020': -16.0, '2404247023': -300.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
3375.0,'2404247020': 0, '2404247023': -326.0,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 5,
3400.0,'2404247020': -6.0, '2404247023': -521.0,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 9,
3425.0,'2404247020': -29.0, '2404247023': -7.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
3450.0,'2404247020': -15.0, '2404247023': -24.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
3475.0,'2404247020': -36.0, '2404247023': -86.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
3500.0,'2404247020': -44.0, '2404247023': -148.0,'2404247020': 1, '2404247023': 4,'2404247020': 3, '2404247023': 6,
3525.0,'2404247020': -18.0, '2404247023': -13.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3550.0,'2404247020': -71.0, '2404247023': -13.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
3575.0,'2404247020': -168.0, '2404247023': -51.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 2,
3600.0,'2404247020': -31.0, '2404247023': -62.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
