25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1825.0,'2404247020': -35.0, '2404247023': -24.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 3,
1850.0,'2404247020': -33.0, '2404247023': -12.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
1875.0,'2404247020': -18.0, '2404247023': -57.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
1900.0,'2404247020': -42.0, '2404247023': -89.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 3,
1925.0,'2404247020': -17.0, '2404247023': -128.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
1950.0,'2404247020': -38.0, '2404247023': -164.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
1975.0,'2404247020': -86.0, '2404247023': -11.0,'2404247020': 3, '2404247023': 1,'2404247020': 7, '2404247023': 1,
2000.0,'2404247020': -29.0, '2404247023': -29.0,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 3,
2025.0,'2404247020': -41.0, '2404247023': -25.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
2050.0,'2404247020': -2.0, '2404247023': -30.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2075.0,'2404247020': -25.0, '2404247023': -22.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2100.0,'2404247020': -17.0, '2404247023': -39.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2125.0,'2404247020': -28.0, '2404247023': -22.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
2150.0,'2404247020': -42.0, '2404247023': -8.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
2175.0,'2404247020': -40.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 3, '2404247023': 0,
2200.0,'2404247020': 0, '2404247023': -63.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 4,
2225.0,'2404247020': -54.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 4, '2404247023': 0,
2250.0,'2404247020': 0, '2404247023': -13.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 1,
2275.0,'2404247020': -23.0, '2404247023': -38.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2300.0,'2404247020': -34.0, '2404247023': -83.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2325.0,'2404247020': 0, '2404247023': -2.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 1,
2350.0,'2404247020': -25.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 2, '2404247023': 0,
2375.0,'2404247020': -15.0, '2404247023': -16.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2400.0,'2404247020': -14.0, '2404247023': -27.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2425.0,'2404247020': -35.0, '2404247023': -29.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2450.0,'2404247020': -10.0, '2404247023': -21.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
2475.0,'2404247020': -25.0, '2404247023': -1.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2500.0,'2404247020': -9.0, '2404247023': -22.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2525.0,'2404247020': -18.0, '2404247023': -105.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 5,
2550.0,'2404247020': -63.0, '2404247023': -173.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2575.0,'2404247020': -9.0, '2404247023': -145.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2600.0,'2404247020': -62.0, '2404247023': -264.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 6,
2625.0,'2404247020': -171.0, '2404247023': -50.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
2650.0,'2404247020': -25.0, '2404247023': -119.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 5,
2675.0,'2404247020': -6.0, '2404247023': -135.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 5,
2700.0,'2404247020': -19.0, '2404247023': -48.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
2725.0,'2404247020': -16.0, '2404247023': -73.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
2750.0,'2404247020': -99.0, '2404247023': -12.0,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
2775.0,'2404247020': -26.0, '2404247023': -17.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2800.0,'2404247020': -1.0, '2404247023': -24.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 3,
2825.0,'2404247020': -12.0, '2404247023': -76.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
2850.0,'2404247020': -47.0, '2404247023': -86.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2875.0,'2404247020': 0, '2404247023': -45.0,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 5,
2900.0,'2404247020': -31.0, '2404247023': -17.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2925.0,'2404247020': -83.0, '2404247023': -23.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2950.0,'2404247020': -12.0, '2404247023': -26.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
2975.0,'2404247020': -20.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 2, '2404247023': 0,
3000.0,'2404247020': -50.0, '2404247023': -15.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 2,
3025.0,'2404247020': -14.0, '2404247023': -22.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3050.0,'2404247020': -58.0, '2404247023': -11.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
3075.0,'2404247020': -22.0, '2404247023': -74.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3100.0,'2404247020': -41.0, '2404247023': -23.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 2,
3125.0,'2404247020': 0, '2404247023': -25.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
3150.0,'2404247020': -14.0, '2404247023': -15.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
3175.0,'2404247020': -17.0, '2404247023': -23.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3200.0,'2404247020': 0, '2404247023': -18.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
3225.0,'2404247020': -29.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 2, '2404247023': 0,
3250.0,'2404247020': -67.0, '2404247023': -52.0,'2404247020': 2, '2404247023': 2,'2404247020': 6, '2404247023': 3,
3275.0,'2404247020': -9.0, '2404247023': -12.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3300.0,'2404247020': -25.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 3, '2404247023': 0,
3325.0,'2404247020': 0, '2404247023': -61.0,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 6,
3350.0,'2404247020': -24.0, '2404247023': -64.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
3375.0,'2404247020': 0, '2404247023': -12.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
3400.0,'2404247020': -23.0, '2404247023': -73.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3425.0,'2404247020': -15.0, '2404247023': -32.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3450.0,'2404247020': -15.0, '2404247023': -25.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3475.0,'2404247020': -35.0, '2404247023': -87.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 3,
3500.0,'2404247020': -16.0, '2404247023': -224.0,'2404247020': 1, '2404247023': 4,'2404247020': 2, '2404247023': 9,
3525.0,'2404247020': -9.0, '2404247023': -25.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3550.0,'2404247020': -71.0, '2404247023': -58.0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 2,
3575.0,'2404247020': -49.0, '2404247023': -8.0,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3600.0,'2404247020': -25.0, '2404247023': -41.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
