25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
800.0,'2404247020': -35.0, '2404247023': -6.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
825.0,'2404247020': 0, '2404247023': -1.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 1,
850.0,'2404247020': -7.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 1, '2404247023': 0,
875.0,'2404247020': -44.0, '2404247023': -18.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
900.0,'2404247020': -3.0, '2404247023': -21.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
925.0,'2404247020': -24.0, '2404247023': -11.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
950.0,'2404247020': 0, '2404247023': -42.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
975.0,'2404247020': -45.0, '2404247023': -31.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
1000.0,'2404247020': -171.0, '2404247023': -118.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
1025.0,'2404247020': -39.0, '2404247023': -141.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 7,
1050.0,'2404247020': -1.0, '2404247023': -190.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
1075.0,'2404247020': -38.0, '2404247023': -345.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 8,
1100.0,'2404247020': -66.0, '2404247023': -303.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
1125.0,'2404247020': -89.0, '2404247023': -138.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1150.0,'2404247020': -56.0, '2404247023': -36.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
1175.0,'2404247020': -28.0, '2404247023': -20.0,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 1,
1200.0,'2404247020': -13.0, '2404247023': -90.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
1225.0,'2404247020': -51.0, '2404247023': -70.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 1,
1250.0,'2404247020': -198.0, '2404247023': -24.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 3,
1275.0,'2404247020': -68.0, '2404247023': -27.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 4,
1300.0,'2404247020': -17.0, '2404247023': -8.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
1325.0,'2404247020': -12.0, '2404247023': -35.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
1350.0,'2404247020': -41.0, '2404247023': -3.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 1,
1375.0,'2404247020': 0, '2404247023': -22.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 3,
1400.0,'2404247020': -15.0, '2404247023': -7.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
1425.0,'2404247020': -100.0, '2404247023': -4.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 1,
1450.0,'2404247020': -25.0, '2404247023': -15.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
1475.0,'2404247020': 0, '2404247023': -16.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 1,
1500.0,'2404247020': -14.0, '2404247023': -30.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
1525.0,'2404247020': -62.0, '2404247023': -122.0,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 4,
1550.0,'2404247020': 0, '2404247023': -9.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 1,
1575.0,'2404247020': -23.0, '2404247023': -8.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 1,
1600.0,'2404247020': -21.0, '2404247023': -64.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1625.0,'2404247020': -3.0, '2404247023': -9.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
1650.0,'2404247020': -28.0, '2404247023': -17.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
1675.0,'2404247020': -31.0, '2404247023': -38.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1700.0,'2404247020': -65.0, '2404247023': -20.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
1725.0,'2404247020': -22.0, '2404247023': -10.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 3,
1750.0,'2404247020': -6.0, '2404247023': -55.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
1775.0,'2404247020': -13.0, '2404247023': -183.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
1800.0,'2404247020': -29.0, '2404247023': -16.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 1,
1825.0,'2404247020': -10.0, '2404247023': -19.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
1850.0,'2404247020': -34.0, '2404247023': -83.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1875.0,'2404247020': -53.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 4, '2404247023': 0,
1900.0,'2404247020': -18.0, '2404247023': -11.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
1925.0,'2404247020': -35.0, '2404247023': -3.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
1950.0,'2404247020': -68.0, '2404247023': -43.0,'2404247020': 2, '2404247023': 1,'2404247020': 7, '2404247023': 4,
1975.0,'2404247020': -12.0, '2404247023': -109.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2000.0,'2404247020': -23.0, '2404247023': -209.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2025.0,'2404247020': -19.0, '2404247023': -85.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2050.0,'2404247020': -37.0, '2404247023': -34.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2075.0,'2404247020': -30.0, '2404247023': -24.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2100.0,'2404247020': -13.0, '2404247023': -127.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2125.0,'2404247020': -59.0, '2404247023': -35.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2150.0,'2404247020': -90.0, '2404247023': -54.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2175.0,'2404247020': -16.0, '2404247023': -125.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2200.0,'2404247020': -38.0, '2404247023': -21.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2225.0,'2404247020': -24.0, '2404247023': -64.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
2250.0,'2404247020': -67.0, '2404247023': -15.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
2275.0,'2404247020': -23.0, '2404247023': -12.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2300.0,'2404247020': -51.0, '2404247023': -60.0,'2404247020': 1, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2325.0,'2404247020': 0, '2404247023': -1.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 1,
2350.0,'2404247020': -20.0, '2404247023': -53.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
2375.0,'2404247020': -14.0, '2404247023': -193.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 7,
2400.0,'2404247020': -29.0, '2404247023': -1.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
2425.0,'2404247020': -4.0, '2404247023': -12.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
2450.0,'2404247020': -13.0, '2404247023': -56.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
2475.0,'2404247020': -27.0, '2404247023': -1.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2500.0,'2404247020': -37.0, '2404247023': -5.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
2525.0,'2404247020': -19.0, '2404247023': -44.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
2550.0,'2404247020': -40.0, '2404247023': -98.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2575.0,'2404247020': -11.0, '2404247023': -150.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2600.0,'2404247020': -16.0, '2404247023': -169.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 7,
2625.0,'2404247020': -40.0, '2404247023': -65.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2650.0,'2404247020': -30.0, '2404247023': -69.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2675.0,'2404247020': -113.0, '2404247023': -4.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 1,
2700.0,'2404247020': -39.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 2, '2404247023': 0,
2725.0,'2404247020': -18.0, '2404247023': -68.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
2750.0,'2404247020': -43.0, '2404247023': -16.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
2775.0,'2404247020': -12.0, '2404247023': -89.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2800.0,'2404247020': -26.0, '2404247023': -34.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2825.0,'2404247020': -36.0, '2404247023': -27.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
2850.0,'2404247020': -13.0, '2404247023': -61.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
2875.0,'2404247020': -25.0, '2404247023': -30.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
2900.0,'2404247020': -16.0, '2404247023': -88.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
2925.0,'2404247020': -139.0, '2404247023': -89.0,'2404247020': 3, '2404247023': 1,'2404247020': 7, '2404247023': 3,
2950.0,'2404247020': -11.0, '2404247023': -28.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
2975.0,'2404247020': -26.0, '2404247023': -23.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3000.0,'2404247020': -19.0, '2404247023': -8.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
3025.0,'2404247020': -27.0, '2404247023': -33.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3050.0,'2404247020': -38.0, '2404247023': -47.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
3075.0,'2404247020': -59.0, '2404247023': -50.0,'2404247020': 1, '2404247023': 2,'2404247020': 4, '2404247023': 4,
3100.0,'2404247020': -222.0, '2404247023': -20.0,'2404247020': 3, '2404247023': 1,'2404247020': 9, '2404247023': 2,
3125.0,'2404247020': 0, '2404247023': -33.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 3,
3150.0,'2404247020': -10.0, '2404247023': -18.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3175.0,'2404247020': -15.0, '2404247023': -53.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3200.0,'2404247020': -12.0, '2404247023': -38.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 3,
3225.0,'2404247020': -24.0, '2404247023': -22.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3250.0,'2404247020': 0, '2404247023': -8.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
3275.0,'2404247020': -7.0, '2404247023': -27.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3300.0,'2404247020': -18.0, '2404247023': -42.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 3,
3325.0,'2404247020': -26.0, '2404247023': -102.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 6,
3350.0,'2404247020': -35.0, '2404247023': -165.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3375.0,'2404247020': -33.0, '2404247023': -37.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3400.0,'2404247020': -6.0, '2404247023': -39.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
3425.0,'2404247020': -15.0, '2404247023': -86.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 4,
3450.0,'2404247020': -15.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 1, '2404247023': 0,
3475.0,'2404247020': -34.0, '2404247023': -12.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 1,
3500.0,'2404247020': -156.0, '2404247023': -18.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
3525.0,'2404247020': -8.0, '2404247023': -25.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
3550.0,'2404247020': 0, '2404247023': -49.0,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 4,
3575.0,'2404247020': -57.0, '2404247023': -17.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
3600.0,'2404247020': -29.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 2, '2404247023': 0,
