25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
900.0,'2404247020': -37.0, '2404247023': -33.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 5,
925.0,'2404247020': -17.0, '2404247023': -69.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
950.0,'2404247020': -69.0, '2404247023': -6.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 2,
975.0,'2404247020': -181.0, '2404247023': -79.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1000.0,'2404247020': -327.0, '2404247023': -100.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
1025.0,'2404247020': -57.0, '2404247023': -190.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 8,
1050.0,'2404247020': -22.0, '2404247023': -59.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
1075.0,'2404247020': -97.0, '2404247023': -172.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1100.0,'2404247020': -177.0, '2404247023': -173.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
1125.0,'2404247020': -318.0, '2404247023': -192.0,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 4,
1150.0,'2404247020': -535.0, '2404247023': -310.0,'2404247020': 3, '2404247023': 3,'2404247020': 9, '2404247023': 5,
1175.0,'2404247020': -773.0, '2404247023': -452.0,'2404247020': 5, '2404247023': 3,'2404247020': 11, '2404247023': 6,
1200.0,'2404247020': -1048.0, '2404247023': -575.0,'2404247020': 5, '2404247023': 3,'2404247020': 11, '2404247023': 8,
1225.0,'2404247020': -1351.0, '2404247023': -796.0,'2404247020': 7, '2404247023': 3,'2404247020': 13, '2404247023': 11,
1250.0,'2404247020': -1734.0, '2404247023': -1089.0,'2404247020': 11, '2404247023': 3,'2404247020': 17, '2404247023': 12,
1275.0,'2404247020': -1344.0, '2404247023': -1159.0,'2404247020': 13, '2404247023': 4,'2404247020': 17, '2404247023': 13,
1300.0,'2404247020': -902.0, '2404247023': -1264.0,'2404247020': 7, '2404247023': 4,'2404247020': 12, '2404247023': 14,
1325.0,'2404247020': -667.0, '2404247023': -912.0,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 14,
1350.0,'2404247020': -725.0, '2404247023': -1212.0,'2404247020': 3, '2404247023': 6,'2404247020': 5, '2404247023': 17,
1375.0,'2404247020': -850.0, '2404247023': -1648.0,'2404247020': 3, '2404247023': 7,'2404247020': 5, '2404247023': 18,
1400.0,'2404247020': -981.0, '2404247023': -2140.0,'2404247020': 3, '2404247023': 8,'2404247020': 6, '2404247023': 21,
1425.0,'2404247020': -1167.0, '2404247023': -2576.0,'2404247020': 3, '2404247023': 9,'2404247020': 8, '2404247023': 21,
1450.0,'2404247020': -206.0, '2404247023': -3025.0,'2404247020': 5, '2404247023': 10,'2404247020': 9, '2404247023': 25,
1475.0,'2404247020': -244.0, '2404247023': -3355.0,'2404247020': 3, '2404247023': 10,'2404247020': 8, '2404247023': 24,
1500.0,'2404247020': -190.0, '2404247023': -3930.0,'2404247020': 3, '2404247023': 11,'2404247020': 4, '2404247023': 26,
1525.0,'2404247020': -325.0, '2404247023': -4279.0,'2404247020': 4, '2404247023': 11,'2404247020': 8, '2404247023': 23,
1550.0,'2404247020': -477.0, '2404247023': -4939.0,'2404247020': 4, '2404247023': 12,'2404247020': 9, '2404247023': 29,
1575.0,'2404247020': -585.0, '2404247023': -5684.0,'2404247020': 5, '2404247023': 12,'2404247020': 9, '2404247023': 30,
1600.0,'2404247020': -416.0, '2404247023': -5932.0,'2404247020': 5, '2404247023': 13,'2404247020': 11, '2404247023': 28,
1625.0,'2404247020': -128.0, '2404247023': -6682.0,'2404247020': 3, '2404247023': 13,'2404247020': 5, '2404247023': 31,
1650.0,'2404247020': -270.0, '2404247023': -7374.0,'2404247020': 3, '2404247023': 14,'2404247020': 7, '2404247023': 31,
1675.0,'2404247020': -243.0, '2404247023': -8187.0,'2404247020': 4, '2404247023': 14,'2404247020': 7, '2404247023': 33,
1700.0,'2404247020': -506.0, '2404247023': -9012.0,'2404247020': 10, '2404247023': 14,'2404247020': 13, '2404247023': 33,
1725.0,'2404247020': -728.0, '2404247023': -9332.0,'2404247020': 9, '2404247023': 15,'2404247020': 14, '2404247023': 34,
1750.0,'2404247020': -611.0, '2404247023': -10129.0,'2404247020': 3, '2404247023': 16,'2404247020': 8, '2404247023': 34,
1775.0,'2404247020': -682.0, '2404247023': -10816.0,'2404247020': 3, '2404247023': 16,'2404247020': 6, '2404247023': 33,
1800.0,'2404247020': -24.0, '2404247023': -11700.0,'2404247020': 3, '2404247023': 16,'2404247020': 5, '2404247023': 38,
1825.0,'2404247020': -105.0, '2404247023': -12709.0,'2404247020': 3, '2404247023': 17,'2404247020': 4, '2404247023': 42,
1850.0,'2404247020': -102.0, '2404247023': -11237.0,'2404247020': 3, '2404247023': 16,'2404247020': 6, '2404247023': 42,
1875.0,'2404247020': -151.0, '2404247023': -12287.0,'2404247020': 3, '2404247023': 16,'2404247020': 4, '2404247023': 46,
1900.0,'2404247020': -279.0, '2404247023': -13410.0,'2404247020': 3, '2404247023': 17,'2404247020': 6, '2404247023': 47,
1925.0,'2404247020': -429.0, '2404247023': -14233.0,'2404247020': 3, '2404247023': 17,'2404247020': 6, '2404247023': 44,
1950.0,'2404247020': -579.0, '2404247023': -15376.0,'2404247020': 3, '2404247023': 17,'2404247020': 6, '2404247023': 49,
1975.0,'2404247020': -745.0, '2404247023': -16369.0,'2404247020': 3, '2404247023': 17,'2404247020': 7, '2404247023': 46,
2000.0,'2404247020': -4.0, '2404247023': -15736.0,'2404247020': 1, '2404247023': 17,'2404247020': 1, '2404247023': 37,
2025.0,'2404247020': -72.0, '2404247023': -11527.0,'2404247020': 3, '2404247023': 13,'2404247020': 5, '2404247023': 31,
2050.0,'2404247020': -229.0, '2404247023': -12057.0,'2404247020': 4, '2404247023': 17,'2404247020': 8, '2404247023': 38,
2075.0,'2404247020': -30.0, '2404247023': -7179.0,'2404247020': 2, '2404247023': 14,'2404247020': 4, '2404247023': 31,
2100.0,'2404247020': -14.0, '2404247023': -5682.0,'2404247020': 1, '2404247023': 12,'2404247020': 2, '2404247023': 32,
2125.0,'2404247020': -22.0, '2404247023': -4775.0,'2404247020': 2, '2404247023': 11,'2404247020': 2, '2404247023': 27,
2150.0,'2404247020': -12.0, '2404247023': -4562.0,'2404247020': 1, '2404247023': 9,'2404247020': 1, '2404247023': 25,
2175.0,'2404247020': -110.0, '2404247023': -4735.0,'2404247020': 2, '2404247023': 10,'2404247020': 8, '2404247023': 22,
2200.0,'2404247020': -365.0, '2404247023': -5173.0,'2404247020': 3, '2404247023': 11,'2404247020': 11, '2404247023': 22,
2225.0,'2404247020': -28.0, '2404247023': -4554.0,'2404247020': 3, '2404247023': 9,'2404247020': 4, '2404247023': 22,
2250.0,'2404247020': -74.0, '2404247023': -3149.0,'2404247020': 3, '2404247023': 7,'2404247020': 5, '2404247023': 16,
2275.0,'2404247020': -211.0, '2404247023': -2142.0,'2404247020': 3, '2404247023': 5,'2404247020': 7, '2404247023': 11,
2300.0,'2404247020': -76.0, '2404247023': -2258.0,'2404247020': 2, '2404247023': 5,'2404247020': 4, '2404247023': 12,
2325.0,'2404247020': -59.0, '2404247023': -2574.0,'2404247020': 1, '2404247023': 6,'2404247020': 2, '2404247023': 14,
2350.0,'2404247020': -26.0, '2404247023': -2051.0,'2404247020': 2, '2404247023': 5,'2404247020': 2, '2404247023': 12,
2375.0,'2404247020': -17.0, '2404247023': -818.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2400.0,'2404247020': -78.0, '2404247023': -917.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 6,
2425.0,'2404247020': -173.0, '2404247023': -60.0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 4,
2450.0,'2404247020': -21.0, '2404247023': -51.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
2475.0,'2404247020': -52.0, '2404247023': -37.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2500.0,'2404247020': -123.0, '2404247023': -38.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2525.0,'2404247020': -21.0, '2404247023': -124.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 7,
2550.0,'2404247020': -48.0, '2404247023': -106.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 3,
2575.0,'2404247020': -159.0, '2404247023': -206.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2600.0,'2404247020': -17.0, '2404247023': -358.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 8,
2625.0,'2404247020': -59.0, '2404247023': -498.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 8,
2650.0,'2404247020': -178.0, '2404247023': -606.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 7,
2675.0,'2404247020': -303.0, '2404247023': -419.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 7,
2700.0,'2404247020': -125.0, '2404247023': -313.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2725.0,'2404247020': -134.0, '2404247023': -346.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 3,
2750.0,'2404247020': -265.0, '2404247023': -91.0,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 3,
2775.0,'2404247020': -415.0, '2404247023': -129.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
2800.0,'2404247020': -21.0, '2404247023': -100.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 4,
2825.0,'2404247020': -30.0, '2404247023': -206.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 6,
2850.0,'2404247020': -50.0, '2404247023': -80.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 6,
2875.0,'2404247020': -15.0, '2404247023': -235.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 10,
2900.0,'2404247020': -18.0, '2404247023': -431.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 9,
2925.0,'2404247020': -1.0, '2404247023': -684.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 11,
2950.0,'2404247020': -57.0, '2404247023': -438.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2975.0,'2404247020': -31.0, '2404247023': -602.0,'2404247020': 1, '2404247023': 4,'2404247020': 2, '2404247023': 9,
3000.0,'2404247020': -119.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 6, '2404247023': 0,
3025.0,'2404247020': -282.0, '2404247023': -7.0,'2404247020': 3, '2404247023': 1,'2404247020': 8, '2404247023': 2,
3050.0,'2404247020': 0, '2404247023': -74.0,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 3,
3075.0,'2404247020': -14.0, '2404247023': -98.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3100.0,'2404247020': -95.0, '2404247023': -182.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
3125.0,'2404247020': -200.0, '2404247023': -306.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 5,
3150.0,'2404247020': -67.0, '2404247023': -292.0,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 6,
3175.0,'2404247020': -185.0, '2404247023': -395.0,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 5,
3200.0,'2404247020': 0, '2404247023': -479.0,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 6,
3225.0,'2404247020': -31.0, '2404247023': -556.0,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 6,
3250.0,'2404247020': -81.0, '2404247023': -254.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3275.0,'2404247020': -145.0, '2404247023': -214.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
3300.0,'2404247020': -245.0, '2404247023': -387.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 9,
3325.0,'2404247020': -356.0, '2404247023': -330.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 7,
3350.0,'2404247020': -481.0, '2404247023': -576.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 11,
3375.0,'2404247020': -606.0, '2404247023': -891.0,'2404247020': 3, '2404247023': 5,'2404247020': 5, '2404247023': 15,
3400.0,'2404247020': -4.0, '2404247023': -536.0,'2404247020': 1, '2404247023': 5,'2404247020': 1, '2404247023': 12,
3425.0,'2404247020': -26.0, '2404247023': -351.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
3450.0,'2404247020': -139.0, '2404247023': -480.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 7,
3475.0,'2404247020': -289.0, '2404247023': -669.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 8,
3500.0,'2404247020': -9.0, '2404247023': -479.0,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 11,
3525.0,'2404247020': -68.0, '2404247023': -258.0,'2404247020': 1, '2404247023': 5,'2404247020': 4, '2404247023': 9,
3550.0,'2404247020': -223.0, '2404247023': -118.0,'2404247020': 3, '2404247023': 3,'2404247020': 8, '2404247023': 5,
3575.0,'2404247020': -30.0, '2404247023': -243.0,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 5,
3600.0,'2404247020': -92.0, '2404247023': -21.0,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 1,
