25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1550.0,'2404247020': -160.0, '2404247023': -8.0,'2404247020': 5, '2404247023': 1,'2404247020': 7, '2404247023': 1,
1575.0,'2404247020': -29.0, '2404247023': -117.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
1600.0,'2404247020': -139.0, '2404247023': -267.0,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 6,
1625.0,'2404247020': -106.0, '2404247023': -294.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
1650.0,'2404247020': -167.0, '2404247023': -433.0,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 8,
1675.0,'2404247020': -234.0, '2404247023': -73.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 3,
1700.0,'2404247020': -355.0, '2404247023': -191.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
1725.0,'2404247020': -501.0, '2404247023': -337.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 7,
1750.0,'2404247020': -678.0, '2404247023': -532.0,'2404247020': 3, '2404247023': 2,'2404247020': 8, '2404247023': 8,
1775.0,'2404247020': -892.0, '2404247023': -754.0,'2404247020': 3, '2404247023': 3,'2404247020': 9, '2404247023': 10,
1800.0,'2404247020': -1133.0, '2404247023': -880.0,'2404247020': 5, '2404247023': 3,'2404247020': 11, '2404247023': 9,
1825.0,'2404247020': -518.0, '2404247023': -646.0,'2404247020': 5, '2404247023': 4,'2404247020': 7, '2404247023': 9,
1850.0,'2404247020': -387.0, '2404247023': -595.0,'2404247020': 2, '2404247023': 3,'2404247020': 6, '2404247023': 8,
1875.0,'2404247020': -467.0, '2404247023': -676.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
1900.0,'2404247020': -260.0, '2404247023': -402.0,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 3,
1925.0,'2404247020': -61.0, '2404247023': -558.0,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 9,
1950.0,'2404247020': -171.0, '2404247023': -463.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 9,
1975.0,'2404247020': -108.0, '2404247023': -507.0,'2404247020': 3, '2404247023': 2,'2404247020': 9, '2404247023': 6,
2000.0,'2404247020': -355.0, '2404247023': -735.0,'2404247020': 4, '2404247023': 4,'2404247020': 13, '2404247023': 12,
2025.0,'2404247020': -14.0, '2404247023': -1035.0,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 13,
2050.0,'2404247020': -70.0, '2404247023': -354.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
2075.0,'2404247020': -195.0, '2404247023': -539.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 9,
2100.0,'2404247020': -320.0, '2404247023': -793.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 11,
2125.0,'2404247020': -445.0, '2404247023': -313.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
2150.0,'2404247020': -570.0, '2404247023': -513.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
2175.0,'2404247020': -695.0, '2404247023': -676.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 9,
2200.0,'2404247020': -820.0, '2404247023': -893.0,'2404247020': 3, '2404247023': 4,'2404247020': 5, '2404247023': 12,
2225.0,'2404247020': -19.0, '2404247023': -1241.0,'2404247020': 1, '2404247023': 4,'2404247020': 2, '2404247023': 17,
2250.0,'2404247020': -79.0, '2404247023': -1086.0,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 16,
2275.0,'2404247020': -202.0, '2404247023': -1553.0,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 20,
2300.0,'2404247020': -359.0, '2404247023': -1740.0,'2404247020': 3, '2404247023': 4,'2404247020': 7, '2404247023': 18,
2325.0,'2404247020': -534.0, '2404247023': -991.0,'2404247020': 3, '2404247023': 4,'2404247020': 7, '2404247023': 11,
2350.0,'2404247020': -61.0, '2404247023': -866.0,'2404247020': 2, '2404247023': 4,'2404247020': 6, '2404247023': 11,
2375.0,'2404247020': -62.0, '2404247023': -438.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 9,
2400.0,'2404247020': -166.0, '2404247023': -485.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
2425.0,'2404247020': -292.0, '2404247023': -637.0,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 9,
2450.0,'2404247020': -416.0, '2404247023': -895.0,'2404247020': 3, '2404247023': 4,'2404247020': 5, '2404247023': 13,
2475.0,'2404247020': 0, '2404247023': -957.0,'2404247020': 0, '2404247023': 5,'2404247020': 0, '2404247023': 13,
2500.0,'2404247020': -24.0, '2404247023': -314.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 8,
2525.0,'2404247020': -135.0, '2404247023': -288.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 10,
2550.0,'2404247020': -260.0, '2404247023': -593.0,'2404247020': 2, '2404247023': 4,'2404247020': 5, '2404247023': 13,
2575.0,'2404247020': -385.0, '2404247023': -939.0,'2404247020': 2, '2404247023': 4,'2404247020': 5, '2404247023': 14,
2600.0,'2404247020': -510.0, '2404247023': -1358.0,'2404247020': 2, '2404247023': 5,'2404247020': 5, '2404247023': 19,
2625.0,'2404247020': -635.0, '2404247023': -1855.0,'2404247020': 2, '2404247023': 5,'2404247020': 5, '2404247023': 20,
2650.0,'2404247020': -36.0, '2404247023': -2102.0,'2404247020': 2, '2404247023': 6,'2404247020': 4, '2404247023': 24,
2675.0,'2404247020': -117.0, '2404247023': -2741.0,'2404247020': 3, '2404247023': 6,'2404247020': 5, '2404247023': 29,
2700.0,'2404247020': -247.0, '2404247023': -3363.0,'2404247020': 3, '2404247023': 6,'2404247020': 6, '2404247023': 28,
2725.0,'2404247020': -403.0, '2404247023': -2571.0,'2404247020': 3, '2404247023': 6,'2404247020': 8, '2404247023': 18,
2750.0,'2404247020': -350.0, '2404247023': -1796.0,'2404247020': 3, '2404247023': 4,'2404247020': 10, '2404247023': 12,
2775.0,'2404247020': -380.0, '2404247023': -1614.0,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 14,
2800.0,'2404247020': -3.0, '2404247023': -1853.0,'2404247020': 1, '2404247023': 5,'2404247020': 1, '2404247023': 19,
2825.0,'2404247020': -37.0, '2404247023': -2065.0,'2404247020': 3, '2404247023': 6,'2404247020': 5, '2404247023': 21,
2850.0,'2404247020': -160.0, '2404247023': -2616.0,'2404247020': 3, '2404247023': 7,'2404247020': 5, '2404247023': 28,
2875.0,'2404247020': -285.0, '2404247023': -3357.0,'2404247020': 3, '2404247023': 8,'2404247020': 5, '2404247023': 30,
2900.0,'2404247020': -410.0, '2404247023': -4126.0,'2404247020': 2, '2404247023': 9,'2404247020': 5, '2404247023': 32,
2925.0,'2404247020': -535.0, '2404247023': -4931.0,'2404247020': 2, '2404247023': 9,'2404247020': 5, '2404247023': 33,
2950.0,'2404247020': -660.0, '2404247023': -4630.0,'2404247020': 2, '2404247023': 9,'2404247020': 5, '2404247023': 25,
2975.0,'2404247020': -821.0, '2404247023': -5269.0,'2404247020': 3, '2404247023': 9,'2404247020': 7, '2404247023': 26,
3000.0,'2404247020': -1011.0, '2404247023': -5924.0,'2404247020': 3, '2404247023': 9,'2404247020': 9, '2404247023': 27,
3025.0,'2404247020': -1252.0, '2404247023': -6640.0,'2404247020': 5, '2404247023': 10,'2404247020': 11, '2404247023': 29,
3050.0,'2404247020': -1597.0, '2404247023': -7365.0,'2404247020': 9, '2404247023': 10,'2404247020': 16, '2404247023': 29,
3075.0,'2404247020': -2007.0, '2404247023': -8135.0,'2404247020': 10, '2404247023': 10,'2404247020': 18, '2404247023': 32,
3100.0,'2404247020': -1617.0, '2404247023': -8624.0,'2404247020': 11, '2404247023': 10,'2404247020': 17, '2404247023': 31,
3125.0,'2404247020': -2100.0, '2404247023': -6954.0,'2404247020': 13, '2404247023': 9,'2404247020': 22, '2404247023': 27,
3150.0,'2404247020': -2692.0, '2404247023': -7672.0,'2404247020': 15, '2404247023': 10,'2404247020': 24, '2404247023': 30,
3175.0,'2404247020': -2830.0, '2404247023': -7101.0,'2404247020': 16, '2404247023': 11,'2404247020': 23, '2404247023': 27,
3200.0,'2404247020': -1683.0, '2404247023': -7886.0,'2404247020': 7, '2404247023': 11,'2404247020': 17, '2404247023': 33,
3225.0,'2404247020': -1958.0, '2404247023': -8701.0,'2404247020': 8, '2404247023': 11,'2404247020': 17, '2404247023': 35,
3250.0,'2404247020': -1551.0, '2404247023': -9591.0,'2404247020': 5, '2404247023': 11,'2404247020': 13, '2404247023': 37,
3275.0,'2404247020': -1953.0, '2404247023': -10160.0,'2404247020': 10, '2404247023': 11,'2404247020': 19, '2404247023': 34,
3300.0,'2404247020': -1323.0, '2404247023': -10944.0,'2404247020': 5, '2404247023': 12,'2404247020': 11, '2404247023': 37,
3325.0,'2404247020': -493.0, '2404247023': -11991.0,'2404247020': 6, '2404247023': 14,'2404247020': 10, '2404247023': 46,
3350.0,'2404247020': -746.0, '2404247023': -9713.0,'2404247020': 6, '2404247023': 14,'2404247020': 12, '2404247023': 39,
3375.0,'2404247020': -247.0, '2404247023': -10011.0,'2404247020': 3, '2404247023': 15,'2404247020': 8, '2404247023': 43,
3400.0,'2404247020': -289.0, '2404247023': -11098.0,'2404247020': 2, '2404247023': 16,'2404247020': 8, '2404247023': 46,
3425.0,'2404247020': -52.0, '2404247023': -7173.0,'2404247020': 3, '2404247023': 14,'2404247020': 5, '2404247023': 36,
3450.0,'2404247020': -31.0, '2404247023': -5677.0,'2404247020': 1, '2404247023': 13,'2404247020': 2, '2404247023': 30,
3475.0,'2404247020': -112.0, '2404247023': -5077.0,'2404247020': 2, '2404247023': 11,'2404247020': 4, '2404247023': 29,
3500.0,'2404247020': -47.0, '2404247023': -5514.0,'2404247020': 2, '2404247023': 10,'2404247020': 4, '2404247023': 30,
3525.0,'2404247020': -158.0, '2404247023': -6270.0,'2404247020': 3, '2404247023': 12,'2404247020': 5, '2404247023': 32,
3550.0,'2404247020': -58.0, '2404247023': -7142.0,'2404247020': 2, '2404247023': 12,'2404247020': 4, '2404247023': 36,
3575.0,'2404247020': -36.0, '2404247023': -8059.0,'2404247020': 2, '2404247023': 12,'2404247020': 2, '2404247023': 39,
3600.0,'2404247020': -96.0, '2404247023': -6305.0,'2404247020': 2, '2404247023': 11,'2404247020': 4, '2404247023': 25,
