25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1225.0,'2404247020': -513.0, '2404247023': -385.0,'2404247020': 5, '2404247023': 2,'2404247020': 9, '2404247023': 9,
1250.0,'2404247020': -799.0, '2404247023': -401.0,'2404247020': 5, '2404247023': 3,'2404247020': 13, '2404247023': 9,
1275.0,'2404247020': -1188.0, '2404247023': -341.0,'2404247020': 7, '2404247023': 3,'2404247020': 17, '2404247023': 7,
1300.0,'2404247020': -389.0, '2404247023': -489.0,'2404247020': 5, '2404247023': 3,'2404247020': 12, '2404247023': 6,
1325.0,'2404247020': -719.0, '2404247023': -639.0,'2404247020': 6, '2404247023': 3,'2404247020': 15, '2404247023': 6,
1350.0,'2404247020': -1135.0, '2404247023': -789.0,'2404247020': 8, '2404247023': 3,'2404247020': 19, '2404247023': 6,
1375.0,'2404247020': -1610.0, '2404247023': -820.0,'2404247020': 8, '2404247023': 3,'2404247020': 19, '2404247023': 5,
1400.0,'2404247020': -1137.0, '2404247023': -550.0,'2404247020': 5, '2404247023': 2,'2404247020': 11, '2404247023': 10,
1425.0,'2404247020': -804.0, '2404247023': -536.0,'2404247020': 5, '2404247023': 3,'2404247020': 11, '2404247023': 10,
1450.0,'2404247020': -1081.0, '2404247023': -641.0,'2404247020': 5, '2404247023': 3,'2404247020': 13, '2404247023': 8,
1475.0,'2404247020': -1526.0, '2404247023': -371.0,'2404247020': 7, '2404247023': 5,'2404247020': 21, '2404247023': 8,
1500.0,'2404247020': -1030.0, '2404247023': -524.0,'2404247020': 3, '2404247023': 4,'2404247020': 8, '2404247023': 9,
1525.0,'2404247020': -1099.0, '2404247023': -113.0,'2404247020': 6, '2404247023': 3,'2404247020': 15, '2404247023': 6,
1550.0,'2404247020': -90.0, '2404247023': -74.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1575.0,'2404247020': -69.0, '2404247023': -175.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 6,
1600.0,'2404247020': -101.0, '2404247023': -93.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 7,
1625.0,'2404247020': -17.0, '2404247023': -140.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 6,
1650.0,'2404247020': -35.0, '2404247023': -172.0,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 6,
1675.0,'2404247020': -154.0, '2404247023': -76.0,'2404247020': 3, '2404247023': 1,'2404247020': 9, '2404247023': 3,
1700.0,'2404247020': -1.0, '2404247023': -194.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
1725.0,'2404247020': -41.0, '2404247023': -275.0,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 11,
1750.0,'2404247020': -145.0, '2404247023': -519.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 11,
1775.0,'2404247020': -94.0, '2404247023': -361.0,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 7,
1800.0,'2404247020': -188.0, '2404247023': -351.0,'2404247020': 4, '2404247023': 2,'2404247020': 6, '2404247023': 4,
1825.0,'2404247020': -337.0, '2404247023': -343.0,'2404247020': 4, '2404247023': 2,'2404247020': 7, '2404247023': 3,
1850.0,'2404247020': -515.0, '2404247023': -25.0,'2404247020': 4, '2404247023': 2,'2404247020': 10, '2404247023': 5,
1875.0,'2404247020': -636.0, '2404247023': -85.0,'2404247020': 5, '2404247023': 1,'2404247020': 11, '2404247023': 3,
1900.0,'2404247020': -637.0, '2404247023': -116.0,'2404247020': 6, '2404247023': 1,'2404247020': 8, '2404247023': 3,
1925.0,'2404247020': -854.0, '2404247023': -105.0,'2404247020': 6, '2404247023': 3,'2404247020': 10, '2404247023': 5,
1950.0,'2404247020': -113.0, '2404247023': -230.0,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 5,
1975.0,'2404247020': -199.0, '2404247023': -93.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
2000.0,'2404247020': -83.0, '2404247023': -144.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
2025.0,'2404247020': -161.0, '2404247023': -237.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
2050.0,'2404247020': -341.0, '2404247023': -387.0,'2404247020': 4, '2404247023': 2,'2404247020': 8, '2404247023': 6,
2075.0,'2404247020': -514.0, '2404247023': -537.0,'2404247020': 5, '2404247023': 2,'2404247020': 10, '2404247023': 6,
2100.0,'2404247020': -797.0, '2404247023': -687.0,'2404247020': 6, '2404247023': 2,'2404247020': 15, '2404247023': 6,
2125.0,'2404247020': -1196.0, '2404247023': -17.0,'2404247020': 8, '2404247023': 1,'2404247020': 19, '2404247023': 2,
2150.0,'2404247020': -1626.0, '2404247023': -91.0,'2404247020': 8, '2404247023': 2,'2404247020': 21, '2404247023': 4,
2175.0,'2404247020': -769.0, '2404247023': -80.0,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 5,
2200.0,'2404247020': -100.0, '2404247023': -290.0,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 10,
2225.0,'2404247020': -218.0, '2404247023': -532.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 11,
2250.0,'2404247020': -343.0, '2404247023': -795.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 12,
2275.0,'2404247020': -30.0, '2404247023': -409.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2300.0,'2404247020': -116.0, '2404247023': -534.0,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 5,
2325.0,'2404247020': -139.0, '2404247023': -416.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
2350.0,'2404247020': -51.0, '2404247023': -17.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 3,
2375.0,'2404247020': -151.0, '2404247023': -180.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 9,
2400.0,'2404247020': -8.0, '2404247023': -35.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
2425.0,'2404247020': -9.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 1, '2404247023': 0,
2450.0,'2404247020': -73.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 5, '2404247023': 0,
2475.0,'2404247020': -17.0, '2404247023': -1.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2500.0,'2404247020': 0, '2404247023': -20.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
2525.0,'2404247020': -18.0, '2404247023': -76.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
2550.0,'2404247020': -43.0, '2404247023': -149.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2575.0,'2404247020': -159.0, '2404247023': -122.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2600.0,'2404247020': -284.0, '2404247023': -297.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 10,
2625.0,'2404247020': -417.0, '2404247023': -495.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 9,
2650.0,'2404247020': -567.0, '2404247023': -721.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 10,
2675.0,'2404247020': -7.0, '2404247023': -659.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 7,
2700.0,'2404247020': -153.0, '2404247023': -187.0,'2404247020': 2, '2404247023': 1,'2404247020': 7, '2404247023': 5,
2725.0,'2404247020': -353.0, '2404247023': -205.0,'2404247020': 3, '2404247023': 3,'2404247020': 9, '2404247023': 5,
2750.0,'2404247020': -41.0, '2404247023': -330.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 5,
2775.0,'2404247020': -82.0, '2404247023': -413.0,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 6,
2800.0,'2404247020': -162.0, '2404247023': -469.0,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 5,
2825.0,'2404247020': -148.0, '2404247023': -200.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 8,
2850.0,'2404247020': -298.0, '2404247023': -116.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
2875.0,'2404247020': -448.0, '2404247023': -282.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 7,
2900.0,'2404247020': -106.0, '2404247023': -328.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
2925.0,'2404247020': -143.0, '2404247023': -206.0,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 5,
2950.0,'2404247020': -35.0, '2404247023': -93.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2975.0,'2404247020': -155.0, '2404247023': -83.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
3000.0,'2404247020': -280.0, '2404247023': -183.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
3025.0,'2404247020': -407.0, '2404247023': -296.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
3050.0,'2404247020': -114.0, '2404247023': -161.0,'2404247020': 4, '2404247023': 2,'2404247020': 7, '2404247023': 7,
3075.0,'2404247020': -2.0, '2404247023': -291.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
3100.0,'2404247020': -72.0, '2404247023': -273.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
3125.0,'2404247020': -155.0, '2404247023': -316.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 3,
3150.0,'2404247020': -258.0, '2404247023': -425.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 5,
3175.0,'2404247020': -422.0, '2404247023': -550.0,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 5,
3200.0,'2404247020': -43.0, '2404247023': -278.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 4,
3225.0,'2404247020': -151.0, '2404247023': -352.0,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 5,
3250.0,'2404247020': 0, '2404247023': -44.0,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 2,
3275.0,'2404247020': -26.0, '2404247023': -32.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3300.0,'2404247020': -79.0, '2404247023': -144.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
3325.0,'2404247020': -173.0, '2404247023': -209.0,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 8,
3350.0,'2404247020': -291.0, '2404247023': -388.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 9,
3375.0,'2404247020': -430.0, '2404247023': -653.0,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 13,
3400.0,'2404247020': -580.0, '2404247023': -991.0,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 14,
3425.0,'2404247020': -730.0, '2404247023': -1375.0,'2404247020': 3, '2404247023': 6,'2404247020': 6, '2404247023': 17,
3450.0,'2404247020': -880.0, '2404247023': -1827.0,'2404247020': 3, '2404247023': 6,'2404247020': 6, '2404247023': 19,
3475.0,'2404247020': -1030.0, '2404247023': -1581.0,'2404247020': 3, '2404247023': 6,'2404247020': 6, '2404247023': 14,
3500.0,'2404247020': -1180.0, '2404247023': -1982.0,'2404247020': 3, '2404247023': 6,'2404247020': 6, '2404247023': 19,
3525.0,'2404247020': -1330.0, '2404247023': -2431.0,'2404247020': 3, '2404247023': 8,'2404247020': 6, '2404247023': 22,
3550.0,'2404247020': -52.0, '2404247023': -2948.0,'2404247020': 2, '2404247023': 8,'2404247020': 4, '2404247023': 22,
3575.0,'2404247020': -72.0, '2404247023': -2294.0,'2404247020': 2, '2404247023': 6,'2404247020': 4, '2404247023': 17,
3600.0,'2404247020': -172.0, '2404247023': -2739.0,'2404247020': 2, '2404247023': 6,'2404247020': 4, '2404247023': 18,
