25.0,'2404247020': -7.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 1, '2404247023': 0,
50.0,'2404247020': -9.0, '2404247023': -4.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
75.0,'2404247020': -118.0, '2404247023': -11.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
100.0,'2404247020': -9.0, '2404247023': -40.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 5,
125.0,'2404247020': -71.0, '2404247023': -13.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
150.0,'2404247020': -217.0, '2404247023': -33.0,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
175.0,'2404247020': -33.0, '2404247023': -16.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
200.0,'2404247020': -23.0, '2404247023': -40.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
225.0,'2404247020': -91.0, '2404247023': -6.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
250.0,'2404247020': -19.0, '2404247023': -63.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
275.0,'2404247020': -21.0, '2404247023': -18.0,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 1,
300.0,'2404247020': -123.0, '2404247023': -7.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
325.0,'2404247020': 0, '2404247023': -25.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 3,
350.0,'2404247020': -8.0, '2404247023': -117.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 5,
375.0,'2404247020': -22.0, '2404247023': -24.0,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 3,
400.0,'2404247020': -13.0, '2404247023': -55.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 3,
425.0,'2404247020': -23.0, '2404247023': -18.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
450.0,'2404247020': -35.0, '2404247023': -19.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 3,
475.0,'2404247020': -17.0, '2404247023': -13.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
500.0,'2404247020': -2.0, '2404247023': -30.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
525.0,'2404247020': -23.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 2, '2404247023': 0,
550.0,'2404247020': -9.0, '2404247023': -25.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
575.0,'2404247020': 0, '2404247023': -31.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
600.0,'2404247020': 0, '2404247023': -70.0,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 6,
625.0,'2404247020': 0, '2404247023': -272.0,'2404247020': 0, '2404247023': 5,'2404247020': 0, '2404247023': 11,
650.0,'2404247020': -4.0, '2404247023': -270.0,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 7,
675.0,'2404247020': -22.0, '2404247023': -158.0,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 4,
700.0,'2404247020': -47.0, '2404247023': -284.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 6,
725.0,'2404247020': -169.0, '2404247023': -37.0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 1,
750.0,'2404247020': -49.0, '2404247023': -62.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
775.0,'2404247020': -57.0, '2404247023': -18.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
800.0,'2404247020': -11.0, '2404247023': -27.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
825.0,'2404247020': -46.0, '2404247023': -2.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
850.0,'2404247020': -117.0, '2404247023': -22.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
875.0,'2404247020': -14.0, '2404247023': -14.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
900.0,'2404247020': 0, '2404247023': -111.0,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 4,
925.0,'2404247020': -7.0, '2404247023': -93.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
950.0,'2404247020': -20.0, '2404247023': -105.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 4,
975.0,'2404247020': -58.0, '2404247023': -171.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
1000.0,'2404247020': -41.0, '2404247023': -7.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
1025.0,'2404247020': -50.0, '2404247023': -9.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
1050.0,'2404247020': -19.0, '2404247023': -43.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
1075.0,'2404247020': -44.0, '2404247023': -89.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
1100.0,'2404247020': -35.0, '2404247023': -53.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 3,
1125.0,'2404247020': -37.0, '2404247023': -43.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 3,
1150.0,'2404247020': -137.0, '2404247023': -154.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1175.0,'2404247020': -32.0, '2404247023': -19.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 1,
1200.0,'2404247020': -28.0, '2404247023': -13.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
1225.0,'2404247020': -56.0, '2404247023': -17.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 3,
1250.0,'2404247020': -54.0, '2404247023': -21.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 2,
1275.0,'2404247020': -41.0, '2404247023': -15.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
1300.0,'2404247020': -179.0, '2404247023': -3.0,'2404247020': 3, '2404247023': 1,'2404247020': 7, '2404247023': 1,
1325.0,'2404247020': -14.0, '2404247023': -29.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
1350.0,'2404247020': -87.0, '2404247023': -39.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
1375.0,'2404247020': 0, '2404247023': -41.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 3,
