25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
825.0,'2404247020': -32.0, '2404247023': -168.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
850.0,'2404247020': -74.0, '2404247023': -246.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
875.0,'2404247020': -36.0, '2404247023': -25.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
900.0,'2404247020': -112.0, '2404247023': -42.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
925.0,'2404247020': -10.0, '2404247023': -45.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
950.0,'2404247020': -52.0, '2404247023': -170.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
975.0,'2404247020': -141.0, '2404247023': -35.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
1000.0,'2404247020': -48.0, '2404247023': -69.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1025.0,'2404247020': -162.0, '2404247023': -100.0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 4,
1050.0,'2404247020': -15.0, '2404247023': -41.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
1075.0,'2404247020': -65.0, '2404247023': -160.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 5,
1100.0,'2404247020': -35.0, '2404247023': -28.0,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 2,
1125.0,'2404247020': -31.0, '2404247023': -44.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
1150.0,'2404247020': -52.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 4, '2404247023': 0,
1175.0,'2404247020': -29.0, '2404247023': -37.0,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1200.0,'2404247020': -13.0, '2404247023': -44.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
1225.0,'2404247020': -48.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 4, '2404247023': 0,
1250.0,'2404247020': -46.0, '2404247023': -36.0,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 5,
1275.0,'2404247020': -39.0, '2404247023': -30.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
1300.0,'2404247020': -135.0, '2404247023': -136.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 5,
1325.0,'2404247020': -243.0, '2404247023': -283.0,'2404247020': 2, '2404247023': 3,'2404247020': 6, '2404247023': 7,
1350.0,'2404247020': -401.0, '2404247023': -445.0,'2404247020': 3, '2404247023': 3,'2404247020': 7, '2404247023': 9,
1375.0,'2404247020': -576.0, '2404247023': -679.0,'2404247020': 3, '2404247023': 3,'2404247020': 7, '2404247023': 10,
1400.0,'2404247020': -33.0, '2404247023': -577.0,'2404247020': 1, '2404247023': 4,'2404247020': 3, '2404247023': 12,
1425.0,'2404247020': -17.0, '2404247023': -451.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 8,
1450.0,'2404247020': -116.0, '2404247023': -546.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
1475.0,'2404247020': -21.0, '2404247023': -689.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
1500.0,'2404247020': -15.0, '2404247023': -128.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
1525.0,'2404247020': -66.0, '2404247023': -108.0,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 5,
1550.0,'2404247020': -264.0, '2404247023': -91.0,'2404247020': 3, '2404247023': 1,'2404247020': 9, '2404247023': 2,
1575.0,'2404247020': -531.0, '2404247023': -52.0,'2404247020': 4, '2404247023': 1,'2404247020': 12, '2404247023': 5,
1600.0,'2404247020': -77.0, '2404247023': -143.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 6,
1625.0,'2404247020': -161.0, '2404247023': -78.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
1650.0,'2404247020': -190.0, '2404247023': -178.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
1675.0,'2404247020': -313.0, '2404247023': 0,'2404247020': 3, '2404247023': 0,'2404247020': 5, '2404247023': 0,
1700.0,'2404247020': -438.0, '2404247023': -53.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1725.0,'2404247020': -574.0, '2404247023': -153.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
1750.0,'2404247020': -27.0, '2404247023': -152.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 6,
1775.0,'2404247020': -15.0, '2404247023': -213.0,'2404247020': 2, '2404247023': 4,'2404247020': 2, '2404247023': 10,
1800.0,'2404247020': -12.0, '2404247023': -72.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
1825.0,'2404247020': -2.0, '2404247023': -147.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 3,
1850.0,'2404247020': -26.0, '2404247023': -14.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
1875.0,'2404247020': -42.0, '2404247023': -112.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
1900.0,'2404247020': -173.0, '2404247023': -88.0,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 3,
1925.0,'2404247020': -74.0, '2404247023': -97.0,'2404247020': 2, '2404247023': 2,'2404247020': 6, '2404247023': 7,
1950.0,'2404247020': -17.0, '2404247023': -298.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 9,
1975.0,'2404247020': -55.0, '2404247023': -535.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 10,
2000.0,'2404247020': -28.0, '2404247023': -108.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2025.0,'2404247020': -141.0, '2404247023': -248.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 7,
2050.0,'2404247020': -26.0, '2404247023': -158.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2075.0,'2404247020': -1.0, '2404247023': -230.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 8,
2100.0,'2404247020': -14.0, '2404247023': -345.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
2125.0,'2404247020': -10.0, '2404247023': -227.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2150.0,'2404247020': -86.0, '2404247023': -352.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2175.0,'2404247020': -38.0, '2404247023': -350.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
2200.0,'2404247020': -53.0, '2404247023': -64.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
2225.0,'2404247020': -95.0, '2404247023': -93.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 4,
2250.0,'2404247020': -220.0, '2404247023': -89.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2275.0,'2404247020': -11.0, '2404247023': -94.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2300.0,'2404247020': -16.0, '2404247023': -166.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2325.0,'2404247020': -21.0, '2404247023': -11.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2350.0,'2404247020': -139.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 5, '2404247023': 0,
2375.0,'2404247020': -11.0, '2404247023': -14.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
2400.0,'2404247020': -62.0, '2404247023': -83.0,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2425.0,'2404247020': -161.0, '2404247023': -38.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 3,
2450.0,'2404247020': -260.0, '2404247023': -80.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 3,
2475.0,'2404247020': -17.0, '2404247023': -67.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
2500.0,'2404247020': -19.0, '2404247023': -174.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2525.0,'2404247020': -20.0, '2404247023': -179.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
2550.0,'2404247020': -51.0, '2404247023': -152.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 6,
2575.0,'2404247020': -8.0, '2404247023': -234.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 7,
2600.0,'2404247020': -54.0, '2404247023': -313.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
2625.0,'2404247020': -26.0, '2404247023': -200.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 7,
2650.0,'2404247020': -39.0, '2404247023': -62.0,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 5,
2675.0,'2404247020': -4.0, '2404247023': -50.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2700.0,'2404247020': -18.0, '2404247023': 0,'2404247020': 1, '2404247023': 0,'2404247020': 2, '2404247023': 0,
2725.0,'2404247020': -98.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 4, '2404247023': 0,
2750.0,'2404247020': -28.0, '2404247023': -78.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2775.0,'2404247020': -8.0, '2404247023': -21.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
2800.0,'2404247020': -43.0, '2404247023': -72.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 3,
2825.0,'2404247020': -30.0, '2404247023': -53.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 3,
2850.0,'2404247020': -12.0, '2404247023': -61.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
2875.0,'2404247020': -27.0, '2404247023': -51.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2900.0,'2404247020': -146.0, '2404247023': -17.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
2925.0,'2404247020': -271.0, '2404247023': -14.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
2950.0,'2404247020': -396.0, '2404247023': -133.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 6,
2975.0,'2404247020': -38.0, '2404247023': -181.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 7,
3000.0,'2404247020': -21.0, '2404247023': -261.0,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 6,
3025.0,'2404247020': -105.0, '2404247023': -180.0,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 6,
3050.0,'2404247020': -205.0, '2404247023': -251.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
3075.0,'2404247020': -28.0, '2404247023': -351.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3100.0,'2404247020': -21.0, '2404247023': -124.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
3125.0,'2404247020': -51.0, '2404247023': -186.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3150.0,'2404247020': -101.0, '2404247023': -53.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
3175.0,'2404247020': -16.0, '2404247023': -45.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
3200.0,'2404247020': -92.0, '2404247023': -32.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 1,
3225.0,'2404247020': -217.0, '2404247023': -71.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 3,
3250.0,'2404247020': 0, '2404247023': -179.0,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 6,
3275.0,'2404247020': -16.0, '2404247023': -34.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3300.0,'2404247020': -78.0, '2404247023': -23.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3325.0,'2404247020': 0, '2404247023': -82.0,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 4,
3350.0,'2404247020': -19.0, '2404247023': -195.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 5,
3375.0,'2404247020': -77.0, '2404247023': -76.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
3400.0,'2404247020': -201.0, '2404247023': -94.0,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
3425.0,'2404247020': -9.0, '2404247023': -94.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 6,
3450.0,'2404247020': -44.0, '2404247023': -104.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
3475.0,'2404247020': -29.0, '2404247023': -4.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
3500.0,'2404247020': -19.0, '2404247023': -36.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3525.0,'2404247020': -5.0, '2404247023': -11.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
3550.0,'2404247020': -3.0, '2404247023': -44.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
3575.0,'2404247020': -45.0, '2404247023': -30.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 2,
3600.0,'2404247020': -18.0, '2404247023': -80.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
