25.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
825.0,'2404247020': 0, '2404247023': -6.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
850.0,'2404247020': -19.0, '2404247023': 0,'2404247020': 3, '2404247023': 0,'2404247020': 3, '2404247023': 0,
875.0,'2404247020': -16.0, '2404247023': -23.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
900.0,'2404247020': -69.0, '2404247023': -22.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
925.0,'2404247020': -152.0, '2404247023': -71.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 3,
950.0,'2404247020': -252.0, '2404247023': -128.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 5,
975.0,'2404247020': -382.0, '2404247023': -119.0,'2404247020': 4, '2404247023': 2,'2404247020': 7, '2404247023': 6,
1000.0,'2404247020': -47.0, '2404247023': -3.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 1,
1025.0,'2404247020': -172.0, '2404247023': -95.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
1050.0,'2404247020': -322.0, '2404247023': -209.0,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
1075.0,'2404247020': -42.0, '2404247023': -17.0,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 4,
1100.0,'2404247020': -15.0, '2404247023': -81.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
1125.0,'2404247020': -126.0, '2404247023': -88.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1150.0,'2404247020': -40.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 4, '2404247023': 0,
1175.0,'2404247020': -41.0, '2404247023': 0,'2404247020': 3, '2404247023': 0,'2404247020': 4, '2404247023': 0,
1200.0,'2404247020': -141.0, '2404247023': -60.0,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
1225.0,'2404247020': -260.0, '2404247023': -207.0,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 8,
1250.0,'2404247020': -385.0, '2404247023': -177.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 7,
1275.0,'2404247020': -510.0, '2404247023': -237.0,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 5,
1300.0,'2404247020': -635.0, '2404247023': -402.0,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 8,
1325.0,'2404247020': -760.0, '2404247023': -713.0,'2404247020': 2, '2404247023': 4,'2404247020': 5, '2404247023': 14,
1350.0,'2404247020': -885.0, '2404247023': -1103.0,'2404247020': 2, '2404247023': 5,'2404247020': 5, '2404247023': 17,
1375.0,'2404247020': -1010.0, '2404247023': -1539.0,'2404247020': 2, '2404247023': 6,'2404247020': 5, '2404247023': 18,
1400.0,'2404247020': -7.0, '2404247023': -1820.0,'2404247020': 1, '2404247023': 7,'2404247020': 1, '2404247023': 21,
1425.0,'2404247020': -45.0, '2404247023': -2090.0,'2404247020': 2, '2404247023': 7,'2404247020': 5, '2404247023': 23,
1450.0,'2404247020': -75.0, '2404247023': -2299.0,'2404247020': 2, '2404247023': 8,'2404247020': 4, '2404247023': 26,
1475.0,'2404247020': -90.0, '2404247023': -1577.0,'2404247020': 3, '2404247023': 5,'2404247020': 5, '2404247023': 19,
1500.0,'2404247020': -68.0, '2404247023': -1940.0,'2404247020': 2, '2404247023': 5,'2404247020': 5, '2404247023': 22,
1525.0,'2404247020': -104.0, '2404247023': -2490.0,'2404247020': 2, '2404247023': 5,'2404247020': 5, '2404247023': 22,
1550.0,'2404247020': -277.0, '2404247023': -2882.0,'2404247020': 3, '2404247023': 5,'2404247020': 9, '2404247023': 22,
1575.0,'2404247020': -188.0, '2404247023': -3471.0,'2404247020': 2, '2404247023': 6,'2404247020': 2, '2404247023': 24,
1600.0,'2404247020': -254.0, '2404247023': -4077.0,'2404247020': 2, '2404247023': 6,'2404247020': 3, '2404247023': 25,
1625.0,'2404247020': -350.0, '2404247023': -4395.0,'2404247020': 2, '2404247023': 6,'2404247020': 5, '2404247023': 25,
1650.0,'2404247020': -350.0, '2404247023': -2516.0,'2404247020': 2, '2404247023': 7,'2404247020': 3, '2404247023': 20,
1675.0,'2404247020': -43.0, '2404247023': -2745.0,'2404247020': 2, '2404247023': 7,'2404247020': 5, '2404247023': 23,
1700.0,'2404247020': -70.0, '2404247023': -1757.0,'2404247020': 2, '2404247023': 5,'2404247020': 4, '2404247023': 17,
1725.0,'2404247020': -137.0, '2404247023': -1654.0,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 13,
1750.0,'2404247020': -32.0, '2404247023': -1487.0,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 16,
1775.0,'2404247020': -128.0, '2404247023': -1400.0,'2404247020': 3, '2404247023': 5,'2404247020': 8, '2404247023': 19,
1800.0,'2404247020': -341.0, '2404247023': -1878.0,'2404247020': 3, '2404247023': 5,'2404247020': 10, '2404247023': 20,
1825.0,'2404247020': -412.0, '2404247023': -1769.0,'2404247020': 3, '2404247023': 5,'2404247020': 9, '2404247023': 18,
1850.0,'2404247020': -531.0, '2404247023': -1162.0,'2404247020': 4, '2404247023': 4,'2404247020': 11, '2404247023': 10,
1875.0,'2404247020': -111.0, '2404247023': -597.0,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 8,
1900.0,'2404247020': -179.0, '2404247023': -681.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 9,
1925.0,'2404247020': -16.0, '2404247023': -459.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 7,
1950.0,'2404247020': -56.0, '2404247023': -104.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
1975.0,'2404247020': -64.0, '2404247023': -112.0,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 5,
2000.0,'2404247020': -2.0, '2404247023': -200.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 7,
2025.0,'2404247020': -62.0, '2404247023': -85.0,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2050.0,'2404247020': -54.0, '2404247023': -99.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 5,
2075.0,'2404247020': -78.0, '2404247023': -146.0,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 6,
2100.0,'2404247020': -12.0, '2404247023': -119.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
2125.0,'2404247020': -90.0, '2404247023': -136.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
2150.0,'2404247020': -67.0, '2404247023': -10.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
2175.0,'2404247020': -101.0, '2404247023': -28.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2200.0,'2404247020': -176.0, '2404247023': -143.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2225.0,'2404247020': -52.0, '2404247023': -61.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 4,
2250.0,'2404247020': -20.0, '2404247023': -116.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 5,
2275.0,'2404247020': -9.0, '2404247023': -105.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2300.0,'2404247020': -33.0, '2404247023': -227.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
2325.0,'2404247020': -108.0, '2404247023': -1.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 1,
2350.0,'2404247020': -20.0, '2404247023': -44.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
2375.0,'2404247020': -11.0, '2404247023': -11.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
2400.0,'2404247020': -25.0, '2404247023': -16.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2425.0,'2404247020': -7.0, '2404247023': -106.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2450.0,'2404247020': -32.0, '2404247023': -56.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
2475.0,'2404247020': -12.0, '2404247023': -134.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 6,
2500.0,'2404247020': -10.0, '2404247023': -68.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2525.0,'2404247020': -21.0, '2404247023': -201.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
2550.0,'2404247020': -39.0, '2404247023': -246.0,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 7,
2575.0,'2404247020': -151.0, '2404247023': -393.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 7,
2600.0,'2404247020': -17.0, '2404247023': -472.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 9,
2625.0,'2404247020': -45.0, '2404247023': -322.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 8,
2650.0,'2404247020': -164.0, '2404247023': -201.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 5,
2675.0,'2404247020': -289.0, '2404247023': -420.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 10,
2700.0,'2404247020': -18.0, '2404247023': -532.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 9,
2725.0,'2404247020': -23.0, '2404247023': -529.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 11,
2750.0,'2404247020': -51.0, '2404247023': -156.0,'2404247020': 2, '2404247023': 2,'2404247020': 6, '2404247023': 5,
2775.0,'2404247020': -30.0, '2404247023': -22.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2800.0,'2404247020': -22.0, '2404247023': -43.0,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 3,
2825.0,'2404247020': -19.0, '2404247023': -46.0,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2850.0,'2404247020': -11.0, '2404247023': -47.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
2875.0,'2404247020': -38.0, '2404247023': -78.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2900.0,'2404247020': -123.0, '2404247023': -89.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 1,
2925.0,'2404247020': -78.0, '2404247023': -159.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 4,
2950.0,'2404247020': -1.0, '2404247023': -272.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2975.0,'2404247020': -19.0, '2404247023': -59.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
3000.0,'2404247020': -19.0, '2404247023': -42.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
3025.0,'2404247020': -87.0, '2404247023': -30.0,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 2,
3050.0,'2404247020': -300.0, '2404247023': -33.0,'2404247020': 4, '2404247023': 1,'2404247020': 11, '2404247023': 2,
3075.0,'2404247020': 0, '2404247023': -46.0,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 3,
3100.0,'2404247020': -43.0, '2404247023': -30.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3125.0,'2404247020': -93.0, '2404247023': -23.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3150.0,'2404247020': -158.0, '2404247023': -12.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 1,
3175.0,'2404247020': -18.0, '2404247023': -30.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3200.0,'2404247020': 0, '2404247023': -22.0,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 2,
3225.0,'2404247020': -36.0, '2404247023': -7.0,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 1,
3250.0,'2404247020': -42.0, '2404247023': -88.0,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
3275.0,'2404247020': -9.0, '2404247023': -9.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3300.0,'2404247020': -52.0, '2404247023': -93.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3325.0,'2404247020': -12.0, '2404247023': -48.0,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
3350.0,'2404247020': -20.0, '2404247023': -177.0,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 6,
3375.0,'2404247020': 0, '2404247023': -97.0,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 3,
3400.0,'2404247020': -6.0, '2404247023': -92.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
3425.0,'2404247020': -37.0, '2404247023': -73.0,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
3450.0,'2404247020': -14.0, '2404247023': -34.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
3475.0,'2404247020': -51.0, '2404247023': -18.0,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 1,
3500.0,'2404247020': -174.0, '2404247023': -35.0,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 3,
3525.0,'2404247020': -22.0, '2404247023': -25.0,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3550.0,'2404247020': -2.0, '2404247023': -30.0,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3575.0,'2404247020': -58.0, '2404247023': -69.0,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 3,
3600.0,'2404247020': -187.0, '2404247023': 0,'2404247020': 2, '2404247023': 0,'2404247020': 6, '2404247023': 0,
