25.0,'123332788': 0.0, '123332877': 0.0, '2191210759': 0.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0.0, 'GS_cluster_254429697_254429698': 0.0, 'J3': 0.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 0.0, 'cluster_256681114_256681320': 0.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 0.0,'123332788': 0, '123332877': 0, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 0, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 0, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 0,'123332788': 0, '123332877': 0, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 0, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 0, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 0,
50.0,'123332788': 0.0, '123332877': -0.09375, '2191210759': -0.0625, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0.0, 'GS_cluster_254429697_254429698': -0.08928572, 'J3': 0.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -0.05357143, 'cluster_256681114_256681320': 0.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -0.06696428,'123332788': 0, '123332877': 1, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 1, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 1,'123332788': 0, '123332877': 1, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 1, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,
75.0,'123332788': -0.008928572, '123332877': -0.26785713, '2191210759': -0.09375, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0.0, 'GS_cluster_254429697_254429698': -0.25, 'J3': -0.13839285, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -0.44642857, 'cluster_256681114_256681320': -0.026785715, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -0.38392857,'123332788': 1, '123332877': 2, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 1, 'J3': 1, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,'123332788': 1, '123332877': 2, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 2, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 4, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 4,
100.0,'123332788': 0.0, '123332877': -0.58928573, '2191210759': -0.20535715, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0.0, 'GS_cluster_254429697_254429698': -0.39732143, 'J3': -0.65178573, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -0.6875, 'cluster_256681114_256681320': -0.36160713, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -0.04910714,'123332788': 0, '123332877': 4, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 1, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 1, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 1,'123332788': 0, '123332877': 4, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 3, 'J3': 7, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 3, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,
125.0,'123332788': 0.0, '123332877': 0.0, '2191210759': 0.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': -0.03125, 'GS_cluster_254429697_254429698': -0.79910713, 'J3': -1.5491072, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -0.41517857, 'cluster_256681114_256681320': -0.2767857, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -0.38839287,'123332788': 0, '123332877': 0, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 1, 'GS_cluster_254429697_254429698': 2, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 3,'123332788': 0, '123332877': 0, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 1, 'GS_cluster_254429697_254429698': 4, 'J3': 9, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 4,
150.0,'123332788': 0.0, '123332877': 0.0, '2191210759': -0.09821428, 'GS_cluster_2191222577_2191248297_256680759_256680871': -0.20089285, 'GS_cluster_254429697_254429698': -0.5714286, 'J3': -2.611607, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -0.23660715, 'cluster_256681114_256681320': -0.44642857, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -0.26339287,'123332788': 0, '123332877': 0, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 1, 'GS_cluster_254429697_254429698': 1, 'J3': 3, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 1, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,'123332788': 0, '123332877': 0, '2191210759': 2, 'GS_cluster_2191222577_2191248297_256680759_256680871': 3, 'GS_cluster_254429697_254429698': 2, 'J3': 10, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 3, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 3,
175.0,'123332788': 0.0, '123332877': 0.0, '2191210759': -0.32589287, 'GS_cluster_2191222577_2191248297_256680759_256680871': -0.91071427, 'GS_cluster_254429697_254429698': -0.32589287, 'J3': -3.767857, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -0.7098214, 'cluster_256681114_256681320': -0.73660713, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -0.7901786,'123332788': 0, '123332877': 0, '2191210759': 2, 'GS_cluster_2191222577_2191248297_256680759_256680871': 4, 'GS_cluster_254429697_254429698': 4, 'J3': 3, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 1, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 3,'123332788': 0, '123332877': 0, '2191210759': 3, 'GS_cluster_2191222577_2191248297_256680759_256680871': 9, 'GS_cluster_254429697_254429698': 5, 'J3': 11, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 5, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 5,
200.0,'123332788': 0.0, '123332877': -0.32589287, '2191210759': -1.0267857, 'GS_cluster_2191222577_2191248297_256680759_256680871': -2.1651785, 'GS_cluster_254429697_254429698': -0.25, 'J3': -2.0848215, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -0.52678573, 'cluster_256681114_256681320': -1.0803572, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -1.5625,'123332788': 0, '123332877': 2, '2191210759': 3, 'GS_cluster_2191222577_2191248297_256680759_256680871': 5, 'GS_cluster_254429697_254429698': 1, 'J3': 5, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 5,'123332788': 0, '123332877': 6, '2191210759': 7, 'GS_cluster_2191222577_2191248297_256680759_256680871': 14, 'GS_cluster_254429697_254429698': 2, 'J3': 9, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 4, 'cluster_256681114_256681320': 4, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 9,
225.0,'123332788': 0.0, '123332877': -0.08928572, '2191210759': -1.8080357, 'GS_cluster_2191222577_2191248297_256680759_256680871': -1.7946428, 'GS_cluster_254429697_254429698': -0.66071427, 'J3': -3.1160715, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -1.03125, 'cluster_256681114_256681320': -1.5848215, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -1.1383928,'123332788': 0, '123332877': 1, '2191210759': 3, 'GS_cluster_2191222577_2191248297_256680759_256680871': 6, 'GS_cluster_254429697_254429698': 2, 'J3': 5, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,'123332788': 0, '123332877': 1, '2191210759': 7, 'GS_cluster_2191222577_2191248297_256680759_256680871': 8, 'GS_cluster_254429697_254429698': 5, 'J3': 12, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 5, 'cluster_256681114_256681320': 5, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 7,
250.0,'123332788': -0.06696428, '123332877': -0.29017857, '2191210759': -2.6964285, 'GS_cluster_2191222577_2191248297_256680759_256680871': -2.6919644, 'GS_cluster_254429697_254429698': -0.95089287, 'J3': -3.9464285, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -1.15625, 'cluster_256681114_256681320': -2.142857, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -1.9241072,'123332788': 1, '123332877': 2, '2191210759': 4, 'GS_cluster_2191222577_2191248297_256680759_256680871': 7, 'GS_cluster_254429697_254429698': 4, 'J3': 5, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 3,'123332788': 2, '123332877': 3, '2191210759': 8, 'GS_cluster_2191222577_2191248297_256680759_256680871': 13, 'GS_cluster_254429697_254429698': 7, 'J3': 11, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 4, 'cluster_256681114_256681320': 5, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 8,
275.0,'123332788': 0.0, '123332877': -0.625, '2191210759': -0.14732143, 'GS_cluster_2191222577_2191248297_256680759_256680871': -0.6160714, 'GS_cluster_254429697_254429698': -1.9910715, 'J3': -4.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -1.21875, 'cluster_256681114_256681320': -2.549107, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -0.73660713,'123332788': 0, '123332877': 2, '2191210759': 2, 'GS_cluster_2191222577_2191248297_256680759_256680871': 4, 'GS_cluster_254429697_254429698': 4, 'J3': 5, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 3, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 3,'123332788': 0, '123332877': 3, '2191210759': 2, 'GS_cluster_2191222577_2191248297_256680759_256680871': 4, 'GS_cluster_254429697_254429698': 11, 'J3': 12, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 4, 'cluster_256681114_256681320': 8, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 5,
