25.0,'123332788': 0.0, '123332877': 0.0, '2191210759': 0.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0.0, 'GS_cluster_254429697_254429698': 0.0, 'J3': 0.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 0.0, 'cluster_256681114_256681320': 0.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 0.0,'123332788': 0, '123332877': 0, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 0, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 0, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 0,'123332788': 0, '123332877': 0, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 0, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 0, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 0,
50.0,'123332788': -0.0625, '123332877': 0.0, '2191210759': 0.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0.0, 'GS_cluster_254429697_254429698': -0.08035714, 'J3': 0.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -0.04910714, 'cluster_256681114_256681320': 0.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 0.0,'123332788': 1, '123332877': 0, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 1, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 0,'123332788': 1, '123332877': 0, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 1, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 0,
75.0,'123332788': 0.0, '123332877': 0.0, '2191210759': -0.17410715, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0.0, 'GS_cluster_254429697_254429698': -0.23214285, 'J3': -0.10714286, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -0.25, 'cluster_256681114_256681320': -0.026785715, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -0.3705357,'123332788': 0, '123332877': 0, '2191210759': 2, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 1, 'J3': 1, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,'123332788': 0, '123332877': 0, '2191210759': 2, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 2, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 4,
100.0,'123332788': 0.0, '123332877': -0.102678575, '2191210759': -0.4732143, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0.0, 'GS_cluster_254429697_254429698': -0.4017857, 'J3': -0.49107143, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -0.4732143, 'cluster_256681114_256681320': -0.25, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -0.87946427,'123332788': 0, '123332877': 2, '2191210759': 3, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 1, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 1, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,'123332788': 0, '123332877': 2, '2191210759': 3, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 3, 'J3': 4, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 6,
125.0,'123332788': 0.0, '123332877': -0.32589287, '2191210759': -0.11160714, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0.0, 'GS_cluster_254429697_254429698': -0.54910713, 'J3': -1.0223215, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -0.7276786, 'cluster_256681114_256681320': -0.14732143, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -1.5491072,'123332788': 0, '123332877': 2, '2191210759': 2, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 2, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,'123332788': 0, '123332877': 2, '2191210759': 2, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 3, 'J3': 6, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 3, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 6,
150.0,'123332788': 0.0, '123332877': -0.16517857, '2191210759': -0.5089286, 'GS_cluster_2191222577_2191248297_256680759_256680871': -0.084821425, 'GS_cluster_254429697_254429698': -0.52678573, 'J3': -1.5580357, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -1.0625, 'cluster_256681114_256681320': -0.53125, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -2.294643,'123332788': 0, '123332877': 2, '2191210759': 3, 'GS_cluster_2191222577_2191248297_256680759_256680871': 2, 'GS_cluster_254429697_254429698': 1, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 3,'123332788': 0, '123332877': 3, '2191210759': 6, 'GS_cluster_2191222577_2191248297_256680759_256680871': 2, 'GS_cluster_254429697_254429698': 1, 'J3': 5, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 3, 'cluster_256681114_256681320': 4, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 8,
175.0,'123332788': 0.0, '123332877': 0.0, '2191210759': -0.4107143, 'GS_cluster_2191222577_2191248297_256680759_256680871': -0.625, 'GS_cluster_254429697_254429698': -0.81696427, 'J3': -2.1607144, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -1.4553572, 'cluster_256681114_256681320': -1.0848215, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -3.1517856,'123332788': 0, '123332877': 0, '2191210759': 5, 'GS_cluster_2191222577_2191248297_256680759_256680871': 4, 'GS_cluster_254429697_254429698': 2, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 3,'123332788': 0, '123332877': 0, '2191210759': 5, 'GS_cluster_2191222577_2191248297_256680759_256680871': 7, 'GS_cluster_254429697_254429698': 5, 'J3': 6, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 4, 'cluster_256681114_256681320': 7, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 9,
200.0,'123332788': -0.03125, '123332877': -0.24553572, '2191210759': -0.87946427, 'GS_cluster_2191222577_2191248297_256680759_256680871': -1.0178572, 'GS_cluster_254429697_254429698': -1.2633928, 'J3': -0.3705357, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -1.9598215, 'cluster_256681114_256681320': -1.8660715, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -1.3794643,'123332788': 1, '123332877': 3, '2191210759': 6, 'GS_cluster_2191222577_2191248297_256680759_256680871': 5, 'GS_cluster_254429697_254429698': 2, 'J3': 3, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 4,'123332788': 1, '123332877': 6, '2191210759': 7, 'GS_cluster_2191222577_2191248297_256680759_256680871': 8, 'GS_cluster_254429697_254429698': 5, 'J3': 6, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 5, 'cluster_256681114_256681320': 7, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 6,
225.0,'123332788': 0.0, '123332877': -1.0758928, '2191210759': -0.35267857, 'GS_cluster_2191222577_2191248297_256680759_256680871': -0.4955357, 'GS_cluster_254429697_254429698': -1.8794643, 'J3': -1.1517857, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -1.1741072, 'cluster_256681114_256681320': -2.049107, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -2.21875,'123332788': 0, '123332877': 4, '2191210759': 3, 'GS_cluster_2191222577_2191248297_256680759_256680871': 1, 'GS_cluster_254429697_254429698': 2, 'J3': 3, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 4,'123332788': 0, '123332877': 8, '2191210759': 4, 'GS_cluster_2191222577_2191248297_256680759_256680871': 4, 'GS_cluster_254429697_254429698': 7, 'J3': 7, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 4, 'cluster_256681114_256681320': 7, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 8,
250.0,'123332788': 0.0, '123332877': -0.09375, '2191210759': -0.87053573, 'GS_cluster_2191222577_2191248297_256680759_256680871': -0.24553572, 'GS_cluster_254429697_254429698': -1.7723215, 'J3': -0.78125, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -1.5535715, 'cluster_256681114_256681320': -2.59375, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -3.3839285,'123332788': 0, '123332877': 1, '2191210759': 3, 'GS_cluster_2191222577_2191248297_256680759_256680871': 2, 'GS_cluster_254429697_254429698': 2, 'J3': 3, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 3, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 5,'123332788': 0, '123332877': 2, '2191210759': 5, 'GS_cluster_2191222577_2191248297_256680759_256680871': 2, 'GS_cluster_254429697_254429698': 3, 'J3': 6, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 5, 'cluster_256681114_256681320': 6, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 12,
275.0,'123332788': 0.0, '123332877': -0.3169643, '2191210759': -1.5178572, 'GS_cluster_2191222577_2191248297_256680759_256680871': -0.58035713, 'GS_cluster_254429697_254429698': -2.388393, 'J3': -1.4776785, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -2.3035715, 'cluster_256681114_256681320': -0.45535713, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -4.0,'123332788': 0, '123332877': 1, '2191210759': 3, 'GS_cluster_2191222577_2191248297_256680759_256680871': 3, 'GS_cluster_254429697_254429698': 5, 'J3': 3, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 3, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 5,'123332788': 0, '123332877': 2, '2191210759': 8, 'GS_cluster_2191222577_2191248297_256680759_256680871': 4, 'GS_cluster_254429697_254429698': 8, 'J3': 7, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 8, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 12,
