25.0,'123332788': 0, '123332877': 0, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 0, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 0, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 0,'123332788': 0, '123332877': 0, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 0, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 0, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 0,'123332788': 0, '123332877': 0, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 0, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 0, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 0,
50.0,'123332788': 0, '123332877': -23.0, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': -21.0, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -22.0, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -12.0,'123332788': 0, '123332877': 1, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 1, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 1,'123332788': 0, '123332877': 1, '2191210759': 0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 1, 'J3': 0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 1,
75.0,'123332788': 0, '123332877': -8.0, '2191210759': -21.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': -46.0, 'J3': -33.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -87.0, 'cluster_256681114_256681320': -7.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -51.0,'123332788': 0, '123332877': 1, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 1, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 1,'123332788': 0, '123332877': 1, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 1, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 3, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 4,
100.0,'123332788': 0, '123332877': -22.0, '2191210759': -18.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': -8.0, 'GS_cluster_254429697_254429698': -54.0, 'J3': -118.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -72.0, 'cluster_256681114_256681320': -13.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -106.0,'123332788': 0, '123332877': 2, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 1, 'GS_cluster_254429697_254429698': 3, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 1, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 1,'123332788': 0, '123332877': 2, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 1, 'GS_cluster_254429697_254429698': 5, 'J3': 4, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 1, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 3,
125.0,'123332788': 0, '123332877': -76.0, '2191210759': -1.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': -86.0, 'J3': -11.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -116.0, 'cluster_256681114_256681320': -94.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -80.0,'123332788': 0, '123332877': 2, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 2, 'J3': 1, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 1, 'cluster_256681114_256681320': 1, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,'123332788': 0, '123332877': 6, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 0, 'GS_cluster_254429697_254429698': 3, 'J3': 1, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 4, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 4,
150.0,'123332788': -45.0, '123332877': 0, '2191210759': -61.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': -18.0, 'GS_cluster_254429697_254429698': -13.0, 'J3': -52.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -67.0, 'cluster_256681114_256681320': -159.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -83.0,'123332788': 2, '123332877': 0, '2191210759': 2, 'GS_cluster_2191222577_2191248297_256680759_256680871': 1, 'GS_cluster_254429697_254429698': 1, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 1, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,'123332788': 4, '123332877': 0, '2191210759': 4, 'GS_cluster_2191222577_2191248297_256680759_256680871': 1, 'GS_cluster_254429697_254429698': 1, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 3, 'cluster_256681114_256681320': 4, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 3,
175.0,'123332788': 0, '123332877': -16.0, '2191210759': -38.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': -64.0, 'GS_cluster_254429697_254429698': -83.0, 'J3': -104.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -216.0, 'cluster_256681114_256681320': -95.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -58.0,'123332788': 0, '123332877': 1, '2191210759': 3, 'GS_cluster_2191222577_2191248297_256680759_256680871': 2, 'GS_cluster_254429697_254429698': 4, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,'123332788': 0, '123332877': 1, '2191210759': 3, 'GS_cluster_2191222577_2191248297_256680759_256680871': 5, 'GS_cluster_254429697_254429698': 5, 'J3': 3, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 7, 'cluster_256681114_256681320': 4, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 4,
200.0,'123332788': -2.0, '123332877': -9.0, '2191210759': -125.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': -137.0, 'GS_cluster_254429697_254429698': -57.0, 'J3': -9.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -104.0, 'cluster_256681114_256681320': -98.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -176.0,'123332788': 1, '123332877': 1, '2191210759': 4, 'GS_cluster_2191222577_2191248297_256680759_256680871': 3, 'GS_cluster_254429697_254429698': 1, 'J3': 1, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,'123332788': 1, '123332877': 2, '2191210759': 4, 'GS_cluster_2191222577_2191248297_256680759_256680871': 6, 'GS_cluster_254429697_254429698': 3, 'J3': 1, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 4, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 6,
225.0,'123332788': -27.0, '123332877': 0, '2191210759': -35.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': -211.0, 'GS_cluster_254429697_254429698': -46.0, 'J3': -82.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -272.0, 'cluster_256681114_256681320': -42.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -267.0,'123332788': 1, '123332877': 0, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 2, 'GS_cluster_254429697_254429698': 1, 'J3': 3, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 2, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 2,'123332788': 1, '123332877': 0, '2191210759': 2, 'GS_cluster_2191222577_2191248297_256680759_256680871': 9, 'GS_cluster_254429697_254429698': 1, 'J3': 4, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 8, 'cluster_256681114_256681320': 4, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 7,
250.0,'123332788': -65.0, '123332877': -32.0, '2191210759': -1.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': -255.0, 'GS_cluster_254429697_254429698': -30.0, 'J3': -33.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -166.0, 'cluster_256681114_256681320': -73.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -158.0,'123332788': 1, '123332877': 2, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 4, 'GS_cluster_254429697_254429698': 2, 'J3': 1, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 1, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 3,'123332788': 2, '123332877': 3, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 11, 'GS_cluster_254429697_254429698': 3, 'J3': 1, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 4, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 9,
275.0,'123332788': 0, '123332877': -137.0, '2191210759': -8.0, 'GS_cluster_2191222577_2191248297_256680759_256680871': -241.0, 'GS_cluster_254429697_254429698': -150.0, 'J3': -53.0, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': -163.0, 'cluster_256681114_256681320': -127.0, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': -372.0,'123332788': 0, '123332877': 3, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 5, 'GS_cluster_254429697_254429698': 2, 'J3': 2, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 2, 'cluster_256681114_256681320': 1, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 5,'123332788': 0, '123332877': 6, '2191210759': 1, 'GS_cluster_2191222577_2191248297_256680759_256680871': 7, 'GS_cluster_254429697_254429698': 5, 'J3': 5, 'cluster_2160307875_6909607558_8358559154_8358559159_#1more': 5, 'cluster_256681114_256681320': 3, 'joinedS_2161171951_3142063530_cluster_254497599_256671507': 11,
