25.0,'2404247020': 0.0, '2404247023': 0.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1250.0,'2404247020': -0.013392857, '2404247023': -2.705357,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 11,
1275.0,'2404247020': -0.22321428, '2404247023': -3.950893,'2404247020': 2, '2404247023': 4,'2404247020': 3, '2404247023': 12,
1300.0,'2404247020': -0.06696428, '2404247023': -3.15625,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 7,
1325.0,'2404247020': -0.26339287, '2404247023': -4.0,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 12,
1350.0,'2404247020': -0.8035714, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 5, '2404247023': 15,
1375.0,'2404247020': 0.0, '2404247023': -1.1517857,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 4,
1400.0,'2404247020': -0.12053572, '2404247023': -0.23660715,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
1425.0,'2404247020': -0.21428572, '2404247023': -0.3169643,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 5,
1450.0,'2404247020': -0.78571427, '2404247023': -0.875,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 5,
1475.0,'2404247020': -1.4553572, '2404247023': -0.30357143,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
1500.0,'2404247020': -2.2098215, '2404247023': -0.22767857,'2404247020': 3, '2404247023': 1,'2404247020': 7, '2404247023': 4,
1525.0,'2404247020': -2.9910715, '2404247023': -0.29464287,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 3,
1550.0,'2404247020': -0.17410715, '2404247023': -0.13839285,'2404247020': 1, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1575.0,'2404247020': -0.08035714, '2404247023': -0.66071427,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 5,
1600.0,'2404247020': -0.25, '2404247023': -1.3303572,'2404247020': 1, '2404247023': 5,'2404247020': 4, '2404247023': 8,
1625.0,'2404247020': -0.19196428, '2404247023': -2.107143,'2404247020': 2, '2404247023': 5,'2404247020': 2, '2404247023': 7,
1650.0,'2404247020': -0.41517857, '2404247023': -0.16071428,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
1675.0,'2404247020': -0.125, '2404247023': -0.53125,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
1700.0,'2404247020': -0.83035713, '2404247023': -0.46875,'2404247020': 4, '2404247023': 1,'2404247020': 8, '2404247023': 3,
1725.0,'2404247020': -0.08928572, '2404247023': -0.38839287,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
1750.0,'2404247020': -0.12053572, '2404247023': -1.2098215,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 8,
1775.0,'2404247020': -0.13392857, '2404247023': -0.3482143,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1800.0,'2404247020': -0.57589287, '2404247023': -0.44642857,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1825.0,'2404247020': -1.0223215, '2404247023': -1.1875,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 9,
1850.0,'2404247020': -1.625, '2404247023': -2.25,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 11,
1875.0,'2404247020': -2.388393, '2404247023': -3.544643,'2404247020': 3, '2404247023': 3,'2404247020': 7, '2404247023': 12,
1900.0,'2404247020': -0.08035714, '2404247023': -4.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 11,
1925.0,'2404247020': -0.13392857, '2404247023': -3.2544644,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 8,
1950.0,'2404247020': -0.49107143, '2404247023': -0.88839287,'2404247020': 3, '2404247023': 2,'2404247020': 10, '2404247023': 7,
1975.0,'2404247020': -1.9508928, '2404247023': -0.72321427,'2404247020': 4, '2404247023': 2,'2404247020': 14, '2404247023': 4,
2000.0,'2404247020': -3.705357, '2404247023': -1.1696428,'2404247020': 4, '2404247023': 2,'2404247020': 17, '2404247023': 4,
2025.0,'2404247020': -0.22767857, '2404247023': -1.7723215,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 7,
2050.0,'2404247020': -0.67410713, '2404247023': -0.3125,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2075.0,'2404247020': -1.2410715, '2404247023': -0.29464287,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
2100.0,'2404247020': -0.13392857, '2404247023': -0.16071428,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2125.0,'2404247020': -0.102678575, '2404247023': -0.39732143,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2150.0,'2404247020': -0.46875, '2404247023': -0.84375,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2175.0,'2404247020': -0.16517857, '2404247023': -0.5625,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2200.0,'2404247020': -0.22321428, '2404247023': -0.25892857,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
2225.0,'2404247020': -0.5401786, '2404247023': -0.41964287,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2250.0,'2404247020': -1.2946428, '2404247023': -1.0714285,'2404247020': 3, '2404247023': 2,'2404247020': 8, '2404247023': 6,
2275.0,'2404247020': -0.09375, '2404247023': -1.8169643,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 8,
2300.0,'2404247020': -0.36160713, '2404247023': -0.20982143,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2325.0,'2404247020': -0.8125, '2404247023': -0.12946428,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
2350.0,'2404247020': -0.35267857, '2404247023': -0.2767857,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 5,
2375.0,'2404247020': -0.0625, '2404247023': -0.06696428,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
2400.0,'2404247020': -0.40625, '2404247023': -0.36607143,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 3,
2425.0,'2404247020': -0.9464286, '2404247023': -0.04017857,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
2450.0,'2404247020': -1.5044643, '2404247023': -0.3794643,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 5,
2475.0,'2404247020': -2.0848215, '2404247023': -0.84821427,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
2500.0,'2404247020': -2.7544644, '2404247023': -1.1875,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 7,
2525.0,'2404247020': -3.5357144, '2404247023': -2.174107,'2404247020': 3, '2404247023': 3,'2404247020': 7, '2404247023': 10,
2550.0,'2404247020': -4.0, '2404247023': -3.5580356,'2404247020': 3, '2404247023': 4,'2404247020': 7, '2404247023': 13,
2575.0,'2404247020': -0.035714287, '2404247023': -3.6205356,'2404247020': 1, '2404247023': 5,'2404247020': 1, '2404247023': 14,
2600.0,'2404247020': -0.2544643, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 3, '2404247023': 16,
2625.0,'2404247020': -0.6160714, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 4, '2404247023': 15,
2650.0,'2404247020': -0.12053572, '2404247023': -4.0,'2404247020': 2, '2404247023': 6,'2404247020': 2, '2404247023': 13,
2675.0,'2404247020': -0.17857143, '2404247023': -4.0,'2404247020': 3, '2404247023': 6,'2404247020': 3, '2404247023': 10,
2700.0,'2404247020': -0.52678573, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 4, '2404247023': 15,
2725.0,'2404247020': -1.0044643, '2404247023': -4.0,'2404247020': 3, '2404247023': 6,'2404247020': 5, '2404247023': 17,
2750.0,'2404247020': -1.6473215, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 15,
2775.0,'2404247020': -0.07589286, '2404247023': -4.0,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 15,
2800.0,'2404247020': -0.29910713, '2404247023': -4.0,'2404247020': 1, '2404247023': 3,'2404247020': 4, '2404247023': 13,
2825.0,'2404247020': -0.19196428, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 13,
2850.0,'2404247020': -0.8214286, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 16,
2875.0,'2404247020': -0.017857144, '2404247023': -4.0,'2404247020': 1, '2404247023': 5,'2404247020': 1, '2404247023': 16,
2900.0,'2404247020': -0.42410713, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 5, '2404247023': 14,
2925.0,'2404247020': -1.3080357, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 10, '2404247023': 14,
2950.0,'2404247020': -1.4866072, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 7, '2404247023': 13,
2975.0,'2404247020': -1.0803572, '2404247023': -4.0,'2404247020': 2, '2404247023': 3,'2404247020': 6, '2404247023': 6,
3000.0,'2404247020': -1.8303572, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 8, '2404247023': 6,
3025.0,'2404247020': -0.09375, '2404247023': -4.0,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 7,
3050.0,'2404247020': -0.71875, '2404247023': -4.0,'2404247020': 6, '2404247023': 3,'2404247020': 9, '2404247023': 6,
3075.0,'2404247020': -0.97321427, '2404247023': -0.22767857,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
3100.0,'2404247020': -1.1116072, '2404247023': -0.4955357,'2404247020': 6, '2404247023': 2,'2404247020': 9, '2404247023': 4,
3125.0,'2404247020': -0.03125, '2404247023': -0.94196427,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
3150.0,'2404247020': -0.16964285, '2404247023': -0.04910714,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3175.0,'2404247020': -0.5535714, '2404247023': -0.41517857,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
3200.0,'2404247020': -1.1116072, '2404247023': -0.59375,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 3,
3225.0,'2404247020': -0.026785715, '2404247023': -0.58928573,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3250.0,'2404247020': -0.004464286, '2404247023': -1.1473215,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3275.0,'2404247020': -0.0625, '2404247023': -0.70089287,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
3300.0,'2404247020': -0.24107143, '2404247023': -0.83035713,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 5,
3325.0,'2404247020': 0.0, '2404247023': -1.1294643,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 10,
3350.0,'2404247020': -0.07589286, '2404247023': -2.294643,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 13,
3375.0,'2404247020': -0.4107143, '2404247023': -3.1473215,'2404247020': 2, '2404247023': 5,'2404247020': 4, '2404247023': 13,
3400.0,'2404247020': -0.02232143, '2404247023': -2.40625,'2404247020': 1, '2404247023': 5,'2404247020': 1, '2404247023': 12,
3425.0,'2404247020': -0.17857143, '2404247023': -1.09375,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
3450.0,'2404247020': -0.17857143, '2404247023': -1.2232143,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 7,
3475.0,'2404247020': -0.64285713, '2404247023': -2.0714285,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
3500.0,'2404247020': -1.2008928, '2404247023': -1.5580357,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
3525.0,'2404247020': -0.03125, '2404247023': -1.0758928,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3550.0,'2404247020': -0.09375, '2404247023': -1.4866072,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 8,
3575.0,'2404247020': -0.47767857, '2404247023': -0.91071427,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 6,
3600.0,'2404247020': -0.92410713, '2404247023': -1.7767857,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 8,
