25.0,'2404247020': -0.035714287, '2404247023': 0.0,'2404247020': 1, '2404247023': 0,'2404247020': 1, '2404247023': 0,
1050.0,'2404247020': -1.5133928, '2404247023': -4.0,'2404247020': 4, '2404247023': 6,'2404247020': 11, '2404247023': 16,
1075.0,'2404247020': -1.5401785, '2404247023': -4.0,'2404247020': 5, '2404247023': 7,'2404247020': 7, '2404247023': 16,
1100.0,'2404247020': -0.45982143, '2404247023': -4.0,'2404247020': 2, '2404247023': 8,'2404247020': 4, '2404247023': 18,
1125.0,'2404247020': -0.6026786, '2404247023': -4.0,'2404247020': 2, '2404247023': 6,'2404247020': 5, '2404247023': 14,
1150.0,'2404247020': -0.11160714, '2404247023': -4.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 12,
1175.0,'2404247020': -0.19642857, '2404247023': -4.0,'2404247020': 1, '2404247023': 4,'2404247020': 4, '2404247023': 12,
1200.0,'2404247020': -0.23660715, '2404247023': -4.0,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
1225.0,'2404247020': -0.79464287, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 12,
1250.0,'2404247020': -1.3526785, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 5, '2404247023': 14,
1275.0,'2404247020': -2.0535715, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 8, '2404247023': 15,
1300.0,'2404247020': -0.6651786, '2404247023': -4.0,'2404247020': 5, '2404247023': 5,'2404247020': 6, '2404247023': 19,
1325.0,'2404247020': -1.5535715, '2404247023': -4.0,'2404247020': 6, '2404247023': 4,'2404247020': 11, '2404247023': 16,
1350.0,'2404247020': -2.8973215, '2404247023': -4.0,'2404247020': 8, '2404247023': 4,'2404247020': 14, '2404247023': 17,
1375.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 8, '2404247023': 4,'2404247020': 14, '2404247023': 12,
1400.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 10, '2404247023': 6,'2404247020': 17, '2404247023': 15,
1425.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 11, '2404247023': 4,'2404247020': 15, '2404247023': 11,
1450.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 11, '2404247023': 6,'2404247020': 17, '2404247023': 15,
1475.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 14, '2404247023': 6,'2404247020': 21, '2404247023': 15,
1500.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 10, '2404247023': 6,'2404247020': 17, '2404247023': 15,
1525.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 13, '2404247023': 6,'2404247020': 21, '2404247023': 17,
1550.0,'2404247020': -1.9955357, '2404247023': -4.0,'2404247020': 7, '2404247023': 6,'2404247020': 11, '2404247023': 21,
1575.0,'2404247020': -1.1875, '2404247023': -4.0,'2404247020': 3, '2404247023': 7,'2404247020': 6, '2404247023': 23,
1600.0,'2404247020': -1.4375, '2404247023': -4.0,'2404247020': 2, '2404247023': 5,'2404247020': 8, '2404247023': 16,
1625.0,'2404247020': -2.357143, '2404247023': -4.0,'2404247020': 2, '2404247023': 3,'2404247020': 9, '2404247023': 11,
1650.0,'2404247020': -0.3080357, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 4, '2404247023': 12,
1675.0,'2404247020': -0.8035714, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 5, '2404247023': 13,
1700.0,'2404247020': -1.4107143, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 10,
1725.0,'2404247020': -2.080357, '2404247023': -3.111607,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 11,
1750.0,'2404247020': -0.10714286, '2404247023': -4.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 12,
1775.0,'2404247020': -0.15625, '2404247023': -2.982143,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 10,
1800.0,'2404247020': -0.49107143, '2404247023': -4.0,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 11,
1825.0,'2404247020': -0.86160713, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 5, '2404247023': 12,
1850.0,'2404247020': -1.7142857, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 9, '2404247023': 13,
1875.0,'2404247020': -0.85714287, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 11,
1900.0,'2404247020': -1.5580357, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 9, '2404247023': 13,
1925.0,'2404247020': -2.638393, '2404247023': -4.0,'2404247020': 5, '2404247023': 5,'2404247020': 11, '2404247023': 17,
1950.0,'2404247020': -2.2410715, '2404247023': -4.0,'2404247020': 6, '2404247023': 6,'2404247020': 9, '2404247023': 14,
1975.0,'2404247020': -3.5223215, '2404247023': -4.0,'2404247020': 6, '2404247023': 3,'2404247020': 12, '2404247023': 14,
2000.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 6, '2404247023': 4,'2404247020': 12, '2404247023': 15,
2025.0,'2404247020': -4.0, '2404247023': -3.044643,'2404247020': 8, '2404247023': 2,'2404247020': 17, '2404247023': 7,
2050.0,'2404247020': -4.0, '2404247023': -2.107143,'2404247020': 7, '2404247023': 2,'2404247020': 15, '2404247023': 7,
2075.0,'2404247020': -4.0, '2404247023': -2.8392856,'2404247020': 6, '2404247023': 2,'2404247020': 17, '2404247023': 7,
2100.0,'2404247020': -4.0, '2404247023': -1.0223215,'2404247020': 8, '2404247023': 3,'2404247020': 16, '2404247023': 8,
2125.0,'2404247020': -4.0, '2404247023': -2.0625,'2404247020': 9, '2404247023': 3,'2404247020': 18, '2404247023': 10,
2150.0,'2404247020': -2.0848215, '2404247023': -2.892857,'2404247020': 3, '2404247023': 3,'2404247020': 8, '2404247023': 10,
2175.0,'2404247020': -0.62053573, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 4, '2404247023': 12,
2200.0,'2404247020': -1.0669643, '2404247023': -0.75446427,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2225.0,'2404247020': -1.7053572, '2404247023': -1.3705357,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
2250.0,'2404247020': -0.38839287, '2404247023': -0.8973214,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 7,
2275.0,'2404247020': -0.15178572, '2404247023': -1.1116072,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2300.0,'2404247020': -0.15178572, '2404247023': -0.91964287,'2404247020': 1, '2404247023': 2,'2404247020': 4, '2404247023': 7,
2325.0,'2404247020': -0.084821425, '2404247023': -1.7008928,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 7,
2350.0,'2404247020': -0.3169643, '2404247023': -0.1875,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 2,
2375.0,'2404247020': -0.05357143, '2404247023': -0.47767857,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
2400.0,'2404247020': -0.25, '2404247023': -0.9285714,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2425.0,'2404247020': -0.6964286, '2404247023': -1.5223215,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2450.0,'2404247020': -0.2544643, '2404247023': -0.5089286,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 2,
2475.0,'2404247020': -0.058035713, '2404247023': -0.16964285,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
2500.0,'2404247020': 0.0, '2404247023': -0.24107143,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 3,
2525.0,'2404247020': -0.084821425, '2404247023': -0.76785713,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 6,
2550.0,'2404247020': -0.53125, '2404247023': -0.81696427,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 6,
2575.0,'2404247020': -1.0178572, '2404247023': -1.6964285,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 9,
2600.0,'2404247020': -0.12946428, '2404247023': -1.7946428,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 9,
2625.0,'2404247020': -0.63839287, '2404247023': -0.6875,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 5,
2650.0,'2404247020': -0.18303572, '2404247023': -0.6339286,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2675.0,'2404247020': -0.60714287, '2404247023': -0.9464286,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2700.0,'2404247020': -1.0535715, '2404247023': -1.21875,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2725.0,'2404247020': -1.5625, '2404247023': -1.7544643,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 5,
2750.0,'2404247020': -0.13392857, '2404247023': -0.16071428,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 5,
2775.0,'2404247020': -0.1875, '2404247023': -0.7723214,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 9,
2800.0,'2404247020': -0.1875, '2404247023': -0.47767857,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 5,
2825.0,'2404247020': -0.0625, '2404247023': -1.0357143,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 5,
2850.0,'2404247020': -0.55803573, '2404247023': -0.47767857,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
2875.0,'2404247020': -1.1160715, '2404247023': -1.0848215,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
2900.0,'2404247020': -1.6919643, '2404247023': -1.7991072,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 8,
2925.0,'2404247020': -2.4375, '2404247023': -2.794643,'2404247020': 3, '2404247023': 2,'2404247020': 8, '2404247023': 10,
2950.0,'2404247020': -3.3839285, '2404247023': -3.9107144,'2404247020': 3, '2404247023': 2,'2404247020': 9, '2404247023': 10,
2975.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 10, '2404247023': 11,
3000.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 5, '2404247023': 3,'2404247020': 12, '2404247023': 12,
3025.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 6, '2404247023': 4,'2404247020': 14, '2404247023': 12,
3050.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 10, '2404247023': 4,'2404247020': 13, '2404247023': 12,
3075.0,'2404247020': -3.9955356, '2404247023': -4.0,'2404247020': 10, '2404247023': 4,'2404247020': 13, '2404247023': 13,
3100.0,'2404247020': -0.53125, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 16,
3125.0,'2404247020': -0.24107143, '2404247023': -2.455357,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 9,
3150.0,'2404247020': -0.6875, '2404247023': -2.6875,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 7,
3175.0,'2404247020': -1.2098215, '2404247023': -3.607143,'2404247020': 3, '2404247023': 4,'2404247020': 5, '2404247023': 10,
3200.0,'2404247020': -0.19196428, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 10,
3225.0,'2404247020': -0.15178572, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 2, '2404247023': 11,
3250.0,'2404247020': -0.45982143, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 13,
3275.0,'2404247020': -0.90625, '2404247023': -1.84375,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
3300.0,'2404247020': -1.5714285, '2404247023': -2.330357,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
3325.0,'2404247020': -2.2589285, '2404247023': -2.4419644,'2404247020': 3, '2404247023': 4,'2404247020': 7, '2404247023': 10,
3350.0,'2404247020': -3.0401785, '2404247023': -3.6964285,'2404247020': 3, '2404247023': 4,'2404247020': 7, '2404247023': 12,
3375.0,'2404247020': -3.8214285, '2404247023': -4.0,'2404247020': 3, '2404247023': 6,'2404247020': 7, '2404247023': 16,
3400.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 3, '2404247023': 7,'2404247020': 7, '2404247023': 17,
3425.0,'2404247020': -0.04464286, '2404247023': -4.0,'2404247020': 1, '2404247023': 7,'2404247020': 2, '2404247023': 19,
3450.0,'2404247020': -0.46875, '2404247023': -4.0,'2404247020': 2, '2404247023': 8,'2404247020': 5, '2404247023': 22,
3475.0,'2404247020': -0.20982143, '2404247023': -4.0,'2404247020': 2, '2404247023': 6,'2404247020': 4, '2404247023': 20,
3500.0,'2404247020': -0.32589287, '2404247023': -4.0,'2404247020': 2, '2404247023': 5,'2404247020': 4, '2404247023': 17,
3525.0,'2404247020': -0.79910713, '2404247023': -4.0,'2404247020': 2, '2404247023': 5,'2404247020': 5, '2404247023': 16,
3550.0,'2404247020': -1.5848215, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 9, '2404247023': 14,
3575.0,'2404247020': -1.9598215, '2404247023': -2.294643,'2404247020': 4, '2404247023': 2,'2404247020': 11, '2404247023': 4,
3600.0,'2404247020': -0.09375, '2404247023': -0.52678573,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 7,
