25.0,'2404247020': 0.0, '2404247023': 0.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1850.0,'2404247020': -0.33482143, '2404247023': -0.9464286,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1875.0,'2404247020': -0.89285713, '2404247023': -1.4955357,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 6,
1900.0,'2404247020': -0.26339287, '2404247023': -0.84821427,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1925.0,'2404247020': -0.81696427, '2404247023': -1.4821428,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 10,
1950.0,'2404247020': -1.4866072, '2404247023': -1.3080357,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
1975.0,'2404247020': -2.15625, '2404247023': -1.7366072,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
2000.0,'2404247020': -2.825893, '2404247023': -2.53125,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 9,
2025.0,'2404247020': -3.4955356, '2404247023': -3.0357144,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 9,
2050.0,'2404247020': -0.11160714, '2404247023': -3.799107,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 9,
2075.0,'2404247020': -0.09375, '2404247023': -2.6964285,'2404247020': 2, '2404247023': 4,'2404247020': 2, '2404247023': 8,
2100.0,'2404247020': -0.38392857, '2404247023': -1.9598215,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 8,
2125.0,'2404247020': -1.0357143, '2404247023': -2.7544644,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 8,
2150.0,'2404247020': -0.05357143, '2404247023': -2.294643,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
2175.0,'2404247020': -0.33482143, '2404247023': -2.2098215,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 7,
2200.0,'2404247020': -0.16964285, '2404247023': -2.1919644,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 6,
2225.0,'2404247020': -0.23214285, '2404247023': -2.0625,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
2250.0,'2404247020': 0.0, '2404247023': -2.5892856,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 6,
2275.0,'2404247020': -0.15178572, '2404247023': -2.4464285,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2300.0,'2404247020': -0.62053573, '2404247023': -2.982143,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
2325.0,'2404247020': -0.9598214, '2404247023': -3.5401785,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
2350.0,'2404247020': -0.6785714, '2404247023': -1.0044643,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
2375.0,'2404247020': -0.14285715, '2404247023': -1.1830357,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2400.0,'2404247020': -0.23660715, '2404247023': -1.09375,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 4,
2425.0,'2404247020': -0.16517857, '2404247023': -1.3839285,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2450.0,'2404247020': -0.7723214, '2404247023': -1.6383928,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 4,
2475.0,'2404247020': -1.5535715, '2404247023': -2.0892856,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 5,
2500.0,'2404247020': -0.0625, '2404247023': -2.5848215,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2525.0,'2404247020': -0.39732143, '2404247023': -2.8080356,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2550.0,'2404247020': -0.16964285, '2404247023': -2.6339285,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2575.0,'2404247020': -0.15178572, '2404247023': -2.861607,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2600.0,'2404247020': -0.53125, '2404247023': -3.5223215,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 7,
2625.0,'2404247020': -0.22767857, '2404247023': -1.6651785,'2404247020': 1, '2404247023': 4,'2404247020': 4, '2404247023': 11,
2650.0,'2404247020': -0.19196428, '2404247023': -0.4732143,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 5,
2675.0,'2404247020': -0.52678573, '2404247023': -1.1160715,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
2700.0,'2404247020': -0.87946427, '2404247023': -1.7857143,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 6,
2725.0,'2404247020': -0.03125, '2404247023': -0.55803573,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
2750.0,'2404247020': -0.26785713, '2404247023': -1.3616072,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 8,
2775.0,'2404247020': -0.8660714, '2404247023': -2.2544644,'2404247020': 2, '2404247023': 2,'2404247020': 6, '2404247023': 8,
2800.0,'2404247020': -1.6919643, '2404247023': -1.3928572,'2404247020': 3, '2404247023': 1,'2404247020': 10, '2404247023': 6,
2825.0,'2404247020': -0.17410715, '2404247023': -0.3482143,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
2850.0,'2404247020': -0.83035713, '2404247023': -0.89285713,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
2875.0,'2404247020': 0.0, '2404247023': -1.3660715,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 6,
2900.0,'2404247020': -0.27232143, '2404247023': -1.8035715,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2925.0,'2404247020': -0.7410714, '2404247023': -2.361607,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
2950.0,'2404247020': -0.36160713, '2404247023': -2.919643,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2975.0,'2404247020': -0.78125, '2404247023': -3.4776785,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
3000.0,'2404247020': -1.3883928, '2404247023': -4.0,'2404247020': 3, '2404247023': 2,'2404247020': 8, '2404247023': 5,
3025.0,'2404247020': -0.84821427, '2404247023': -0.20982143,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
3050.0,'2404247020': -1.1026785, '2404247023': -0.35714287,'2404247020': 4, '2404247023': 1,'2404247020': 8, '2404247023': 2,
3075.0,'2404247020': -2.2098215, '2404247023': 0.0,'2404247020': 5, '2404247023': 0,'2404247020': 12, '2404247023': 0,
3100.0,'2404247020': -3.8839285, '2404247023': -0.26339287,'2404247020': 6, '2404247023': 3,'2404247020': 17, '2404247023': 5,
3125.0,'2404247020': -1.09375, '2404247023': -0.53571427,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 5,
3150.0,'2404247020': -1.6964285, '2404247023': -1.2589285,'2404247020': 3, '2404247023': 2,'2404247020': 8, '2404247023': 8,
3175.0,'2404247020': -0.26785713, '2404247023': -1.15625,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
3200.0,'2404247020': -0.125, '2404247023': -1.7142857,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
3225.0,'2404247020': -0.5223214, '2404247023': -2.46875,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 8,
3250.0,'2404247020': -0.07589286, '2404247023': -0.04464286,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 2,
3275.0,'2404247020': -0.24107143, '2404247023': 0.0,'2404247020': 2, '2404247023': 0,'2404247020': 4, '2404247023': 0,
3300.0,'2404247020': -0.08035714, '2404247023': -0.17410715,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
3325.0,'2404247020': -0.06696428, '2404247023': -0.10714286,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
3350.0,'2404247020': -0.2544643, '2404247023': -0.39732143,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
3375.0,'2404247020': -0.47767857, '2404247023': -0.47767857,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
3400.0,'2404247020': -0.21428572, '2404247023': -0.88839287,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
3425.0,'2404247020': -0.73660713, '2404247023': -0.51339287,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 4,
3450.0,'2404247020': -1.3080357, '2404247023': -0.16517857,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
3475.0,'2404247020': -0.14285715, '2404247023': -0.3794643,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
3500.0,'2404247020': -0.54910713, '2404247023': -0.48214287,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
3525.0,'2404247020': -0.04910714, '2404247023': -0.45535713,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 4,
3550.0,'2404247020': -0.27232143, '2404247023': -0.83928573,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
3575.0,'2404247020': -0.3125, '2404247023': -0.04464286,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 1,
3600.0,'2404247020': -0.08928572, '2404247023': -0.026785715,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
