25.0,'2404247020': 0.0, '2404247023': 0.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
425.0,'2404247020': -0.17410715, '2404247023': -0.26339287,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
450.0,'2404247020': -0.116071425, '2404247023': -0.04017857,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
475.0,'2404247020': -0.70089287, '2404247023': -0.41517857,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
500.0,'2404247020': -1.3705357, '2404247023': -0.86160713,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
525.0,'2404247020': -0.08928572, '2404247023': -0.14732143,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 3,
550.0,'2404247020': -0.4642857, '2404247023': -0.62053573,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 5,
575.0,'2404247020': -0.026785715, '2404247023': -0.45982143,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
600.0,'2404247020': -0.4375, '2404247023': -0.4955357,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
625.0,'2404247020': -1.0625, '2404247023': -1.0491072,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 8,
650.0,'2404247020': -0.02232143, '2404247023': -2.107143,'2404247020': 1, '2404247023': 5,'2404247020': 1, '2404247023': 12,
675.0,'2404247020': -0.20089285, '2404247023': -1.2053572,'2404247020': 2, '2404247023': 4,'2404247020': 3, '2404247023': 9,
700.0,'2404247020': -0.10714286, '2404247023': -1.3973215,'2404247020': 2, '2404247023': 4,'2404247020': 2, '2404247023': 6,
725.0,'2404247020': -0.4375, '2404247023': -2.361607,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 10,
750.0,'2404247020': -0.7723214, '2404247023': -3.5625,'2404247020': 3, '2404247023': 4,'2404247020': 3, '2404247023': 12,
775.0,'2404247020': -1.1651785, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 11,
800.0,'2404247020': -1.6116072, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 12,
825.0,'2404247020': -2.0580356, '2404247023': -4.0,'2404247020': 2, '2404247023': 5,'2404247020': 4, '2404247023': 14,
850.0,'2404247020': -2.5044644, '2404247023': -4.0,'2404247020': 2, '2404247023': 6,'2404247020': 4, '2404247023': 16,
875.0,'2404247020': -2.950893, '2404247023': -4.0,'2404247020': 2, '2404247023': 6,'2404247020': 4, '2404247023': 16,
900.0,'2404247020': -0.04017857, '2404247023': -4.0,'2404247020': 1, '2404247023': 6,'2404247020': 2, '2404247023': 16,
925.0,'2404247020': -0.3125, '2404247023': -4.0,'2404247020': 2, '2404247023': 5,'2404247020': 4, '2404247023': 13,
950.0,'2404247020': -0.8125, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 5, '2404247023': 13,
975.0,'2404247020': -1.4107143, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 7, '2404247023': 12,
1000.0,'2404247020': -2.075893, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 13,
1025.0,'2404247020': -2.7455356, '2404247023': -4.0,'2404247020': 3, '2404247023': 6,'2404247020': 6, '2404247023': 14,
1050.0,'2404247020': -2.0, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 8, '2404247023': 10,
1075.0,'2404247020': -2.107143, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 3, '2404247023': 15,
1100.0,'2404247020': -2.4419644, '2404247023': -4.0,'2404247020': 3, '2404247023': 6,'2404247020': 3, '2404247023': 14,
1125.0,'2404247020': -2.8214285, '2404247023': -4.0,'2404247020': 3, '2404247023': 6,'2404247020': 6, '2404247023': 17,
1150.0,'2404247020': -3.263393, '2404247023': -4.0,'2404247020': 3, '2404247023': 6,'2404247020': 6, '2404247023': 15,
1175.0,'2404247020': -3.9107144, '2404247023': -4.0,'2404247020': 3, '2404247023': 7,'2404247020': 6, '2404247023': 19,
1200.0,'2404247020': -0.058035713, '2404247023': -4.0,'2404247020': 1, '2404247023': 7,'2404247020': 2, '2404247023': 20,
1225.0,'2404247020': -0.3125, '2404247023': -4.0,'2404247020': 2, '2404247023': 7,'2404247020': 5, '2404247023': 18,
1250.0,'2404247020': -0.77678573, '2404247023': -4.0,'2404247020': 3, '2404247023': 7,'2404247020': 5, '2404247023': 17,
1275.0,'2404247020': -1.3348215, '2404247023': -4.0,'2404247020': 2, '2404247023': 8,'2404247020': 5, '2404247023': 21,
1300.0,'2404247020': -0.16964285, '2404247023': -4.0,'2404247020': 2, '2404247023': 8,'2404247020': 3, '2404247023': 23,
1325.0,'2404247020': -0.21875, '2404247023': -4.0,'2404247020': 3, '2404247023': 6,'2404247020': 4, '2404247023': 21,
1350.0,'2404247020': -0.83035713, '2404247023': -4.0,'2404247020': 3, '2404247023': 7,'2404247020': 6, '2404247023': 18,
1375.0,'2404247020': -0.14732143, '2404247023': -4.0,'2404247020': 1, '2404247023': 8,'2404247020': 2, '2404247023': 18,
1400.0,'2404247020': -0.3169643, '2404247023': -4.0,'2404247020': 3, '2404247023': 8,'2404247020': 4, '2404247023': 16,
1425.0,'2404247020': -0.15178572, '2404247023': -4.0,'2404247020': 2, '2404247023': 7,'2404247020': 2, '2404247023': 19,
1450.0,'2404247020': -0.6651786, '2404247023': -4.0,'2404247020': 2, '2404247023': 5,'2404247020': 6, '2404247023': 12,
1475.0,'2404247020': -0.17410715, '2404247023': -4.0,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 9,
1500.0,'2404247020': -0.20089285, '2404247023': -3.1607144,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 6,
1525.0,'2404247020': -0.73660713, '2404247023': -1.7633928,'2404247020': 4, '2404247023': 2,'2404247020': 9, '2404247023': 4,
1550.0,'2404247020': -0.3080357, '2404247023': -2.4642856,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 8,
1575.0,'2404247020': -0.4732143, '2404247023': -0.51339287,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
1600.0,'2404247020': -1.03125, '2404247023': -1.1651785,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
1625.0,'2404247020': -0.102678575, '2404247023': -0.9151786,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 7,
1650.0,'2404247020': -0.39732143, '2404247023': -1.4642857,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 10,
1675.0,'2404247020': -0.98214287, '2404247023': -0.8526786,'2404247020': 4, '2404247023': 2,'2404247020': 8, '2404247023': 4,
1700.0,'2404247020': -0.16071428, '2404247023': -1.1651785,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1725.0,'2404247020': -0.71875, '2404247023': -1.5758928,'2404247020': 2, '2404247023': 3,'2404247020': 6, '2404247023': 6,
1750.0,'2404247020': -1.5625, '2404247023': -2.1294644,'2404247020': 4, '2404247023': 3,'2404247020': 9, '2404247023': 5,
1775.0,'2404247020': -1.9330357, '2404247023': -1.6919643,'2404247020': 5, '2404247023': 2,'2404247020': 8, '2404247023': 5,
1800.0,'2404247020': -2.9017856, '2404247023': -1.96875,'2404247020': 5, '2404247023': 2,'2404247020': 10, '2404247023': 4,
1825.0,'2404247020': -0.64285713, '2404247023': -2.205357,'2404247020': 2, '2404247023': 2,'2404247020': 6, '2404247023': 4,
1850.0,'2404247020': -0.5535714, '2404247023': -0.19196428,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
1875.0,'2404247020': -0.8125, '2404247023': -0.5,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
1900.0,'2404247020': -0.07589286, '2404247023': -0.8214286,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
1925.0,'2404247020': -0.35714287, '2404247023': -0.24553572,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1950.0,'2404247020': -0.084821425, '2404247023': -0.6339286,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 7,
1975.0,'2404247020': -0.75, '2404247023': -0.76339287,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 4,
2000.0,'2404247020': -1.5491072, '2404247023': -1.4508928,'2404247020': 3, '2404247023': 2,'2404247020': 8, '2404247023': 8,
2025.0,'2404247020': -2.65625, '2404247023': -2.3973215,'2404247020': 6, '2404247023': 2,'2404247020': 12, '2404247023': 9,
2050.0,'2404247020': -4.0, '2404247023': -3.4910715,'2404247020': 8, '2404247023': 3,'2404247020': 14, '2404247023': 11,
2075.0,'2404247020': -4.0, '2404247023': -3.5223215,'2404247020': 10, '2404247023': 4,'2404247020': 16, '2404247023': 10,
2100.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 8, '2404247023': 4,'2404247020': 14, '2404247023': 13,
2125.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 11, '2404247023': 5,'2404247020': 17, '2404247023': 14,
2150.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 13, '2404247023': 5,'2404247020': 19, '2404247023': 14,
2175.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 14, '2404247023': 4,'2404247020': 19, '2404247023': 12,
2200.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 14, '2404247023': 5,'2404247020': 20, '2404247023': 15,
2225.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 14, '2404247023': 6,'2404247020': 22, '2404247023': 17,
2250.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 17, '2404247023': 6,'2404247020': 25, '2404247023': 16,
2275.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 19, '2404247023': 6,'2404247020': 27, '2404247023': 17,
2300.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 19, '2404247023': 7,'2404247020': 28, '2404247023': 19,
2325.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 21, '2404247023': 7,'2404247020': 30, '2404247023': 20,
2350.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 21, '2404247023': 8,'2404247020': 30, '2404247023': 20,
2375.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 8,'2404247020': 32, '2404247023': 23,
2400.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 9,'2404247020': 33, '2404247023': 22,
2425.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 10,'2404247020': 35, '2404247023': 24,
2450.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 10,'2404247020': 38, '2404247023': 25,
2475.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 13,'2404247020': 38, '2404247023': 29,
2500.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 13,'2404247020': 38, '2404247023': 30,
2525.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 13,'2404247020': 39, '2404247023': 32,
2550.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 14,'2404247020': 40, '2404247023': 33,
2575.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 15,'2404247020': 42, '2404247023': 34,
2600.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 15,'2404247020': 44, '2404247023': 36,
2625.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 15,'2404247020': 46, '2404247023': 37,
2650.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 16,'2404247020': 49, '2404247023': 37,
2675.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 16,'2404247020': 54, '2404247023': 37,
2700.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 16,'2404247020': 55, '2404247023': 37,
2725.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 58, '2404247023': 39,
2750.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 59, '2404247023': 39,
2775.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 59, '2404247023': 39,
2800.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 59, '2404247023': 41,
2825.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 61, '2404247023': 39,
2850.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 61, '2404247023': 40,
2875.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 61, '2404247023': 39,
2900.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 61, '2404247023': 39,
2925.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 61, '2404247023': 39,
2950.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 61, '2404247023': 39,
2975.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 61, '2404247023': 39,
3000.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 62, '2404247023': 39,
3025.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 62, '2404247023': 39,
3050.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 62, '2404247023': 39,
3075.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 62, '2404247023': 42,
3100.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 41,
3125.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 42,
3150.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 43,
3175.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 43,
3200.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 44,
3225.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 46,
3250.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 47,
3275.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 47,
3300.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 48,
3325.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 48,
3350.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 48,
3375.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 48,
3400.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 48,
3425.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 49,
3450.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 50,
3475.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 51,
3500.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 52,
3525.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 56,
3550.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 56,
3575.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 56,
3600.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 22, '2404247023': 17,'2404247020': 63, '2404247023': 56,
