25.0,'2404247020': -0.004464286, '2404247023': 0.0,'2404247020': 1, '2404247023': 0,'2404247020': 1, '2404247023': 0,
50.0,'2404247020': -0.058035713, '2404247023': -0.09375,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
75.0,'2404247020': -0.53571427, '2404247023': -0.375,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
100.0,'2404247020': -1.09375, '2404247023': -0.49107143,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
125.0,'2404247020': -1.71875, '2404247023': -0.17857143,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 2,
150.0,'2404247020': -0.08928572, '2404247023': -0.004464286,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
175.0,'2404247020': -0.21875, '2404247023': -0.17410715,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
200.0,'2404247020': -0.66964287, '2404247023': -0.09821428,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
225.0,'2404247020': -0.017857144, '2404247023': -0.19196428,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
250.0,'2404247020': -0.013392857, '2404247023': -0.82589287,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 6,
275.0,'2404247020': 0.0, '2404247023': -0.08928572,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 1,
300.0,'2404247020': -0.08928572, '2404247023': -0.20089285,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
325.0,'2404247020': -0.1875, '2404247023': -0.116071425,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
350.0,'2404247020': -0.035714287, '2404247023': -0.32589287,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 4,
375.0,'2404247020': -0.03125, '2404247023': -0.60714287,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
400.0,'2404247020': -0.35267857, '2404247023': -0.116071425,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 2,
425.0,'2404247020': -0.6875, '2404247023': -0.44642857,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
450.0,'2404247020': -0.15178572, '2404247023': -1.03125,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 6,
475.0,'2404247020': -0.6339286, '2404247023': -0.79464287,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 3,
500.0,'2404247020': -0.084821425, '2404247023': -1.2901785,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 5,
525.0,'2404247020': -0.09375, '2404247023': -0.0625,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
550.0,'2404247020': -0.46875, '2404247023': -0.058035713,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 2,
575.0,'2404247020': -1.0267857, '2404247023': -0.3482143,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
600.0,'2404247020': -1.5848215, '2404247023': -0.95089287,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 6,
625.0,'2404247020': -0.071428575, '2404247023': -1.2633928,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 8,
650.0,'2404247020': -0.38392857, '2404247023': -0.80803573,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
675.0,'2404247020': -0.94196427, '2404247023': -1.5625,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
700.0,'2404247020': -0.14732143, '2404247023': -1.2410715,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
725.0,'2404247020': -0.07589286, '2404247023': -0.73214287,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
750.0,'2404247020': -0.35267857, '2404247023': -1.1741072,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
