25.0,'2404247020': 0.0, '2404247023': 0.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
675.0,'2404247020': -3.642857, '2404247023': -4.0,'2404247020': 3, '2404247023': 12,'2404247020': 7, '2404247023': 29,
700.0,'2404247020': -0.14285715, '2404247023': -4.0,'2404247020': 2, '2404247023': 12,'2404247020': 3, '2404247023': 28,
725.0,'2404247020': -0.62053573, '2404247023': -4.0,'2404247020': 2, '2404247023': 12,'2404247020': 5, '2404247023': 28,
750.0,'2404247020': -0.19642857, '2404247023': -4.0,'2404247020': 3, '2404247023': 10,'2404247020': 4, '2404247023': 22,
775.0,'2404247020': -0.25, '2404247023': -4.0,'2404247020': 2, '2404247023': 9,'2404247020': 3, '2404247023': 18,
800.0,'2404247020': -0.65625, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 5, '2404247023': 12,
825.0,'2404247020': -0.3169643, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 9,
850.0,'2404247020': -0.90625, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 11,
875.0,'2404247020': -0.17410715, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 2, '2404247023': 11,
900.0,'2404247020': -0.51785713, '2404247023': -1.2366072,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
925.0,'2404247020': -0.22321428, '2404247023': -1.7946428,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
950.0,'2404247020': -0.6473214, '2404247023': -0.02232143,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
975.0,'2404247020': -1.2053572, '2404247023': -0.3482143,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
1000.0,'2404247020': -1.7633928, '2404247023': -0.92410713,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
1025.0,'2404247020': -0.25, '2404247023': -1.28125,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 8,
1050.0,'2404247020': -0.24107143, '2404247023': -1.7723215,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
1075.0,'2404247020': -0.66964287, '2404247023': -1.4241072,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1100.0,'2404247020': -0.24107143, '2404247023': -2.0223215,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 6,
1125.0,'2404247020': -0.4017857, '2404247023': -0.05357143,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
1150.0,'2404247020': -0.49107143, '2404247023': -0.32142857,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 4,
1175.0,'2404247020': -0.04910714, '2404247023': -0.87053573,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
1200.0,'2404247020': -0.06696428, '2404247023': -0.5714286,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 3,
1225.0,'2404247020': -0.5223214, '2404247023': -0.88839287,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1250.0,'2404247020': -0.1875, '2404247023': -1.5758928,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 10,
1275.0,'2404247020': -0.19642857, '2404247023': -1.96875,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 5,
1300.0,'2404247020': -0.90625, '2404247023': -2.5267856,'2404247020': 3, '2404247023': 3,'2404247020': 8, '2404247023': 5,
1325.0,'2404247020': -1.8080357, '2404247023': -3.0848215,'2404247020': 4, '2404247023': 3,'2404247020': 9, '2404247023': 5,
1350.0,'2404247020': -2.875, '2404247023': -3.767857,'2404247020': 6, '2404247023': 3,'2404247020': 11, '2404247023': 7,
1375.0,'2404247020': -2.1205356, '2404247023': -1.7857143,'2404247020': 6, '2404247023': 2,'2404247020': 7, '2404247023': 5,
1400.0,'2404247020': -1.1160715, '2404247023': -2.1875,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 9,
1425.0,'2404247020': -1.4464285, '2404247023': -1.7857143,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 7,
1450.0,'2404247020': -2.1160715, '2404247023': -1.65625,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 12,
1475.0,'2404247020': -2.8125, '2404247023': -2.65625,'2404247020': 3, '2404247023': 4,'2404247020': 7, '2404247023': 14,
1500.0,'2404247020': -0.13392857, '2404247023': -2.955357,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 12,
1525.0,'2404247020': -0.19196428, '2404247023': -3.263393,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 12,
1550.0,'2404247020': -0.32142857, '2404247023': -3.7767856,'2404247020': 2, '2404247023': 4,'2404247020': 5, '2404247023': 11,
1575.0,'2404247020': -0.116071425, '2404247023': -4.0,'2404247020': 1, '2404247023': 4,'2404247020': 3, '2404247023': 11,
1600.0,'2404247020': -0.58928573, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 12,
1625.0,'2404247020': -0.12053572, '2404247023': -1.0580357,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
1650.0,'2404247020': -0.09375, '2404247023': -1.1919643,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
1675.0,'2404247020': -0.38839287, '2404247023': -1.6071428,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1700.0,'2404247020': -0.8348214, '2404247023': -0.70535713,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 3,
1725.0,'2404247020': -0.03125, '2404247023': -1.1339285,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 6,
1750.0,'2404247020': -0.084821425, '2404247023': -1.9196428,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 8,
1775.0,'2404247020': -0.35714287, '2404247023': -0.63839287,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1800.0,'2404247020': -0.05357143, '2404247023': -0.91964287,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
1825.0,'2404247020': 0.0, '2404247023': -0.25,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 4,
1850.0,'2404247020': -0.22321428, '2404247023': -0.3794643,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1875.0,'2404247020': -0.80803573, '2404247023': -0.85714287,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 5,
1900.0,'2404247020': -1.4776785, '2404247023': -1.4955357,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
1925.0,'2404247020': -0.071428575, '2404247023': -0.75,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 7,
1950.0,'2404247020': -0.47767857, '2404247023': -1.2723215,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
1975.0,'2404247020': -1.4151785, '2404247023': -0.54464287,'2404247020': 4, '2404247023': 1,'2404247020': 9, '2404247023': 3,
2000.0,'2404247020': -0.04910714, '2404247023': -0.38392857,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2025.0,'2404247020': -0.36160713, '2404247023': -1.1071428,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 7,
2050.0,'2404247020': -0.2857143, '2404247023': -1.9776785,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 9,
2075.0,'2404247020': -0.017857144, '2404247023': -3.1339285,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 11,
2100.0,'2404247020': -0.3125, '2404247023': -2.7232144,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
2125.0,'2404247020': -0.87053573, '2404247023': -3.700893,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 9,
2150.0,'2404247020': -1.46875, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 10,
2175.0,'2404247020': -2.138393, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 12,
2200.0,'2404247020': -2.8080356, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 15,
2225.0,'2404247020': -3.4776785, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 16,
2250.0,'2404247020': -0.27232143, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 4, '2404247023': 21,
2275.0,'2404247020': -0.26785713, '2404247023': -4.0,'2404247020': 2, '2404247023': 6,'2404247020': 4, '2404247023': 23,
2300.0,'2404247020': -0.74553573, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 5, '2404247023': 18,
2325.0,'2404247020': -0.12053572, '2404247023': -4.0,'2404247020': 1, '2404247023': 5,'2404247020': 2, '2404247023': 21,
2350.0,'2404247020': -0.47767857, '2404247023': -1.2544643,'2404247020': 1, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2375.0,'2404247020': -0.20982143, '2404247023': -0.0625,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 1,
2400.0,'2404247020': -0.73660713, '2404247023': 0.0,'2404247020': 3, '2404247023': 0,'2404247020': 6, '2404247023': 0,
2425.0,'2404247020': -0.16964285, '2404247023': -0.084821425,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 2,
2450.0,'2404247020': 0.0, '2404247023': -0.18303572,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 1,
2475.0,'2404247020': -0.02232143, '2404247023': 0.0,'2404247020': 1, '2404247023': 0,'2404247020': 1, '2404247023': 0,
2500.0,'2404247020': -0.29017857, '2404247023': -0.18303572,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
2525.0,'2404247020': -0.73214287, '2404247023': -0.61160713,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
2550.0,'2404247020': -1.28125, '2404247023': -1.5625,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 10,
2575.0,'2404247020': -1.8392857, '2404247023': -2.3392856,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 10,
2600.0,'2404247020': -2.3973215, '2404247023': -3.5357144,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 11,
2625.0,'2404247020': -2.955357, '2404247023': -4.0,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 12,
2650.0,'2404247020': -0.11160714, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 2, '2404247023': 17,
2675.0,'2404247020': -0.36160713, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 5, '2404247023': 15,
2700.0,'2404247020': -0.10714286, '2404247023': -4.0,'2404247020': 1, '2404247023': 4,'2404247020': 2, '2404247023': 15,
2725.0,'2404247020': -0.102678575, '2404247023': -2.2276785,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 6,
2750.0,'2404247020': -0.6651786, '2404247023': -0.14732143,'2404247020': 2, '2404247023': 1,'2404247020': 7, '2404247023': 2,
2775.0,'2404247020': -1.5803572, '2404247023': 0.0,'2404247020': 2, '2404247023': 0,'2404247020': 9, '2404247023': 0,
2800.0,'2404247020': -2.705357, '2404247023': -0.004464286,'2404247020': 3, '2404247023': 1,'2404247020': 12, '2404247023': 1,
2825.0,'2404247020': -0.06696428, '2404247023': -0.33035713,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 7,
2850.0,'2404247020': -0.54910713, '2404247023': -0.98660713,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 9,
2875.0,'2404247020': -1.1071428, '2404247023': -0.98214287,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 7,
2900.0,'2404247020': -1.6696428, '2404247023': -2.013393,'2404247020': 2, '2404247023': 2,'2404247020': 6, '2404247023': 10,
2925.0,'2404247020': -2.2232144, '2404247023': -3.2767856,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 13,
2950.0,'2404247020': -0.0625, '2404247023': -1.9151785,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 6,
2975.0,'2404247020': -0.22767857, '2404247023': -2.1473215,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
3000.0,'2404247020': -0.5625, '2404247023': -2.1651785,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
3025.0,'2404247020': -0.05357143, '2404247023': -2.8348215,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
3050.0,'2404247020': -0.035714287, '2404247023': -2.8526785,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 6,
3075.0,'2404247020': -0.013392857, '2404247023': -0.39285713,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
3100.0,'2404247020': -0.20089285, '2404247023': -0.4955357,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
3125.0,'2404247020': -0.42410713, '2404247023': -0.10714286,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3150.0,'2404247020': -0.22321428, '2404247023': -0.54910713,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 6,
3175.0,'2404247020': -0.78125, '2404247023': -0.18303572,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 3,
3200.0,'2404247020': -1.6830357, '2404247023': -0.61160713,'2404247020': 4, '2404247023': 2,'2404247020': 9, '2404247023': 4,
3225.0,'2404247020': -2.7232144, '2404247023': -0.79910713,'2404247020': 4, '2404247023': 2,'2404247020': 10, '2404247023': 4,
3250.0,'2404247020': -0.4330357, '2404247023': -1.2410715,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
3275.0,'2404247020': -0.29910713, '2404247023': -0.09375,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
3300.0,'2404247020': -0.26339287, '2404247023': -0.51785713,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
3325.0,'2404247020': -0.53125, '2404247023': -0.6875,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
3350.0,'2404247020': -1.0580357, '2404247023': -1.375,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
3375.0,'2404247020': -1.6830357, '2404247023': -1.125,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 9,
3400.0,'2404247020': -0.017857144, '2404247023': -2.0089285,'2404247020': 1, '2404247023': 5,'2404247020': 1, '2404247023': 10,
3425.0,'2404247020': -0.10714286, '2404247023': -1.1785715,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 6,
3450.0,'2404247020': -0.071428575, '2404247023': -0.15625,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 1,
3475.0,'2404247020': -0.32589287, '2404247023': -0.33482143,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 3,
3500.0,'2404247020': -0.18303572, '2404247023': -0.51339287,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3525.0,'2404247020': -0.41964287, '2404247023': -0.16964285,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
3550.0,'2404247020': -0.8125, '2404247023': -0.06696428,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
3575.0,'2404247020': -0.27232143, '2404247023': -0.3080357,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
3600.0,'2404247020': -0.09821428, '2404247023': -0.8035714,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
