25.0,'2404247020': 0.0, '2404247023': 0.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
575.0,'2404247020': -0.058035713, '2404247023': -1.2678572,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 7,
600.0,'2404247020': -0.54910713, '2404247023': -2.392857,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 12,
625.0,'2404247020': -1.1607143, '2404247023': -3.950893,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 17,
650.0,'2404247020': -1.8303572, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 6, '2404247023': 19,
675.0,'2404247020': -0.06696428, '2404247023': -4.0,'2404247020': 1, '2404247023': 4,'2404247020': 2, '2404247023': 13,
700.0,'2404247020': 0.0, '2404247023': -2.888393,'2404247020': 0, '2404247023': 6,'2404247020': 0, '2404247023': 14,
725.0,'2404247020': -0.017857144, '2404247023': -2.5848215,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 11,
750.0,'2404247020': -0.13839285, '2404247023': -3.28125,'2404247020': 1, '2404247023': 4,'2404247020': 2, '2404247023': 11,
775.0,'2404247020': -0.20089285, '2404247023': -1.9910715,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 7,
800.0,'2404247020': -0.8125, '2404247023': -1.6785715,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 7,
825.0,'2404247020': -0.14732143, '2404247023': -1.0982143,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
850.0,'2404247020': -0.21875, '2404247023': -1.5892857,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 7,
875.0,'2404247020': -0.75446427, '2404247023': -1.0892857,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
900.0,'2404247020': -1.3125, '2404247023': -1.9866072,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 9,
925.0,'2404247020': -1.8883928, '2404247023': -2.357143,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 7,
950.0,'2404247020': -0.017857144, '2404247023': -1.8482143,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 11,
975.0,'2404247020': -0.116071425, '2404247023': -2.174107,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 7,
1000.0,'2404247020': -0.5625, '2404247023': -2.955357,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 7,
1025.0,'2404247020': -0.26785713, '2404247023': -0.59821427,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 5,
1050.0,'2404247020': -0.8839286, '2404247023': -1.3169643,'2404247020': 3, '2404247023': 2,'2404247020': 8, '2404247023': 8,
1075.0,'2404247020': -0.3080357, '2404247023': -1.1651785,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 6,
1100.0,'2404247020': -0.27232143, '2404247023': -1.5669643,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 5,
1125.0,'2404247020': -0.45982143, '2404247023': -2.125,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 5,
1150.0,'2404247020': -1.2723215, '2404247023': -2.6830356,'2404247020': 4, '2404247023': 3,'2404247020': 9, '2404247023': 5,
1175.0,'2404247020': -2.4776785, '2404247023': -3.2455356,'2404247020': 5, '2404247023': 3,'2404247020': 13, '2404247023': 6,
1200.0,'2404247020': -3.9285715, '2404247023': -3.799107,'2404247020': 5, '2404247023': 3,'2404247020': 13, '2404247023': 5,
1225.0,'2404247020': -1.9196428, '2404247023': -0.19196428,'2404247020': 2, '2404247023': 3,'2404247020': 5, '2404247023': 6,
1250.0,'2404247020': -2.7455356, '2404247023': -0.96875,'2404247020': 4, '2404247023': 3,'2404247020': 9, '2404247023': 8,
1275.0,'2404247020': -4.0, '2404247023': -1.9285715,'2404247020': 8, '2404247023': 3,'2404247020': 13, '2404247023': 11,
1300.0,'2404247020': -4.0, '2404247023': -3.2142856,'2404247020': 11, '2404247023': 3,'2404247020': 16, '2404247023': 12,
1325.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 12, '2404247023': 4,'2404247020': 17, '2404247023': 14,
1350.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 14, '2404247023': 5,'2404247020': 19, '2404247023': 16,
1375.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 14, '2404247023': 5,'2404247020': 16, '2404247023': 15,
1400.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 15, '2404247023': 6,'2404247020': 21, '2404247023': 17,
1425.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 17, '2404247023': 7,'2404247020': 23, '2404247023': 19,
1450.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 19, '2404247023': 8,'2404247020': 26, '2404247023': 19,
1475.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 20, '2404247023': 8,'2404247020': 25, '2404247023': 15,
1500.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 20, '2404247023': 5,'2404247020': 31, '2404247023': 16,
1525.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 9, '2404247023': 6,'2404247020': 22, '2404247023': 17,
1550.0,'2404247020': -3.017857, '2404247023': -4.0,'2404247020': 6, '2404247023': 7,'2404247020': 12, '2404247023': 22,
1575.0,'2404247020': -2.8392856, '2404247023': -4.0,'2404247020': 3, '2404247023': 6,'2404247020': 9, '2404247023': 20,
1600.0,'2404247020': -1.8839285, '2404247023': -4.0,'2404247020': 3, '2404247023': 7,'2404247020': 7, '2404247023': 24,
1625.0,'2404247020': -2.4955356, '2404247023': -4.0,'2404247020': 3, '2404247023': 7,'2404247020': 6, '2404247023': 27,
1650.0,'2404247020': -3.1651785, '2404247023': -4.0,'2404247020': 3, '2404247023': 8,'2404247020': 6, '2404247023': 21,
1675.0,'2404247020': -3.8348215, '2404247023': -4.0,'2404247020': 3, '2404247023': 8,'2404247020': 6, '2404247023': 22,
1700.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 4, '2404247023': 8,'2404247020': 10, '2404247023': 22,
1725.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 5, '2404247023': 9,'2404247020': 11, '2404247023': 24,
1750.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 7, '2404247023': 9,'2404247020': 13, '2404247023': 26,
1775.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 8, '2404247023': 10,'2404247020': 14, '2404247023': 28,
1800.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 10, '2404247023': 10,'2404247020': 16, '2404247023': 27,
1825.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 11, '2404247023': 11,'2404247020': 17, '2404247023': 29,
1850.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 13, '2404247023': 12,'2404247020': 17, '2404247023': 29,
1875.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 14, '2404247023': 12,'2404247020': 19, '2404247023': 29,
1900.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 16, '2404247023': 13,'2404247020': 21, '2404247023': 30,
1925.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 17, '2404247023': 14,'2404247020': 21, '2404247023': 33,
1950.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 17, '2404247023': 15,'2404247020': 24, '2404247023': 33,
1975.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 17, '2404247023': 15,'2404247020': 27, '2404247023': 34,
2000.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 17, '2404247023': 16,'2404247020': 26, '2404247023': 38,
2025.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 16, '2404247023': 17,'2404247020': 26, '2404247023': 40,
2050.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 15, '2404247023': 17,'2404247020': 25, '2404247023': 37,
2075.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 17, '2404247023': 17,'2404247020': 26, '2404247023': 40,
2100.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 11, '2404247023': 16,'2404247020': 22, '2404247023': 39,
2125.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 14, '2404247023': 17,'2404247020': 25, '2404247023': 41,
2150.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 15, '2404247023': 16,'2404247020': 24, '2404247023': 38,
2175.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 15, '2404247023': 15,'2404247020': 27, '2404247023': 35,
2200.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 15, '2404247023': 13,'2404247020': 29, '2404247023': 30,
2225.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 15, '2404247023': 14,'2404247020': 32, '2404247023': 34,
2250.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 11, '2404247023': 13,'2404247020': 18, '2404247023': 36,
2275.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 11, '2404247023': 11,'2404247020': 22, '2404247023': 25,
2300.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 8, '2404247023': 11,'2404247020': 16, '2404247023': 25,
2325.0,'2404247020': -3.8214285, '2404247023': -4.0,'2404247020': 6, '2404247023': 11,'2404247020': 12, '2404247023': 26,
2350.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 6, '2404247023': 12,'2404247020': 14, '2404247023': 29,
2375.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 7, '2404247023': 12,'2404247020': 13, '2404247023': 29,
2400.0,'2404247020': -2.705357, '2404247023': -4.0,'2404247020': 3, '2404247023': 12,'2404247020': 7, '2404247023': 28,
2425.0,'2404247020': -3.03125, '2404247023': -4.0,'2404247020': 3, '2404247023': 13,'2404247020': 6, '2404247023': 29,
2450.0,'2404247020': -3.794643, '2404247023': -4.0,'2404247020': 4, '2404247023': 13,'2404247020': 9, '2404247023': 28,
2475.0,'2404247020': -0.07589286, '2404247023': -4.0,'2404247020': 1, '2404247023': 12,'2404247020': 1, '2404247023': 26,
2500.0,'2404247020': -0.42857143, '2404247023': -4.0,'2404247020': 3, '2404247023': 11,'2404247020': 4, '2404247023': 25,
2525.0,'2404247020': -0.9776786, '2404247023': -4.0,'2404247020': 3, '2404247023': 12,'2404247020': 5, '2404247023': 27,
2550.0,'2404247020': -0.2544643, '2404247023': -4.0,'2404247020': 2, '2404247023': 13,'2404247020': 5, '2404247023': 28,
2575.0,'2404247020': -1.1160715, '2404247023': -4.0,'2404247020': 3, '2404247023': 11,'2404247020': 10, '2404247023': 24,
2600.0,'2404247020': -2.3839285, '2404247023': -4.0,'2404247020': 4, '2404247023': 11,'2404247020': 14, '2404247023': 25,
2625.0,'2404247020': -0.22767857, '2404247023': -4.0,'2404247020': 3, '2404247023': 9,'2404247020': 4, '2404247023': 21,
2650.0,'2404247020': -0.76339287, '2404247023': -4.0,'2404247020': 3, '2404247023': 9,'2404247020': 5, '2404247023': 21,
2675.0,'2404247020': -1.3214285, '2404247023': -4.0,'2404247020': 3, '2404247023': 10,'2404247020': 5, '2404247023': 22,
2700.0,'2404247020': -2.075893, '2404247023': -4.0,'2404247020': 3, '2404247023': 10,'2404247020': 8, '2404247023': 22,
2725.0,'2404247020': -1.5267857, '2404247023': -4.0,'2404247020': 3, '2404247023': 8,'2404247020': 7, '2404247023': 18,
2750.0,'2404247020': -1.5803572, '2404247023': -4.0,'2404247020': 3, '2404247023': 9,'2404247020': 6, '2404247023': 20,
2775.0,'2404247020': -2.25, '2404247023': -4.0,'2404247020': 3, '2404247023': 9,'2404247020': 6, '2404247023': 23,
2800.0,'2404247020': -2.919643, '2404247023': -4.0,'2404247020': 3, '2404247023': 10,'2404247020': 6, '2404247023': 27,
2825.0,'2404247020': -3.700893, '2404247023': -4.0,'2404247020': 3, '2404247023': 11,'2404247020': 7, '2404247023': 25,
2850.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 3, '2404247023': 12,'2404247020': 9, '2404247023': 27,
2875.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 3, '2404247023': 12,'2404247020': 9, '2404247023': 28,
2900.0,'2404247020': -1.1830357, '2404247023': -4.0,'2404247020': 4, '2404247023': 13,'2404247020': 7, '2404247023': 28,
2925.0,'2404247020': -1.0848215, '2404247023': -4.0,'2404247020': 3, '2404247023': 12,'2404247020': 9, '2404247023': 27,
2950.0,'2404247020': -2.1473215, '2404247023': -4.0,'2404247020': 3, '2404247023': 11,'2404247020': 10, '2404247023': 26,
2975.0,'2404247020': -2.4419644, '2404247023': -4.0,'2404247020': 4, '2404247023': 12,'2404247020': 9, '2404247023': 27,
3000.0,'2404247020': -3.6339285, '2404247023': -4.0,'2404247020': 5, '2404247023': 12,'2404247020': 14, '2404247023': 26,
3025.0,'2404247020': -2.8660715, '2404247023': -4.0,'2404247020': 4, '2404247023': 13,'2404247020': 12, '2404247023': 27,
3050.0,'2404247020': -2.71875, '2404247023': -4.0,'2404247020': 2, '2404247023': 13,'2404247020': 8, '2404247023': 26,
3075.0,'2404247020': -2.4732144, '2404247023': -4.0,'2404247020': 3, '2404247023': 13,'2404247020': 6, '2404247023': 30,
3100.0,'2404247020': -3.142857, '2404247023': -4.0,'2404247020': 3, '2404247023': 13,'2404247020': 6, '2404247023': 31,
3125.0,'2404247020': -0.15625, '2404247023': -4.0,'2404247020': 1, '2404247023': 12,'2404247020': 3, '2404247023': 29,
3150.0,'2404247020': -0.17857143, '2404247023': -4.0,'2404247020': 2, '2404247023': 13,'2404247020': 3, '2404247023': 32,
3175.0,'2404247020': -0.68303573, '2404247023': -4.0,'2404247020': 3, '2404247023': 12,'2404247020': 6, '2404247023': 29,
3200.0,'2404247020': -1.3526785, '2404247023': -4.0,'2404247020': 3, '2404247023': 12,'2404247020': 6, '2404247023': 28,
3225.0,'2404247020': -2.0223215, '2404247023': -4.0,'2404247020': 3, '2404247023': 12,'2404247020': 6, '2404247023': 29,
3250.0,'2404247020': -2.8169644, '2404247023': -4.0,'2404247020': 3, '2404247023': 12,'2404247020': 9, '2404247023': 29,
3275.0,'2404247020': -0.7098214, '2404247023': -4.0,'2404247020': 5, '2404247023': 13,'2404247020': 7, '2404247023': 30,
3300.0,'2404247020': -1.6607143, '2404247023': -4.0,'2404247020': 5, '2404247023': 11,'2404247020': 11, '2404247023': 28,
3325.0,'2404247020': -0.32142857, '2404247023': -4.0,'2404247020': 2, '2404247023': 7,'2404247020': 5, '2404247023': 18,
3350.0,'2404247020': -0.81696427, '2404247023': -4.0,'2404247020': 3, '2404247023': 10,'2404247020': 6, '2404247023': 23,
3375.0,'2404247020': -1.4866072, '2404247023': -4.0,'2404247020': 2, '2404247023': 12,'2404247020': 6, '2404247023': 26,
3400.0,'2404247020': -2.15625, '2404247023': -4.0,'2404247020': 2, '2404247023': 11,'2404247020': 6, '2404247023': 26,
3425.0,'2404247020': -0.4419643, '2404247023': -4.0,'2404247020': 2, '2404247023': 12,'2404247020': 2, '2404247023': 28,
3450.0,'2404247020': -1.0446428, '2404247023': -4.0,'2404247020': 3, '2404247023': 11,'2404247020': 8, '2404247023': 27,
3475.0,'2404247020': -2.0892856, '2404247023': -4.0,'2404247020': 5, '2404247023': 11,'2404247020': 11, '2404247023': 27,
3500.0,'2404247020': -1.8348215, '2404247023': -4.0,'2404247020': 3, '2404247023': 11,'2404247020': 7, '2404247023': 29,
3525.0,'2404247020': -2.7544644, '2404247023': -4.0,'2404247020': 3, '2404247023': 13,'2404247020': 9, '2404247023': 30,
3550.0,'2404247020': -3.9598215, '2404247023': -4.0,'2404247020': 5, '2404247023': 13,'2404247020': 12, '2404247023': 30,
3575.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 8, '2404247023': 14,'2404247020': 15, '2404247023': 31,
3600.0,'2404247020': -4.0, '2404247023': -4.0,'2404247020': 9, '2404247023': 14,'2404247020': 16, '2404247023': 31,
