25.0,'2404247020': 0.0, '2404247023': 0.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1175.0,'2404247020': -0.39732143, '2404247023': -1.5178572,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 7,
1200.0,'2404247020': -0.17410715, '2404247023': -0.36160713,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
1225.0,'2404247020': -0.47767857, '2404247023': -1.1964285,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 10,
1250.0,'2404247020': -0.8839286, '2404247023': -0.70089287,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 7,
1275.0,'2404247020': -0.13839285, '2404247023': -1.0892857,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
1300.0,'2404247020': -0.64285713, '2404247023': -1.4107143,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
1325.0,'2404247020': -1.3125, '2404247023': -1.0223215,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
1350.0,'2404247020': -0.20089285, '2404247023': -1.1919643,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1375.0,'2404247020': 0.0, '2404247023': -1.4821428,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 5,
1400.0,'2404247020': -0.02232143, '2404247023': -0.9464286,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 7,
1425.0,'2404247020': -0.15625, '2404247023': -1.3169643,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
1450.0,'2404247020': -0.67410713, '2404247023': -1.4375,'2404247020': 2, '2404247023': 2,'2404247020': 6, '2404247023': 6,
1475.0,'2404247020': -1.53125, '2404247023': -1.3928572,'2404247020': 4, '2404247023': 2,'2404247020': 10, '2404247023': 4,
1500.0,'2404247020': -0.22767857, '2404247023': -1.7098215,'2404247020': 1, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1525.0,'2404247020': -0.35714287, '2404247023': -0.41964287,'2404247020': 2, '2404247023': 1,'2404247020': 5, '2404247023': 4,
1550.0,'2404247020': -0.34375, '2404247023': -0.94196427,'2404247020': 2, '2404247023': 1,'2404247020': 6, '2404247023': 6,
1575.0,'2404247020': -0.10714286, '2404247023': -0.04017857,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 2,
1600.0,'2404247020': -0.5401786, '2404247023': -0.017857144,'2404247020': 3, '2404247023': 1,'2404247020': 5, '2404247023': 1,
1625.0,'2404247020': -1.0982143, '2404247023': 0.0,'2404247020': 3, '2404247023': 0,'2404247020': 5, '2404247023': 0,
1650.0,'2404247020': -1.6696428, '2404247023': -0.1875,'2404247020': 3, '2404247023': 1,'2404247020': 6, '2404247023': 3,
1675.0,'2404247020': -0.12053572, '2404247023': -0.59375,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 5,
1700.0,'2404247020': 0.0, '2404247023': -1.1517857,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 5,
1725.0,'2404247020': -0.12053572, '2404247023': -1.7098215,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 5,
1750.0,'2404247020': -0.35714287, '2404247023': -2.267857,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 5,
1775.0,'2404247020': -0.058035713, '2404247023': -2.830357,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 6,
1800.0,'2404247020': -0.23214285, '2404247023': -1.875,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
1825.0,'2404247020': 0.0, '2404247023': -0.9151786,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 5,
1850.0,'2404247020': -0.16071428, '2404247023': -1.0491072,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
1875.0,'2404247020': -0.21428572, '2404247023': -1.7098215,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 7,
1900.0,'2404247020': -0.72321427, '2404247023': -2.2857144,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 7,
1925.0,'2404247020': -1.4017857, '2404247023': -3.1964285,'2404247020': 3, '2404247023': 3,'2404247020': 7, '2404247023': 10,
1950.0,'2404247020': -0.22767857, '2404247023': -3.3839285,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 6,
1975.0,'2404247020': -0.32142857, '2404247023': -0.93303573,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 4,
2000.0,'2404247020': -0.4419643, '2404247023': -1.09375,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 9,
2025.0,'2404247020': -0.84821427, '2404247023': -2.1651785,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 10,
2050.0,'2404247020': -1.2946428, '2404247023': -3.3794644,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 13,
2075.0,'2404247020': -1.7410715, '2404247023': -4.0,'2404247020': 2, '2404247023': 5,'2404247020': 4, '2404247023': 16,
2100.0,'2404247020': -2.205357, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 5, '2404247023': 18,
2125.0,'2404247020': -0.12946428, '2404247023': -4.0,'2404247020': 2, '2404247023': 6,'2404247020': 3, '2404247023': 18,
2150.0,'2404247020': -0.19642857, '2404247023': -4.0,'2404247020': 2, '2404247023': 6,'2404247020': 3, '2404247023': 20,
2175.0,'2404247020': -0.15625, '2404247023': -4.0,'2404247020': 2, '2404247023': 5,'2404247020': 3, '2404247023': 9,
2200.0,'2404247020': -0.11160714, '2404247023': -3.4776785,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 9,
2225.0,'2404247020': -0.65625, '2404247023': -3.8973215,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 7,
2250.0,'2404247020': -1.3258928, '2404247023': -2.375,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 6,
2275.0,'2404247020': -0.035714287, '2404247023': -1.4151785,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 4,
2300.0,'2404247020': -0.23660715, '2404247023': -0.86160713,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 5,
2325.0,'2404247020': -0.79464287, '2404247023': -0.71875,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 3,
2350.0,'2404247020': -0.29464287, '2404247023': -0.4375,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
2375.0,'2404247020': -0.04464286, '2404247023': -0.76339287,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 5,
2400.0,'2404247020': -0.28125, '2404247023': -1.3214285,'2404247020': 3, '2404247023': 3,'2404247020': 4, '2404247023': 5,
2425.0,'2404247020': -0.10714286, '2404247023': -0.14285715,'2404247020': 1, '2404247023': 1,'2404247020': 4, '2404247023': 3,
2450.0,'2404247020': -0.04464286, '2404247023': 0.0,'2404247020': 1, '2404247023': 0,'2404247020': 1, '2404247023': 0,
2475.0,'2404247020': -0.22767857, '2404247023': 0.0,'2404247020': 2, '2404247023': 0,'2404247020': 2, '2404247023': 0,
2500.0,'2404247020': -0.5625, '2404247023': -0.20089285,'2404247020': 2, '2404247023': 1,'2404247020': 3, '2404247023': 4,
2525.0,'2404247020': -1.0, '2404247023': -0.77678573,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2550.0,'2404247020': -1.5580357, '2404247023': -1.6428572,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 9,
2575.0,'2404247020': -2.1160715, '2404247023': -2.7410715,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 10,
2600.0,'2404247020': -2.674107, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 5, '2404247023': 13,
2625.0,'2404247020': -0.116071425, '2404247023': -4.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 15,
2650.0,'2404247020': -0.29017857, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 3, '2404247023': 16,
2675.0,'2404247020': -0.63839287, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 5, '2404247023': 22,
2700.0,'2404247020': -0.75446427, '2404247023': -4.0,'2404247020': 4, '2404247023': 4,'2404247020': 6, '2404247023': 18,
2725.0,'2404247020': -0.81696427, '2404247023': -4.0,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 9,
2750.0,'2404247020': -1.1741072, '2404247023': -2.950893,'2404247020': 3, '2404247023': 2,'2404247020': 7, '2404247023': 7,
2775.0,'2404247020': -1.3928572, '2404247023': -3.236607,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 8,
2800.0,'2404247020': -0.83035713, '2404247023': -1.8794643,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 7,
2825.0,'2404247020': -0.12053572, '2404247023': -2.6026785,'2404247020': 1, '2404247023': 5,'2404247020': 2, '2404247023': 16,
2850.0,'2404247020': -0.16964285, '2404247023': -4.0,'2404247020': 3, '2404247023': 5,'2404247020': 4, '2404247023': 18,
2875.0,'2404247020': -0.21428572, '2404247023': -3.017857,'2404247020': 1, '2404247023': 5,'2404247020': 4, '2404247023': 15,
2900.0,'2404247020': -0.39285713, '2404247023': -0.9375,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 6,
2925.0,'2404247020': -0.83928573, '2404247023': -1.6383928,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 7,
2950.0,'2404247020': -1.3214285, '2404247023': -2.2767856,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2975.0,'2404247020': -1.8794643, '2404247023': -1.1919643,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 7,
3000.0,'2404247020': -2.4375, '2404247023': -1.9910715,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 8,
3025.0,'2404247020': -0.04910714, '2404247023': -1.8928572,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 11,
3050.0,'2404247020': -0.6026786, '2404247023': -1.2008928,'2404247020': 4, '2404247023': 3,'2404247020': 8, '2404247023': 6,
3075.0,'2404247020': -1.53125, '2404247023': -0.45089287,'2404247020': 4, '2404247023': 2,'2404247020': 9, '2404247023': 4,
3100.0,'2404247020': -2.8526785, '2404247023': -0.54910713,'2404247020': 6, '2404247023': 1,'2404247020': 14, '2404247023': 3,
3125.0,'2404247020': -0.71428573, '2404247023': -1.0491072,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 7,
3150.0,'2404247020': -0.13392857, '2404247023': -1.8258928,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 8,
3175.0,'2404247020': -0.58035713, '2404247023': -2.8482144,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 10,
3200.0,'2404247020': -0.20089285, '2404247023': -3.486607,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 10,
3225.0,'2404247020': -0.12946428, '2404247023': -4.0,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 9,
3250.0,'2404247020': -0.35267857, '2404247023': -2.1517856,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
3275.0,'2404247020': -0.62053573, '2404247023': -2.5848215,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 7,
3300.0,'2404247020': -0.34375, '2404247023': -0.5535714,'2404247020': 1, '2404247023': 1,'2404247020': 6, '2404247023': 5,
3325.0,'2404247020': -0.2767857, '2404247023': -1.3928572,'2404247020': 1, '2404247023': 4,'2404247020': 2, '2404247023': 11,
3350.0,'2404247020': -0.12053572, '2404247023': -1.6026785,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 9,
3375.0,'2404247020': -0.34375, '2404247023': -2.7857144,'2404247020': 1, '2404247023': 5,'2404247020': 2, '2404247023': 13,
3400.0,'2404247020': -0.59375, '2404247023': -4.0,'2404247020': 1, '2404247023': 5,'2404247020': 3, '2404247023': 14,
3425.0,'2404247020': -0.09821428, '2404247023': -1.4464285,'2404247020': 2, '2404247023': 4,'2404247020': 2, '2404247023': 6,
3450.0,'2404247020': -0.41517857, '2404247023': -2.200893,'2404247020': 3, '2404247023': 4,'2404247020': 4, '2404247023': 8,
3475.0,'2404247020': -0.9910714, '2404247023': -3.1517856,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 9,
3500.0,'2404247020': -1.6607143, '2404247023': -4.0,'2404247020': 3, '2404247023': 4,'2404247020': 6, '2404247023': 10,
3525.0,'2404247020': -0.09821428, '2404247023': -4.0,'2404247020': 1, '2404247023': 5,'2404247020': 2, '2404247023': 17,
3550.0,'2404247020': -0.008928572, '2404247023': -1.8303572,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 9,
3575.0,'2404247020': -0.51339287, '2404247023': -1.625,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 6,
3600.0,'2404247020': -0.21428572, '2404247023': -1.5625,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 6,
