25.0,'2404247020': 0.0, '2404247023': 0.0,'2404247020': 0, '2404247023': 0,'2404247020': 0, '2404247023': 0,
1000.0,'2404247020': -0.17857143, '2404247023': -0.73660713,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 6,
1025.0,'2404247020': -0.13839285, '2404247023': -1.0669643,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 5,
1050.0,'2404247020': -0.58035713, '2404247023': -1.8348215,'2404247020': 3, '2404247023': 4,'2404247020': 7, '2404247023': 8,
1075.0,'2404247020': 0.0, '2404247023': -0.16517857,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 5,
1100.0,'2404247020': -0.09821428, '2404247023': -0.19642857,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
1125.0,'2404247020': -0.17410715, '2404247023': -0.2544643,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 3,
1150.0,'2404247020': -0.21875, '2404247023': 0.0,'2404247020': 2, '2404247023': 0,'2404247020': 4, '2404247023': 0,
1175.0,'2404247020': -0.19196428, '2404247023': -0.08035714,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 1,
1200.0,'2404247020': 0.0, '2404247023': -0.45535713,'2404247020': 0, '2404247023': 2,'2404247020': 0, '2404247023': 5,
1225.0,'2404247020': -0.12946428, '2404247023': 0.0,'2404247020': 2, '2404247023': 0,'2404247020': 3, '2404247023': 0,
1250.0,'2404247020': -0.19642857, '2404247023': -0.125,'2404247020': 3, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1275.0,'2404247020': -0.85714287, '2404247023': -0.13392857,'2404247020': 4, '2404247023': 1,'2404247020': 8, '2404247023': 2,
1300.0,'2404247020': -1.9464285, '2404247023': -0.375,'2404247020': 5, '2404247023': 2,'2404247020': 11, '2404247023': 3,
1325.0,'2404247020': -3.1875, '2404247023': -0.78125,'2404247020': 6, '2404247023': 2,'2404247020': 12, '2404247023': 4,
1350.0,'2404247020': -4.0, '2404247023': -1.2410715,'2404247020': 6, '2404247023': 2,'2404247020': 14, '2404247023': 5,
1375.0,'2404247020': -0.6160714, '2404247023': -0.15178572,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
1400.0,'2404247020': -0.90625, '2404247023': -0.62946427,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1425.0,'2404247020': -0.125, '2404247023': -0.375,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 6,
1450.0,'2404247020': -0.3482143, '2404247023': -0.3482143,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
1475.0,'2404247020': -0.6651786, '2404247023': -0.58928573,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
1500.0,'2404247020': -0.20089285, '2404247023': -0.6964286,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1525.0,'2404247020': -0.04464286, '2404247023': -1.2544643,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
1550.0,'2404247020': -0.15625, '2404247023': -1.6116072,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
1575.0,'2404247020': -0.5, '2404247023': -2.03125,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 4,
1600.0,'2404247020': -1.0625, '2404247023': -2.4776785,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
1625.0,'2404247020': -0.09821428, '2404247023': -0.102678575,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 1,
1650.0,'2404247020': 0.0, '2404247023': -0.16964285,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 4,
1675.0,'2404247020': -0.04910714, '2404247023': -0.6339286,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 5,
1700.0,'2404247020': -0.2544643, '2404247023': -0.19196428,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 3,
1725.0,'2404247020': -0.67410713, '2404247023': -0.12053572,'2404247020': 2, '2404247023': 1,'2404247020': 4, '2404247023': 3,
1750.0,'2404247020': -0.16964285, '2404247023': -0.13392857,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 4,
1775.0,'2404247020': -0.0625, '2404247023': -0.7098214,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 7,
1800.0,'2404247020': -0.15625, '2404247023': -1.5089285,'2404247020': 1, '2404247023': 2,'2404247020': 4, '2404247023': 8,
1825.0,'2404247020': -0.013392857, '2404247023': -0.19642857,'2404247020': 1, '2404247023': 2,'2404247020': 1, '2404247023': 4,
1850.0,'2404247020': -0.26785713, '2404247023': -0.72321427,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 5,
1875.0,'2404247020': 0.0, '2404247023': -0.48214287,'2404247020': 0, '2404247023': 1,'2404247020': 0, '2404247023': 3,
1900.0,'2404247020': -0.22767857, '2404247023': -0.90625,'2404247020': 3, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1925.0,'2404247020': -0.15625, '2404247023': -0.25,'2404247020': 1, '2404247023': 2,'2404247020': 4, '2404247023': 5,
1950.0,'2404247020': -0.06696428, '2404247023': -0.9464286,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 7,
1975.0,'2404247020': -0.375, '2404247023': -1.7767857,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 8,
2000.0,'2404247020': -1.0535715, '2404247023': -2.8125,'2404247020': 3, '2404247023': 4,'2404247020': 7, '2404247023': 11,
2025.0,'2404247020': -0.026785715, '2404247023': -4.0,'2404247020': 1, '2404247023': 5,'2404247020': 1, '2404247023': 13,
2050.0,'2404247020': -0.13839285, '2404247023': -4.0,'2404247020': 1, '2404247023': 6,'2404247020': 1, '2404247023': 16,
2075.0,'2404247020': -0.058035713, '2404247023': -4.0,'2404247020': 1, '2404247023': 6,'2404247020': 2, '2404247023': 17,
2100.0,'2404247020': -0.15625, '2404247023': -4.0,'2404247020': 2, '2404247023': 5,'2404247020': 4, '2404247023': 11,
2125.0,'2404247020': -0.70089287, '2404247023': -3.950893,'2404247020': 3, '2404247023': 5,'2404247020': 5, '2404247023': 11,
2150.0,'2404247020': -0.15178572, '2404247023': -4.0,'2404247020': 1, '2404247023': 5,'2404247020': 3, '2404247023': 12,
2175.0,'2404247020': -0.6651786, '2404247023': -4.0,'2404247020': 2, '2404247023': 5,'2404247020': 6, '2404247023': 13,
2200.0,'2404247020': -0.08035714, '2404247023': -3.263393,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 6,
2225.0,'2404247020': -0.23660715, '2404247023': -4.0,'2404247020': 2, '2404247023': 4,'2404247020': 4, '2404247023': 12,
2250.0,'2404247020': -0.026785715, '2404247023': -3.40625,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 7,
2275.0,'2404247020': -0.36160713, '2404247023': -1.6875,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2300.0,'2404247020': -0.80803573, '2404247023': -1.9732143,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2325.0,'2404247020': -1.3035715, '2404247023': -2.53125,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 5,
2350.0,'2404247020': 0.0, '2404247023': -0.9375,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 6,
2375.0,'2404247020': -0.04910714, '2404247023': -1.1026785,'2404247020': 1, '2404247023': 4,'2404247020': 1, '2404247023': 8,
2400.0,'2404247020': -0.12053572, '2404247023': -2.0044644,'2404247020': 1, '2404247023': 3,'2404247020': 2, '2404247023': 9,
2425.0,'2404247020': -0.04017857, '2404247023': -0.35714287,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2450.0,'2404247020': -0.26339287, '2404247023': -0.9151786,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2475.0,'2404247020': -0.48660713, '2404247023': -0.5401786,'2404247020': 2, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2500.0,'2404247020': -0.15625, '2404247023': -0.45982143,'2404247020': 1, '2404247023': 1,'2404247020': 2, '2404247023': 2,
2525.0,'2404247020': -0.102678575, '2404247023': -0.9285714,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
2550.0,'2404247020': -0.5089286, '2404247023': -1.0669643,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 4,
2575.0,'2404247020': -0.04464286, '2404247023': -1.4866072,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 5,
2600.0,'2404247020': -0.06696428, '2404247023': -1.5892857,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 6,
2625.0,'2404247020': -0.3705357, '2404247023': -1.9598215,'2404247020': 2, '2404247023': 2,'2404247020': 4, '2404247023': 5,
2650.0,'2404247020': -0.97321427, '2404247023': -2.763393,'2404247020': 3, '2404247023': 3,'2404247020': 6, '2404247023': 9,
2675.0,'2404247020': -0.14285715, '2404247023': -2.919643,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 8,
2700.0,'2404247020': -0.87053573, '2404247023': -1.9464285,'2404247020': 2, '2404247023': 2,'2404247020': 7, '2404247023': 7,
2725.0,'2404247020': -1.7589285, '2404247023': -0.71875,'2404247020': 3, '2404247023': 2,'2404247020': 9, '2404247023': 4,
2750.0,'2404247020': -0.18303572, '2404247023': -1.1651785,'2404247020': 2, '2404247023': 2,'2404247020': 3, '2404247023': 4,
2775.0,'2404247020': -0.24553572, '2404247023': -1.6116072,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
2800.0,'2404247020': -0.3169643, '2404247023': -0.16964285,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 4,
2825.0,'2404247020': -0.78125, '2404247023': -0.68303573,'2404247020': 3, '2404247023': 3,'2404247020': 7, '2404247023': 7,
2850.0,'2404247020': -0.18303572, '2404247023': -1.21875,'2404247020': 2, '2404247023': 3,'2404247020': 2, '2404247023': 6,
2875.0,'2404247020': -0.40625, '2404247023': -1.0803572,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 6,
2900.0,'2404247020': -0.13392857, '2404247023': -1.375,'2404247020': 2, '2404247023': 2,'2404247020': 2, '2404247023': 6,
2925.0,'2404247020': -0.29910713, '2404247023': -1.625,'2404247020': 3, '2404247023': 2,'2404247020': 5, '2404247023': 6,
2950.0,'2404247020': 0.0, '2404247023': -1.0892857,'2404247020': 0, '2404247023': 3,'2404247020': 0, '2404247023': 5,
2975.0,'2404247020': -0.08928572, '2404247023': -0.82589287,'2404247020': 1, '2404247023': 1,'2404247020': 1, '2404247023': 3,
3000.0,'2404247020': -0.11160714, '2404247023': -0.33035713,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 3,
3025.0,'2404247020': -0.44642857, '2404247023': -0.54910713,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 7,
3050.0,'2404247020': -0.78125, '2404247023': -1.1383928,'2404247020': 3, '2404247023': 3,'2404247020': 3, '2404247023': 6,
3075.0,'2404247020': -1.1473215, '2404247023': -1.8080357,'2404247020': 3, '2404247023': 3,'2404247020': 5, '2404247023': 6,
3100.0,'2404247020': -0.15625, '2404247023': -1.6919643,'2404247020': 2, '2404247023': 3,'2404247020': 3, '2404247023': 5,
3125.0,'2404247020': -0.24107143, '2404247023': -1.7544643,'2404247020': 2, '2404247023': 3,'2404247020': 4, '2404247023': 5,
3150.0,'2404247020': -0.66071427, '2404247023': -2.4107144,'2404247020': 4, '2404247023': 3,'2404247020': 6, '2404247023': 7,
3175.0,'2404247020': -1.5669643, '2404247023': -2.4910715,'2404247020': 4, '2404247023': 3,'2404247020': 10, '2404247023': 7,
3200.0,'2404247020': -2.794643, '2404247023': -3.2723215,'2404247020': 5, '2404247023': 3,'2404247020': 12, '2404247023': 7,
3225.0,'2404247020': -4.0, '2404247023': -0.102678575,'2404247020': 5, '2404247023': 1,'2404247020': 13, '2404247023': 2,
3250.0,'2404247020': -1.03125, '2404247023': -0.21875,'2404247020': 3, '2404247023': 1,'2404247020': 3, '2404247023': 2,
3275.0,'2404247020': -0.04464286, '2404247023': -0.56696427,'2404247020': 1, '2404247023': 3,'2404247020': 1, '2404247023': 7,
3300.0,'2404247020': -0.12946428, '2404247023': -0.48214287,'2404247020': 1, '2404247023': 2,'2404247020': 4, '2404247023': 4,
3325.0,'2404247020': -0.7410714, '2404247023': -0.83035713,'2404247020': 2, '2404247023': 2,'2404247020': 6, '2404247023': 4,
3350.0,'2404247020': -0.14732143, '2404247023': -1.2767857,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3375.0,'2404247020': -0.54464287, '2404247023': -0.18303572,'2404247020': 2, '2404247023': 2,'2404247020': 5, '2404247023': 4,
3400.0,'2404247020': -1.1383928, '2404247023': -0.4419643,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
3425.0,'2404247020': -0.04464286, '2404247023': -0.88839287,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3450.0,'2404247020': -0.09375, '2404247023': -1.0758928,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 4,
3475.0,'2404247020': -0.5089286, '2404247023': -1.1383928,'2404247020': 3, '2404247023': 2,'2404247020': 6, '2404247023': 4,
3500.0,'2404247020': -0.116071425, '2404247023': -1.25,'2404247020': 1, '2404247023': 3,'2404247020': 3, '2404247023': 9,
3525.0,'2404247020': -0.61160713, '2404247023': -2.049107,'2404247020': 2, '2404247023': 3,'2404247020': 6, '2404247023': 8,
3550.0,'2404247020': -0.06696428, '2404247023': -0.2857143,'2404247020': 1, '2404247023': 2,'2404247020': 2, '2404247023': 3,
3575.0,'2404247020': -0.45535713, '2404247023': -0.2857143,'2404247020': 3, '2404247023': 1,'2404247020': 4, '2404247023': 3,
3600.0,'2404247020': -0.19196428, '2404247023': -0.25,'2404247020': 1, '2404247023': 1,'2404247020': 3, '2404247023': 2,
